Dmel,E_value,Score,query cover,identity,Dsim
NM_001032273.4,0.0,1236.0,69,96.047,XM_002082325.4
NM_001032274.2,0.0,1053.0,97,94.269,XM_002082361.4
NM_001032276.1,0.0,1051.0,100,92.453,XM_016183272.3
NM_001032399.3,0.0,12635.0,90,96.702,XM_016179424.3
NM_001032402.2,0.0,14875.0,96,96.156,XM_016169529.3
NM_001032403.2,0.0,9356.0,99,95.865,XM_039295557.2
NM_001032405.4,0.0,6918.0,99,94.237,XM_016177792.3
NM_001038717.2,0.0,2289.0,88,98.242,XM_016180535.3
NM_001038725.2,0.0,4795.0,83,93.048,XM_039296077.2
NM_001038727.1,0.0,2390.0,86,95.932,XM_002105789.4
NM_001038729.3,0.0,1242.0,67,94.881,XM_016173269.3
NM_001038746.3,0.0,12515.0,92,95.887,XM_039296703.2
NM_001038749.1,0.0,699.0,100,88.772,XM_016184862.3
NM_001038753.2,0.0,1382.0,99,96.433,XM_002106849.3
NM_001038754.2,0.0,811.0,100,91.851,XM_002106875.4
NM_001038756.2,0.0,5321.0,99,96.13,XM_016181089.3
NM_001038759.2,0.0,861.0,100,92.797,XM_002107079.4
NM_001038764.2,0.0,3651.0,82,93.778,XM_002077034.4
NM_001038768.2,0.0,3073.0,80,92.934,XM_044923545.1
NM_001038781.2,0.0,5077.0,100,96.737,XM_039294774.2
NM_001038782.2,0.0,1382.0,100,92.339,XM_016179169.3
NM_001038784.2,0.0,1496.0,99,97.917,XM_002078146.4
NM_001038786.2,0.0,1886.0,44,95.759,XM_016183246.3
NM_001038789.3,0.0,1301.0,81,93.131,XM_002078227.4
NM_001038794.4,0.0,1249.0,99,92.546,XM_016178704.3
NM_001038795.3,0.0,9869.0,100,97.365,XM_016178699.3
NM_001038804.3,0.0,1805.0,99,93.361,XM_016178492.3
NM_001038805.2,0.0,2401.0,91,95.479,XM_002078931.4
NM_001038806.3,0.0,2534.0,92,95.749,XM_002078940.4
NM_001038808.1,0.0,1855.0,48,95.521,XM_016178459.3
NM_001038809.1,0.0,1855.0,48,95.521,XM_016178459.3
NM_001038810.2,0.0,2150.0,53,96.909,XM_016178456.3
NM_001038811.3,0.0,1910.0,49,96.853,XM_016178367.3
NM_001038816.3,0.0,752.0,100,95.736,XM_002079379.4
NM_001038824.2,0.0,3845.0,88,97.149,XM_016178076.3
NM_001038827.2,0.0,1024.0,100,90.827,XM_002079949.4
NM_001038843.3,0.0,3072.0,78,94.584,XM_016177970.3
NM_001038848.2,0.0,797.0,97,92.883,XM_002080775.4
NM_001038850.2,0.0,1868.0,92,96.479,XM_039292935.2
NM_001038851.2,0.0,798.0,99,93.186,XM_002076260.4
NM_001038852.1,0.0,2078.0,73,94.572,XM_002076278.4
NM_001038853.3,0.0,939.0,80,94.572,XM_002081119.4
NM_001038854.2,0.0,8927.0,94,97.302,XM_039292880.1
NM_001038859.4,0.0,12887.0,92,97.223,XM_039291570.2
NM_001038860.2,0.0,1066.0,91,89.095,XM_002081622.4
NM_001038861.3,0.0,2028.0,94,90.999,XM_016181866.3
NM_001038864.2,0.0,1832.0,88,92.835,XM_044922410.1
NM_001038867.4,0.0,5494.0,100,96.989,XM_016181668.3
NM_001038868.3,0.0,981.0,90,94.896,XM_002081980.4
NM_001038869.3,0.0,4407.0,100,96.421,XM_016181650.3
NM_001038870.2,0.0,857.0,95,94.434,XM_002082106.4
NM_001038872.2,0.0,896.0,100,94.492,XM_002082180.4
NM_001038873.2,2.64e-96,350.0,100,95.067,XM_039291396.2
NM_001038874.3,0.0,1437.0,99,93.416,XM_002082514.4
NM_001038875.4,0.0,675.0,94,94.896,XM_016181404.2
NM_001038882.3,0.0,2787.0,65,94.752,XM_016183635.3
NM_001038884.2,0.0,2104.0,100,94.811,XM_002083009.4
NM_001038886.3,0.0,1528.0,78,96.541,XM_016168957.3
NM_001038890.2,0.0,1973.0,99,93.921,XM_016170586.3
NM_001038891.2,0.0,1742.0,87,94.906,XM_016182883.3
NM_001038894.2,0.0,1663.0,100,95.906,XM_016184729.3
NM_001038895.3,0.0,1801.0,99,94.75,XM_016170592.3
NM_001038897.1,0.0,2782.0,100,94.234,XM_016182549.3
NM_001038898.3,0.0,1657.0,88,95.062,XM_016170336.3
NM_001038900.2,0.0,2146.0,100,97.534,XM_002083579.4
NM_001038902.3,0.0,3814.0,99,96.142,XM_016170123.3
NM_001038904.1,5.76e-158,556.0,100,94.93,XM_016170078.3
NM_001038910.3,0.0,994.0,99,97.427,XM_016171279.3
NM_001038912.2,0.0,845.0,93,96.304,XM_002084419.4
NM_001038913.2,0.0,1757.0,100,97.386,XM_002084654.4
NM_001038915.2,1.12e-151,536.0,30,93.611,XM_039293331.2
NM_001038923.3,0.0,1118.0,99,95.69,XM_016171482.3
NM_001038927.4,0.0,6170.0,93,95.527,XM_016171514.3
NM_001038928.3,0.0,1461.0,99,97.008,XM_016169489.3
NM_001038929.3,0.0,1369.0,99,95.77,XM_002084934.4
NM_001038930.3,0.0,979.0,100,95.738,XM_002084935.4
NM_001038931.2,0.0,1519.0,99,96.711,XM_002076509.3
NM_001038938.2,0.0,1155.0,84,92.27,XM_002085014.4
NM_001038940.2,0.0,1325.0,80,92.717,XM_039293229.2
NM_001038942.3,0.0,2462.0,47,94.013,XM_016169289.3
NM_001038945.2,0.0,2383.0,90,95.346,XM_002085609.4
NM_001038953.2,0.0,1306.0,99,95.012,XM_016176848.2
NM_001038959.3,0.0,10011.0,100,96.359,XM_039294837.2
NM_001038961.2,0.0,1714.0,99,94.756,XM_002103556.4
NM_001038962.3,0.0,658.0,99,94.799,XM_016182444.3
NM_001038971.3,3.9700000000000005e-157,553.0,83,93.531,XM_016183584.3
NM_001038973.2,0.0,1092.0,99,94.61,XM_002102674.4
NM_001038976.1,0.0,3947.0,100,96.92,XM_039295465.2
NM_001038979.2,0.0,6488.0,100,92.458,XM_016174737.3
NM_001038984.3,0.0,5131.0,100,95.18,XM_016177684.2
NM_001038985.2,0.0,1827.0,92,96.886,XM_002105204.4
NM_001038988.5,0.0,1772.0,96,93.123,XM_016177847.3
NM_001042785.2,0.0,4591.0,94,96.967,XM_039296101.2
NM_001042790.2,4.87e-117,420.0,87,85.511,XM_039297132.2
NM_001042791.3,0.0,935.0,97,90.986,XM_044923635.1
NM_001042795.3,0.0,1989.0,63,96.361,XM_016183513.3
NM_001042800.3,0.0,4892.0,99,93.128,XM_016172802.3
NM_001042801.2,0.0,4178.0,100,94.656,XM_016180962.3
NM_001042804.3,0.0,15863.0,97,96.496,XM_039296351.2
NM_001042810.3,0.0,14934.0,99,95.259,XM_016173921.3
NM_001042818.4,0.0,9575.0,54,97.065,XM_039297798.2
NM_001042819.3,0.0,10266.0,99,95.804,XM_039297939.2
NM_001042838.2,0.0,8554.0,83,94.031,XM_016174293.3
NM_001042844.2,0.0,804.0,61,91.4,XM_002076503.4
NM_001042846.3,0.0,1469.0,98,94.894,XM_016182569.3
NM_001042848.2,0.0,1321.0,61,93.75,XM_002077168.4
NM_001042855.4,0.0,1295.0,68,93.946,XR_005544508.2
NM_001042856.3,0.0,1424.0,97,95.06,XM_002077205.4
NM_001042868.2,0.0,10050.0,99,95.852,XM_016179567.3
NM_001042869.3,0.0,1072.0,98,96.319,XM_016183845.3
NM_001042872.3,0.0,1454.0,51,97.1,XM_002076089.4
NM_001042876.2,0.0,3267.0,99,97.588,XM_016178849.3
NM_001042877.2,0.0,7083.0,99,97.014,XM_016179697.3
NM_001042879.2,0.0,859.0,95,97.255,XM_016184133.3
NM_001042880.1,0.0,1808.0,90,95.118,XM_016178711.3
NM_001042882.2,0.0,791.0,100,96.082,XM_002078564.4
NM_001042886.3,0.0,4091.0,97,96.333,XM_039291059.2
NM_001042889.4,0.0,839.0,66,98.129,XM_016178448.3
NM_001042890.2,0.0,1816.0,99,96.374,XM_002079156.4
NM_001042891.3,0.0,6407.0,92,95.964,XM_039291122.2
NM_001042892.3,0.0,8244.0,100,94.681,XM_016178352.3
NM_001042895.3,0.0,7629.0,96,95.146,XM_016180115.3
NM_001042896.3,0.0,3378.0,98,95.109,XM_002079342.3
NM_001042897.2,0.0,3674.0,73,97.284,XM_016178256.2
NM_001042904.4,0.0,20942.0,99,96.274,XM_016178158.3
NM_001042906.2,0.0,1197.0,99,97.571,XM_002080079.4
NM_001042907.2,0.0,2904.0,71,96.376,XM_002080094.3
NM_001042908.2,0.0,5472.0,99,96.394,XM_016180478.3
NM_001042919.3,0.0,1367.0,99,94.476,XM_044923950.1
NM_001042926.2,0.0,1688.0,28,97.286,XM_016184540.3
NM_001042934.2,0.0,4512.0,99,92.964,XM_016183509.3
NM_001042936.1,0.0,4325.0,100,96.873,XM_039293049.2
NM_001042939.2,0.0,863.0,86,92.308,XM_016183218.3
NM_001042945.3,3.57e-58,228.0,2,96.377,XM_044922642.1
NM_001042950.3,0.0,4143.0,47,96.635,XM_016182470.3
NM_001042961.3,0.0,2115.0,98,94.408,XM_002076410.4
NM_001042963.2,0.0,2634.0,100,94.752,"XM_039291468.1, XM_016174411.2"
NM_001042972.2,0.0,5657.0,99,96.893,XM_016183145.3
NM_001042977.3,0.0,1676.0,60,93.492,XM_016184179.3
NM_001042979.2,0.0,2350.0,51,97.458,XM_039292828.2
NM_001042981.3,0.0,2761.0,97,95.244,XM_016184430.3
NM_001042983.2,0.0,2447.0,99,93.966,XM_002077235.4
NM_001042987.3,0.0,7060.0,99,96.75,XM_039292295.2
NM_001042993.3,0.0,3229.0,87,96.109,XM_039292909.2
NM_001042997.2,0.0,4130.0,58,94.319,XM_039292670.1
NM_001043067.2,0.0,14296.0,99,96.753,XM_016167669.3
NM_001043072.2,0.0,789.0,99,92.87,XM_002081171.2
NM_001043073.3,0.0,1712.0,100,95.763,XM_002081184.3
NM_001043074.2,0.0,2104.0,100,91.484,XM_016167940.3
NM_001043087.2,1.71e-154,544.0,100,96.636,XM_016182948.3
NM_001043088.2,0.0,1829.0,93,94.384,XM_016181744.3
NM_001043089.3,1.2900000000000002e-125,448.0,99,93.421,XM_016182866.2
NM_001043090.3,0.0,4499.0,93,96.746,XM_016176748.3
NM_001043099.4,6.0399999999999996e-170,595.0,93,93.97,XM_002082364.4
NM_001043100.3,0.0,2715.0,90,96.366,XM_016181450.2
NM_001043106.2,0.0,2431.0,54,97.343,XM_002083043.4
NM_001043109.2,0.0,1559.0,57,95.325,XM_016184632.3
NM_001043122.2,0.0,745.0,85,96.061,XM_039294403.2
NM_001043132.3,0.0,1989.0,86,97.199,XM_016171197.3
NM_001043134.2,0.0,4375.0,100,94.636,XM_039293588.2
NM_001043138.2,0.0,2558.0,100,97.848,XM_002084698.4
NM_001043140.3,0.0,1411.0,95,96.487,XM_016169543.3
NM_001043144.2,0.0,6878.0,99,96.695,XM_016171583.3
NM_001043149.2,0.0,1568.0,100,91.182,XM_002085417.4
NM_001043151.2,0.0,1205.0,96,95.151,XM_002085502.4
NM_001043164.3,0.0,4194.0,90,94.959,XM_039293367.2
NM_001043166.2,0.0,1652.0,99,92.708,XM_016182554.3
NM_001043168.2,0.0,1997.0,98,91.145,XM_016182945.3
NM_001043170.2,0.0,4444.0,96,94.752,XM_039293168.2
NM_001043175.2,0.0,1310.0,99,98.649,XM_002076678.4
NM_001043176.2,0.0,2002.0,99,87.038,XM_039294198.2
NM_001043187.2,0.0,2159.0,94,95.821,XM_039294350.2
NM_001043190.2,0.0,2049.0,87,95.165,XM_016176059.3
NM_001043216.2,0.0,12741.0,99,96.077,XM_039294528.1
NM_001043222.3,0.0,4233.0,100,96.461,XM_016184436.3
NM_001043225.2,0.0,691.0,100,95.794,XM_016177136.2
NM_001043234.2,0.0,2819.0,95,95.931,XM_016177088.3
NM_001043236.4,0.0,1269.0,76,94.891,XM_016182797.3
NM_001043238.2,0.0,926.0,100,94.435,XM_002103967.2
NM_001043240.3,0.0,8665.0,99,96.083,XM_016175131.3
NM_001043241.3,0.0,6770.0,100,94.102,XM_016175152.2
NM_001043245.2,0.0,1858.0,99,93.871,XM_002103642.4
NM_001043246.4,0.0,6340.0,82,96.307,XM_016175337.3
NM_001043247.2,0.0,13856.0,99,96.474,XM_039295050.2
NM_001043252.3,0.0,1426.0,94,96.11,XM_002103144.3
NM_001043253.1,0.0,3537.0,98,95.259,XM_016175441.3
NM_001043255.2,0.0,1016.0,100,94.205,XM_002103136.4
NM_001043257.2,0.0,13564.0,90,96.801,XM_016175594.3
NM_001043264.4,0.0,1110.0,100,93.152,XM_016184021.3
NM_001043268.2,0.0,4362.0,79,95.529,XM_044923380.1
NM_001043275.2,0.0,5886.0,100,95.756,XM_016175810.3
NM_001043278.1,0.0,632.0,90,89.837,XM_016177253.3
NM_001043280.3,0.0,1648.0,97,95.08,XM_016182504.3
NM_001043282.2,0.0,9978.0,99,93.631,XM_016174887.3
NM_001043284.2,0.0,878.0,45,96.941,XM_039295604.1
NM_001043288.2,0.0,5740.0,89,97.319,XM_016174776.3
NM_001043291.2,0.0,826.0,100,96.768,XM_002104743.3
NM_001043292.2,0.0,4735.0,99,96.92,XM_016174730.3
NM_001043293.3,3.56e-117,420.0,99,86.65,XM_039294887.1
NM_001043294.2,0.0,1328.0,95,92.573,XM_016183462.3
NM_001043295.2,0.0,1496.0,99,94.737,XM_016174653.3
NM_001043297.3,0.0,24890.0,100,97.053,XM_044923141.1
NM_001043307.3,0.0,7300.0,100,97.584,XM_016177800.2
NM_001043309.3,0.0,885.0,51,95.044,XM_002105396.4
NM_001043310.2,0.0,2479.0,99,94.479,XM_016174023.3
NM_001043311.2,0.0,2259.0,99,93.07,XM_016177845.3
NM_001043313.1,0.0,1400.0,38,92.421,XM_039295047.2
NM_001103379.2,0.0,8733.0,97,94.789,XM_039296149.2
NM_001103380.3,0.0,1862.0,100,95.92,XM_016180605.2
NM_001103382.2,0.0,10235.0,100,95.81,XM_016183241.3
NM_001103388.4,0.0,959.0,78,94.006,XM_002105778.3
NM_001103389.2,0.0,2926.0,79,95.666,XM_016173279.3
NM_001103397.3,0.0,5784.0,80,97.336,XM_016173323.3
NM_001103398.4,0.0,7360.0,100,95.885,XM_044923534.1
NM_001103407.3,0.0,10626.0,100,95.442,XM_016173373.3
NM_001103411.3,0.0,2575.0,96,93.869,XM_039297386.2
NM_001103417.2,2.1299999999999998e-115,416.0,40,78.457,XM_039297924.2
NM_001103421.2,0.0,11165.0,100,95.1,XM_039296334.2
NM_001103431.2,1.17e-156,551.0,94,95.143,XM_002106344.4
NM_001103433.3,3.65e-177,619.0,100,92.941,XM_002106363.4
NM_001103442.2,0.0,2715.0,77,97.789,XM_039296540.2
NM_001103453.3,0.0,2211.0,99,94.919,XM_016184048.3
NM_001103459.2,0.0,1245.0,65,94.789,XM_016182980.3
NM_001103465.2,0.0,1112.0,95,93.023,XM_016184702.3
NM_001103478.2,0.0,10076.0,99,95.943,XM_039297608.2
NM_001103479.1,0.0,2098.0,100,94.737,XM_016180826.3
NM_001103484.3,0.0,3121.0,100,92.46,XM_002106633.4
NM_001103487.3,0.0,2913.0,81,92.847,XM_039297615.2
NM_001103488.2,0.0,4547.0,91,95.145,XM_002106673.4
NM_001103489.2,0.0,1668.0,61,97.541,XM_002106673.4
NM_001103490.2,0.0,1668.0,77,97.541,XM_002106673.4
NM_001103492.2,9.77e-101,366.0,45,85.797,XM_002106722.4
NM_001103497.2,0.0,9029.0,100,95.22,XM_016172635.3
NM_001103502.2,0.0,1288.0,100,89.276,XM_016172623.3
NM_001103504.2,0.0,7821.0,86,95.61,XM_039296957.2
NM_001103510.2,0.0,2270.0,86,95.716,XM_016180815.3
NM_001103511.3,0.0,13029.0,99,96.839,XM_039296394.2
NM_001103514.2,0.0,8765.0,99,96.581,XM_016172566.3
NM_001103515.2,0.0,13289.0,99,96.285,XM_039296547.1
NM_001103517.3,0.0,7206.0,97,96.887,XM_016173959.3
NM_001103526.3,0.0,6985.0,100,97.622,XM_016174012.3
NM_001103532.3,0.0,8809.0,99,93.009,XM_039297502.1
NM_001103540.2,0.0,1389.0,100,96.145,XM_016184323.3
NM_001103541.3,0.0,1864.0,96,96.3,XM_016180797.3
NM_001103543.3,0.0,5910.0,97,97.169,XM_039296858.2
NM_001103544.2,0.0,3149.0,100,92.886,XM_039297274.2
NM_001103549.2,2.66e-154,544.0,97,87.09,XM_039298158.2
NM_001103550.2,0.0,3334.0,95,92.833,XM_044923528.1
NM_001103551.2,0.0,4942.0,99,95.028,XM_016172385.3
NM_001103552.3,0.0,795.0,87,92.321,XM_016184749.3
NM_001103553.3,0.0,3711.0,99,96.731,XM_002107298.4
NM_001103560.3,0.0,6547.0,100,96.051,XM_016174177.3
NM_001103561.2,0.0,2802.0,97,94.889,XM_016180774.3
NM_001103571.2,0.0,5162.0,68,96.206,XM_039296660.2
NM_001103572.2,0.0,3587.0,99,92.353,XM_039297065.2
NM_001103573.2,0.0,4314.0,99,96.341,XM_016179291.3
NM_001103585.3,0.0,987.0,98,76.166,XM_044923919.1
NM_001103586.4,0.0,2896.0,91,94.004,XM_044923919.1
NM_001103587.3,0.0,1142.0,100,95.278,XM_016179415.3
NM_001103588.2,0.0,881.0,85,93.543,XM_039298496.1
NM_001103589.2,0.0,1736.0,99,96.74,XM_016179151.3
NM_001103590.3,0.0,2283.0,99,94.938,XM_002077845.4
NM_001103591.2,0.0,1454.0,61,95.787,XM_039291233.2
NM_001103593.2,0.0,1749.0,97,93.95,XM_016179124.3
NM_001103597.2,0.0,2457.0,98,95.192,XM_002077977.4
NM_001103603.1,0.0,787.0,91,90.438,XM_002077987.3
NM_001103604.2,0.0,1694.0,100,95.097,XM_002077993.3
NM_001103606.3,7.37e-179,625.0,99,95.0,XM_016169030.2
NM_001103609.3,0.0,7145.0,100,95.083,XM_016179532.3
NM_001103611.2,0.0,640.0,55,91.304,XM_016183524.3
NM_001103613.2,3.1399999999999996e-141,501.0,52,90.609,XM_016183524.3
NM_001103618.3,0.0,12177.0,77,95.691,XM_039291051.2
NM_001103620.3,0.0,1454.0,95,94.31,XM_002078226.4
NM_001103622.2,0.0,4636.0,99,96.326,XM_016179623.3
NM_001103623.4,0.0,4309.0,99,95.559,XM_002078269.4
NM_001103626.3,4.14e-176,616.0,99,96.267,XM_016183169.3
NM_001103630.2,0.0,2259.0,99,97.509,XM_002078360.4
NM_001103631.3,0.0,2723.0,98,94.891,XM_016179669.3
NM_001103637.3,0.0,5260.0,99,94.643,XM_039291286.2
NM_001103640.2,0.0,3094.0,100,95.562,XM_016179700.3
NM_001103644.3,0.0,7105.0,91,97.839,XM_039291020.2
NM_001103651.3,0.0,6183.0,74,98.248,XM_016178646.3
NM_001103657.3,0.0,10898.0,95,96.449,XM_016179816.3
NM_001103659.3,0.0,3633.0,100,95.464,XM_016178601.3
NM_001103660.2,0.0,1037.0,99,90.262,XM_002078725.4
NM_001103661.3,0.0,5862.0,100,96.054,XM_016178590.3
NM_001103662.3,2.05e-109,394.0,67,95.885,XM_002078736.4
NM_001103664.2,0.0,874.0,100,96.248,XM_002078786.4
NM_001103665.2,1.55e-180,630.0,99,95.663,XM_002078787.4
NM_001103667.3,0.0,1509.0,100,95.767,XM_002078846.3
NM_001103670.3,0.0,2564.0,89,97.287,XM_016178485.2
NM_001103672.3,0.0,680.0,94,92.827,XM_016182843.3
NM_001103673.3,0.0,756.0,90,92.83,XM_016178471.3
NM_001103675.2,0.0,996.0,99,96.072,XM_002079021.4
NM_001103676.3,0.0,2449.0,99,92.861,XM_016179981.3
NM_001103678.2,0.0,6303.0,100,96.256,XM_016178433.3
NM_001103679.3,0.0,2665.0,99,94.897,XM_016180001.3
NM_001103680.2,8.880000000000001e-179,625.0,84,94.763,XM_002079128.4
NM_001103681.2,0.0,1611.0,53,97.754,XM_002079147.4
NM_001103682.3,0.0,1611.0,53,97.754,XM_002079147.4
NM_001103683.2,0.0,7180.0,96,96.502,XM_016180040.2
NM_001103688.2,7.979999999999999e-134,475.0,78,93.691,XM_016184018.3
NM_001103695.1,0.0,1127.0,100,97.428,XM_016184357.3
NM_001103696.2,0.0,782.0,100,95.325,XR_005544519.2
NM_001103698.2,0.0,1245.0,70,90.552,XM_002079652.4
NM_001103699.2,0.0,2597.0,69,96.847,XM_016180270.2
NM_001103700.2,0.0,865.0,98,92.084,XM_016184869.3
NM_001103701.3,0.0,1022.0,91,93.333,XM_016180283.2
NM_001103704.3,0.0,5254.0,79,96.085,XM_016180329.3
NM_001103705.3,0.0,1873.0,100,94.934,XM_016184874.3
NM_001103714.3,0.0,6023.0,78,97.477,XM_016180443.3
NM_001103717.2,1.7999999999999998e-115,414.0,82,88.921,XM_016184489.3
NM_001103722.3,0.0,19027.0,99,96.579,XM_016167494.3
NM_001103723.2,1.33e-135,481.0,99,93.769,XM_002080209.3
NM_001103725.3,6.51e-87,318.0,99,95.918,XM_039291555.2
NM_001103730.2,0.0,10490.0,100,96.319,XM_016167523.3
NM_001103732.2,0.0,7047.0,98,97.131,XM_016167424.3
NM_001103734.2,2.33e-164,577.0,100,90.112,XM_016183191.3
NM_001103736.2,3.86e-177,619.0,100,91.447,XM_002080355.4
NM_001103737.2,0.0,715.0,99,86.017,XM_016167577.3
NM_001103738.2,0.0,721.0,97,96.145,XM_016167579.3
NM_001103743.2,0.0,2215.0,97,92.71,XM_016167311.3
NM_001103744.2,0.0,712.0,81,94.055,XM_016172184.3
NM_001103746.3,0.0,1387.0,62,93.071,XM_039291302.2
NM_001103752.1,0.0,1269.0,100,95.472,XM_039292933.2
NM_001103753.2,0.0,1908.0,97,89.422,XM_039292929.2
NM_001103755.3,0.0,2471.0,96,95.989,XM_002080483.4
NM_001103759.2,0.0,929.0,94,90.974,XM_002076201.4
NM_001103760.2,0.0,1260.0,98,93.632,XM_002076213.4
NM_001103761.2,0.0,1522.0,52,92.472,XM_016172145.3
NM_001103762.3,0.0,3051.0,73,94.799,XM_002080596.4
NM_001103763.4,0.0,1685.0,94,95.644,XM_016167229.3
NM_001103765.2,0.0,3991.0,100,97.208,XM_016167220.3
NM_001103767.2,0.0,5421.0,91,97.307,XM_039291849.2
NM_001103768.3,0.0,3541.0,38,98.843,XM_039291872.2
NM_001103770.2,0.0,3738.0,100,96.171,XM_002080725.4
NM_001103776.3,0.0,8894.0,99,95.528,XM_016167162.3
NM_001103779.2,0.0,5195.0,99,97.747,XM_016167752.1
NM_001103783.2,0.0,1862.0,99,85.576,XM_039292286.1
NM_001103787.1,0.0,920.0,99,95.189,XM_016182603.3
NM_001103789.3,0.0,10759.0,90,97.916,XM_039292640.2
NM_001103792.3,0.0,8709.0,84,96.183,XM_039292047.2
NM_001103795.1,1.5300000000000003e-129,460.0,100,95.789,XM_002080953.4
NM_001103796.3,2.4800000000000002e-169,593.0,100,90.063,XM_002080955.3
NM_001103797.2,8.55e-180,628.0,69,94.377,XM_016183420.3
NM_001103799.2,0.0,645.0,95,91.579,XM_002080961.4
NM_001103800.3,0.0,18318.0,99,97.132,XM_039291441.2
NM_001103801.2,0.0,4988.0,79,96.551,XM_044922380.1
NM_001103804.2,0.0,645.0,100,94.699,XM_002081025.4
NM_001103805.2,0.0,5073.0,95,96.663,XM_039291583.2
NM_001103806.2,0.0,689.0,100,93.46,XM_002081044.3
NM_001103807.1,0.0,734.0,85,95.259,XM_016182750.3
NM_001103809.3,0.0,27994.0,99,96.459,XM_016182280.3
NM_001103810.3,0.0,1868.0,80,94.75,XM_016167859.3
NM_001103813.3,0.0,826.0,84,92.19,XM_002081096.4
NM_001103815.3,0.0,946.0,100,95.89,XM_016167892.2
NM_001103817.2,0.0,5079.0,100,97.185,XM_016167908.3
NM_001103819.3,0.0,710.0,85,94.565,XM_016167912.3
NM_001103821.2,0.0,745.0,88,93.8,XM_016167949.3
NM_001103827.2,0.0,1158.0,93,97.63,XM_016184421.2
NM_001103828.4,0.0,3916.0,73,96.056,XM_039292501.2
NM_001103829.3,0.0,1046.0,42,92.112,XM_039292514.2
NM_001103830.3,0.0,1046.0,42,92.112,XM_039292514.2
NM_001103836.4,0.0,7515.0,95,96.982,XM_016168071.3
NM_001103840.2,0.0,1083.0,100,93.897,XM_016168086.3
NM_001103841.3,0.0,1208.0,90,95.85,XM_016168087.3
NM_001103842.2,0.0,1175.0,99,93.703,XM_016183435.3
NM_001103843.2,0.0,1404.0,99,94.414,XM_016182484.3
NM_001103844.2,0.0,654.0,89,96.02,XM_016182012.3
NM_001103847.2,0.0,4601.0,94,96.605,XM_016181985.3
NM_001103848.2,0.0,7603.0,93,96.859,XM_016181973.3
NM_001103849.3,6.62e-159,558.0,100,95.198,XM_002081553.4
NM_001103856.2,0.0,1206.0,97,94.615,XM_016183215.3
NM_001103862.2,0.0,4006.0,89,97.331,XM_016181862.3
NM_001103867.3,0.0,1402.0,98,95.26,XM_016168223.3
NM_001103868.2,0.0,3094.0,93,95.702,XM_044922533.1
NM_001103869.2,0.0,2069.0,96,95.592,XM_002081770.4
NM_001103870.2,0.0,1423.0,100,96.616,XM_016183806.3
NM_001103877.2,0.0,665.0,91,94.064,XM_016183958.3
NM_001103879.4,0.0,955.0,99,90.723,XM_016168255.3
NM_001103881.2,0.0,1729.0,94,96.812,XM_002081804.4
NM_001103882.3,0.0,8986.0,99,95.014,XM_016181765.2
NM_001103884.4,0.0,905.0,90,95.009,XM_016182875.3
NM_001103889.2,0.0,12632.0,99,95.347,XM_016168342.3
NM_001103890.3,0.0,1748.0,99,93.345,XM_002081935.4
NM_001103894.2,0.0,651.0,99,90.335,XM_002081990.4
NM_001103896.2,0.0,3314.0,99,96.256,XM_039291490.1
NM_001103902.1,0.0,2152.0,100,98.06,XM_016172223.3
NM_001103907.3,0.0,8632.0,95,95.576,XM_039292041.2
NM_001103910.2,0.0,966.0,100,91.942,XM_016168542.3
NM_001103912.3,0.0,8233.0,95,97.293,XM_016168552.2
NM_001103915.2,0.0,1672.0,99,92.857,XM_002082339.4
NM_001103916.2,0.0,1458.0,98,91.344,XM_002082340.4
NM_001103917.3,0.0,4309.0,99,97.509,XM_016168568.3
NM_001103924.2,0.0,7548.0,100,95.866,XM_016181458.3
NM_001103927.1,0.0,749.0,99,92.322,XM_002082422.4
NM_001103928.2,0.0,905.0,76,89.315,XM_016181426.3
NM_001103931.3,2.5799999999999997e-159,560.0,99,88.406,XM_002082509.4
NM_001103934.2,0.0,5278.0,100,96.922,XM_039291508.2
NM_001103936.2,0.0,5433.0,83,95.907,XM_039292709.2
NM_001103937.3,0.0,1555.0,94,97.68,XM_002082552.3
NM_001103938.2,0.0,1181.0,98,91.981,XM_016183475.3
NM_001103940.2,0.0,854.0,99,96.015,XM_016183747.3
NM_001103942.2,0.0,974.0,53,94.281,XM_016168732.3
NM_001103943.1,1.95e-174,610.0,98,96.237,XM_016168733.3
NM_001103944.2,0.0,7589.0,94,96.154,XM_016181379.3
NM_001103949.2,6.84e-129,459.0,82,95.502,XM_016182892.3
NM_001103950.3,0.0,841.0,100,95.48,XM_016184573.3
NM_001103960.2,0.0,761.0,84,95.267,XM_002082727.4
NM_001103962.4,0.0,1441.0,96,96.254,XM_016168806.3
NM_001103964.2,0.0,1363.0,99,91.79,XM_016181306.2
NM_001103965.3,0.0,7806.0,100,95.848,XM_016168810.3
NM_001103966.2,0.0,2625.0,90,98.395,XM_016181300.3
NM_001103968.2,0.0,3561.0,45,97.116,XM_016168823.3
NM_001103969.4,0.0,785.0,100,94.015,XM_016183994.3
NM_001103970.2,0.0,22532.0,99,97.522,XM_016181249.3
NM_001103973.2,0.0,3109.0,90,96.025,XM_016168858.3
NM_001103974.3,0.0,870.0,100,95.903,XM_002082978.4
NM_001103986.3,0.0,5168.0,100,95.092,XM_016170561.2
NM_001103987.2,0.0,937.0,100,94.59,XM_016182728.3
NM_001103988.2,0.0,1070.0,100,94.184,XM_016170533.2
