Dmel,E_value,Score,query cover,identity,Dsim
NP_001027346.1,1.09e-85,244.0,100,100.0,"XP_039154353.1, XP_039154352.1, XP_039154351.1, XP_039154350.1, XP_039154349.1, XP_039154136.1, XP_039154135.1, XP_039154134.1, XP_039154133.1, XP_039154132.1, XP_039152652.1, XP_039152650.1, XP_039152640.1, XP_039152632.1, XP_039152630.1, XP_039152626.1, XP_039152620.1, XP_002077189.3"
NP_001027347.1,1.3e-68,199.0,100,100.0,"XP_039154363.1, XP_039154361.1, XP_039154360.1, XP_039154147.1, XP_039154146.1, XP_039154145.1, XP_039154144.1, XP_039154143.1, XP_039154142.1, XP_039152722.1, XP_039152711.1, XP_039152706.1, XP_039152704.1, XP_039152699.1, XP_039152698.1, XP_039154362.1, XP_016034695.1"
NP_001027348.1,3.4100000000000003e-97,274.0,100,100.0,XP_039154347.1
NP_001027349.1,1.57e-158,439.0,100,96.094,XP_002077499.4
NP_001027350.1,5.52e-87,248.0,100,100.0,"XP_039154141.1, XP_039154358.1, XP_039154357.1, XP_039154356.1, XP_039154355.1, XP_039154354.1, XP_039154140.1, XP_039154139.1, XP_039154138.1, XP_039154137.1, XP_039152693.1, XP_039152679.1, XP_039152669.1, XP_039152664.1, XP_039152661.1, XP_039152656.1, XP_002077244.1"
NP_001027351.1,1.09e-85,244.0,100,100.0,"XP_039154353.1, XP_039154352.1, XP_039154351.1, XP_039154350.1, XP_039154349.1, XP_039154136.1, XP_039154135.1, XP_039154134.1, XP_039154133.1, XP_039154132.1, XP_039152652.1, XP_039152650.1, XP_039152640.1, XP_039152632.1, XP_039152630.1, XP_039152626.1, XP_039152620.1, XP_002077189.3"
NP_001027352.1,5.41e-68,198.0,100,99.029,"XP_039154363.1, XP_039154361.1, XP_039154360.1, XP_039154147.1, XP_039154146.1, XP_039154145.1, XP_039154144.1, XP_039154143.1, XP_039154142.1, XP_039152722.1, XP_039152711.1, XP_039152706.1, XP_039152704.1, XP_039152699.1, XP_039152698.1, XP_039154362.1, XP_016034695.1"
NP_001027353.1,3.4100000000000003e-97,274.0,100,100.0,XP_039154347.1
NP_001027354.1,1.57e-158,439.0,100,96.094,XP_002077499.4
NP_001027355.1,5.52e-87,248.0,100,100.0,"XP_039154141.1, XP_039154358.1, XP_039154357.1, XP_039154356.1, XP_039154355.1, XP_039154354.1, XP_039154140.1, XP_039154139.1, XP_039154138.1, XP_039154137.1, XP_039152693.1, XP_039152679.1, XP_039152669.1, XP_039152664.1, XP_039152661.1, XP_039152656.1, XP_002077244.1"
NP_001027356.1,1.09e-85,244.0,100,100.0,"XP_039154353.1, XP_039154352.1, XP_039154351.1, XP_039154350.1, XP_039154349.1, XP_039154136.1, XP_039154135.1, XP_039154134.1, XP_039154133.1, XP_039154132.1, XP_039152652.1, XP_039152650.1, XP_039152640.1, XP_039152632.1, XP_039152630.1, XP_039152626.1, XP_039152620.1, XP_002077189.3"
NP_001027357.1,5.41e-68,198.0,100,99.029,"XP_039154363.1, XP_039154361.1, XP_039154360.1, XP_039154147.1, XP_039154146.1, XP_039154145.1, XP_039154144.1, XP_039154143.1, XP_039154142.1, XP_039152722.1, XP_039152711.1, XP_039152706.1, XP_039152704.1, XP_039152699.1, XP_039152698.1, XP_039154362.1, XP_016034695.1"
NP_001027358.1,3.4100000000000003e-97,274.0,100,100.0,XP_039154347.1
NP_001027359.1,1.57e-158,439.0,100,96.094,XP_002077499.4
NP_001027360.1,5.52e-87,248.0,100,100.0,"XP_039154141.1, XP_039154358.1, XP_039154357.1, XP_039154356.1, XP_039154355.1, XP_039154354.1, XP_039154140.1, XP_039154139.1, XP_039154138.1, XP_039154137.1, XP_039152693.1, XP_039152679.1, XP_039152669.1, XP_039152664.1, XP_039152661.1, XP_039152656.1, XP_002077244.1"
NP_001027361.1,1.09e-85,244.0,100,100.0,"XP_039154353.1, XP_039154352.1, XP_039154351.1, XP_039154350.1, XP_039154349.1, XP_039154136.1, XP_039154135.1, XP_039154134.1, XP_039154133.1, XP_039154132.1, XP_039152652.1, XP_039152650.1, XP_039152640.1, XP_039152632.1, XP_039152630.1, XP_039152626.1, XP_039152620.1, XP_002077189.3"
NP_001027362.1,5.41e-68,198.0,100,99.029,"XP_039154363.1, XP_039154361.1, XP_039154360.1, XP_039154147.1, XP_039154146.1, XP_039154145.1, XP_039154144.1, XP_039154143.1, XP_039154142.1, XP_039152722.1, XP_039152711.1, XP_039152706.1, XP_039152704.1, XP_039152699.1, XP_039152698.1, XP_039154362.1, XP_016034695.1"
NP_001027363.1,3.4100000000000003e-97,274.0,100,100.0,XP_039154347.1
NP_001027364.1,1.57e-158,439.0,100,96.094,XP_002077499.4
NP_001027365.1,5.52e-87,248.0,100,100.0,"XP_039154141.1, XP_039154358.1, XP_039154357.1, XP_039154356.1, XP_039154355.1, XP_039154354.1, XP_039154140.1, XP_039154139.1, XP_039154138.1, XP_039154137.1, XP_039152693.1, XP_039152679.1, XP_039152669.1, XP_039152664.1, XP_039152661.1, XP_039152656.1, XP_002077244.1"
NP_001027366.1,3.94e-85,243.0,100,99.194,"XP_039154353.1, XP_039154352.1, XP_039154351.1, XP_039154350.1, XP_039154349.1, XP_039154136.1, XP_039154135.1, XP_039154134.1, XP_039154133.1, XP_039154132.1, XP_039152652.1, XP_039152650.1, XP_039152640.1, XP_039152632.1, XP_039152630.1, XP_039152626.1, XP_039152620.1, XP_002077189.3"
NP_001027367.1,1.3e-68,199.0,100,100.0,"XP_039154363.1, XP_039154361.1, XP_039154360.1, XP_039154147.1, XP_039154146.1, XP_039154145.1, XP_039154144.1, XP_039154143.1, XP_039154142.1, XP_039152722.1, XP_039152711.1, XP_039152706.1, XP_039152704.1, XP_039152699.1, XP_039152698.1, XP_039154362.1, XP_016034695.1"
NP_001027368.1,3.4100000000000003e-97,274.0,100,100.0,XP_039154347.1
NP_001027369.1,4.71e-130,367.0,100,95.703,XP_002077499.4
NP_001027370.1,5.52e-87,248.0,100,100.0,"XP_039154141.1, XP_039154358.1, XP_039154357.1, XP_039154356.1, XP_039154355.1, XP_039154354.1, XP_039154140.1, XP_039154139.1, XP_039154138.1, XP_039154137.1, XP_039152693.1, XP_039152679.1, XP_039152669.1, XP_039152664.1, XP_039152661.1, XP_039152656.1, XP_002077244.1"
NP_001027371.1,3.94e-85,243.0,100,99.194,"XP_039154353.1, XP_039154352.1, XP_039154351.1, XP_039154350.1, XP_039154349.1, XP_039154136.1, XP_039154135.1, XP_039154134.1, XP_039154133.1, XP_039154132.1, XP_039152652.1, XP_039152650.1, XP_039152640.1, XP_039152632.1, XP_039152630.1, XP_039152626.1, XP_039152620.1, XP_002077189.3"
NP_001027372.1,1.3e-68,199.0,100,100.0,"XP_039154363.1, XP_039154361.1, XP_039154360.1, XP_039154147.1, XP_039154146.1, XP_039154145.1, XP_039154144.1, XP_039154143.1, XP_039154142.1, XP_039152722.1, XP_039152711.1, XP_039152706.1, XP_039152704.1, XP_039152699.1, XP_039152698.1, XP_039154362.1, XP_016034695.1"
NP_001027373.1,3.4100000000000003e-97,274.0,100,100.0,XP_039154347.1
NP_001027374.1,4.71e-130,367.0,100,95.703,XP_002077499.4
NP_001027375.1,5.52e-87,248.0,100,100.0,"XP_039154141.1, XP_039154358.1, XP_039154357.1, XP_039154356.1, XP_039154355.1, XP_039154354.1, XP_039154140.1, XP_039154139.1, XP_039154138.1, XP_039154137.1, XP_039152693.1, XP_039152679.1, XP_039152669.1, XP_039152664.1, XP_039152661.1, XP_039152656.1, XP_002077244.1"
NP_001027376.1,3.94e-85,243.0,100,99.194,"XP_039154353.1, XP_039154352.1, XP_039154351.1, XP_039154350.1, XP_039154349.1, XP_039154136.1, XP_039154135.1, XP_039154134.1, XP_039154133.1, XP_039154132.1, XP_039152652.1, XP_039152650.1, XP_039152640.1, XP_039152632.1, XP_039152630.1, XP_039152626.1, XP_039152620.1, XP_002077189.3"
NP_001027377.1,1.3e-68,199.0,100,100.0,"XP_039154363.1, XP_039154361.1, XP_039154360.1, XP_039154147.1, XP_039154146.1, XP_039154145.1, XP_039154144.1, XP_039154143.1, XP_039154142.1, XP_039152722.1, XP_039152711.1, XP_039152706.1, XP_039152704.1, XP_039152699.1, XP_039152698.1, XP_039154362.1, XP_016034695.1"
NP_001027378.1,3.4100000000000003e-97,274.0,100,100.0,XP_039154347.1
NP_001027379.1,4.71e-130,367.0,100,95.703,XP_002077499.4
NP_001027380.1,5.52e-87,248.0,100,100.0,"XP_039154141.1, XP_039154358.1, XP_039154357.1, XP_039154356.1, XP_039154355.1, XP_039154354.1, XP_039154140.1, XP_039154139.1, XP_039154138.1, XP_039154137.1, XP_039152693.1, XP_039152679.1, XP_039152669.1, XP_039152664.1, XP_039152661.1, XP_039152656.1, XP_002077244.1"
NP_001027381.1,1.09e-85,244.0,100,100.0,"XP_039154353.1, XP_039154352.1, XP_039154351.1, XP_039154350.1, XP_039154349.1, XP_039154136.1, XP_039154135.1, XP_039154134.1, XP_039154133.1, XP_039154132.1, XP_039152652.1, XP_039152650.1, XP_039152640.1, XP_039152632.1, XP_039152630.1, XP_039152626.1, XP_039152620.1, XP_002077189.3"
NP_001027382.1,5.41e-68,198.0,100,99.029,"XP_039154363.1, XP_039154361.1, XP_039154360.1, XP_039154147.1, XP_039154146.1, XP_039154145.1, XP_039154144.1, XP_039154143.1, XP_039154142.1, XP_039152722.1, XP_039152711.1, XP_039152706.1, XP_039152704.1, XP_039152699.1, XP_039152698.1, XP_039154362.1, XP_016034695.1"
NP_001027383.1,3.4100000000000003e-97,274.0,100,100.0,XP_039154347.1
NP_001027384.1,1.57e-158,439.0,100,96.094,XP_002077499.4
NP_001027385.1,5.52e-87,248.0,100,100.0,"XP_039154141.1, XP_039154358.1, XP_039154357.1, XP_039154356.1, XP_039154355.1, XP_039154354.1, XP_039154140.1, XP_039154139.1, XP_039154138.1, XP_039154137.1, XP_039152693.1, XP_039152679.1, XP_039152669.1, XP_039152664.1, XP_039152661.1, XP_039152656.1, XP_002077244.1"
NP_001027386.1,1.09e-85,244.0,100,100.0,"XP_039154353.1, XP_039154352.1, XP_039154351.1, XP_039154350.1, XP_039154349.1, XP_039154136.1, XP_039154135.1, XP_039154134.1, XP_039154133.1, XP_039154132.1, XP_039152652.1, XP_039152650.1, XP_039152640.1, XP_039152632.1, XP_039152630.1, XP_039152626.1, XP_039152620.1, XP_002077189.3"
NP_001027387.1,3.4100000000000003e-97,274.0,100,100.0,XP_039154347.1
NP_001027388.1,2.5e-86,251.0,100,93.443,XP_002080163.2
NP_001027393.1,1.94e-124,347.0,97,90.811,XP_016026112.1
NP_001027395.1,0.0,804.0,100,99.237,XP_002080392.1
NP_001027396.1,3.5599999999999996e-23,80.5,100,97.5,XP_016026676.1
NP_001027397.1,9.68e-118,330.0,100,88.764,XP_016026687.1
NP_001027398.1,9.59e-124,345.0,99,87.31,XP_039148557.1
NP_001027399.1,3.2199999999999998e-111,313.0,100,85.393,XP_002080801.1
NP_001027401.1,0.0,741.0,100,98.087,XP_016026971.1
NP_001027403.2,0.0,1846.0,100,98.888,XP_016026969.1
NP_001027405.2,3.6200000000000004e-122,340.0,100,96.407,XP_016027158.2
NP_001027406.1,1.52e-107,304.0,86,84.971,XP_039147753.1
NP_001027409.1,2.71e-123,344.0,99,90.811,XP_016027194.1
NP_001027410.1,2.0200000000000002e-129,359.0,100,91.758,XP_002081212.2
NP_001027411.2,1.89e-145,403.0,100,89.333,XP_039148087.1
NP_001027412.1,0.0,790.0,100,98.718,XP_002081225.1
NP_001027413.1,8.559999999999999e-60,176.0,100,100.0,XP_039148089.1
NP_001027414.1,3.37e-113,318.0,98,84.571,XP_044778482.1
NP_001027415.1,0.0,1731.0,99,97.948,XP_016027321.1
NP_001027417.1,6.69e-39,121.0,100,100.0,XP_039147725.1
NP_001027420.2,0.0,3575.0,100,98.068,XP_039148000.1
NP_001027424.2,0.0,1172.0,97,96.558,XP_002081772.2
NP_001027428.1,0.0,1251.0,100,97.705,XP_002081773.1
NP_001027435.2,0.0,1016.0,100,99.185,XP_016028195.1
NP_001027438.1,1.68e-112,317.0,100,85.0,XP_002082126.1
NP_001027442.1,0.0,520.0,99,93.985,XP_002082343.1
NP_001027443.1,2.9600000000000003e-80,229.0,100,100.0,XP_002082362.1
NP_001027444.1,2.07e-177,486.0,100,94.758,XP_002082361.1
NP_001027445.1,1.08e-40,126.0,100,98.413,XP_002082397.1
NP_001027447.1,6.22e-21,77.4,100,85.915,XP_039148373.1
NP_001027448.1,8.53e-20,85.1,70,28.761,XP_016033237.1
NP_001027571.3,0.0,4382.0,100,98.713,XP_016023125.1
NP_001027574.2,0.0,5690.0,99,96.86,XP_016031936.1
NP_001027575.1,0.0,2841.0,100,97.514,XP_039151491.1
NP_001027577.2,0.0,1086.0,100,89.46,XP_016036865.1
NP_001033806.1,0.0,835.0,100,99.505,XP_016037460.1
NP_001033814.1,0.0,1525.0,100,94.511,XP_039152011.1
NP_001033816.1,0.0,888.0,100,97.279,XP_002105825.1
NP_001033818.1,1e-118,331.0,100,100.0,XP_016037582.1
NP_001033835.2,0.0,4020.0,100,97.881,XP_039152637.1
NP_001033838.1,5.71e-127,354.0,100,87.831,XP_016038683.1
NP_001033842.2,3.0400000000000004e-169,464.0,100,99.107,XP_002106885.1
NP_001033843.1,9.1e-83,236.0,100,93.333,XP_002106911.2
NP_001033845.1,0.0,1693.0,100,98.67,XP_016039362.1
NP_001033848.1,2.5e-90,257.0,100,89.928,XP_002107115.1
NP_001033853.1,7.949999999999999e-140,386.0,100,100.0,XP_002077070.2
NP_001033857.1,0.0,1069.0,94,89.655,XP_044779480.1
NP_001033870.1,0.0,1561.0,100,97.84,XP_039150708.1
NP_001033871.2,0.0,570.0,100,89.032,XP_016023118.1
NP_001033873.1,0.0,539.0,100,97.744,XP_002078182.1
NP_001033875.1,1.46e-93,264.0,100,100.0,XP_039154110.1
NP_001033878.3,0.0,528.0,100,92.391,XP_002078263.1
NP_001033883.2,2.4600000000000003e-179,494.0,100,91.007,XP_016024041.1
NP_001033884.2,0.0,3477.0,100,99.525,XP_016024069.1
NP_001033893.2,0.0,625.0,99,90.801,XP_016024463.1
NP_001033894.1,0.0,992.0,100,97.732,XP_002078967.1
NP_001033895.1,3.3999999999999994e-170,466.0,100,98.246,XP_002078976.1
NP_001033897.1,0.0,696.0,100,95.568,XP_016024562.1
NP_001033898.1,0.0,624.0,100,91.471,XP_002079029.1
NP_001033899.1,0.0,568.0,100,100.0,XP_016024566.1
NP_001033900.2,0.0,644.0,100,98.113,XP_016024737.1
NP_001033905.1,2.59e-83,238.0,100,94.309,XP_002079415.1
NP_001033913.1,0.0,1209.0,100,99.139,XP_016025518.1
NP_001033916.1,1.15e-137,384.0,100,86.099,XP_002079985.1
NP_001033932.2,0.0,1060.0,100,92.101,XP_016025792.1
NP_001033937.1,2.2899999999999997e-104,295.0,100,89.881,XP_002080811.1
NP_001033939.2,4.8800000000000004e-173,475.0,100,95.918,XP_039148869.1
NP_001033940.1,3.28e-82,238.0,100,90.683,XP_002076296.1
NP_001033941.1,0.0,941.0,100,93.927,XP_002076314.1
NP_001033942.1,6.97e-110,308.0,100,92.547,XP_002081155.1
NP_001033943.2,0.0,2968.0,100,97.185,XP_039148814.1
NP_001033948.1,0.0,2727.0,100,99.173,XP_039147504.1
NP_001033949.1,1.4300000000000002e-163,453.0,100,79.273,XP_002081658.1
NP_001033950.2,0.0,857.0,100,84.631,XP_016027850.2
NP_001033953.1,0.0,688.0,100,91.436,XP_044778345.1
NP_001033956.2,0.0,860.0,100,98.807,XP_016028307.1
NP_001033957.2,6.960000000000001e-121,338.0,100,93.514,XP_002082016.2
NP_001033958.1,0.0,1472.0,100,99.155,XP_016028357.1
NP_001033959.1,3.93e-78,225.0,100,90.756,XP_002082142.1
NP_001033961.2,1.5899999999999998e-113,319.0,100,91.463,XP_002082216.2
NP_001033962.1,2.3000000000000002e-29,96.3,100,100.0,XP_039147330.1
NP_001033963.1,2.99e-158,441.0,100,91.815,XP_002082550.2
NP_001033964.1,1.59e-77,223.0,100,92.982,XP_016029003.1
NP_001033971.2,0.0,1007.0,100,91.32,XP_016029476.1
NP_001033973.1,0.0,712.0,100,94.488,XP_002083045.1
NP_001033975.2,0.0,557.0,100,99.262,XP_016029600.1
NP_001033979.1,0.0,693.0,99,97.361,XP_016029758.1
NP_001033980.2,0.0,701.0,95,97.64,XP_016029760.1
NP_001033983.1,0.0,632.0,100,96.53,XP_016029778.1
NP_001033984.1,0.0,634.0,100,97.419,XP_016029779.1
NP_001033986.1,0.0,1145.0,100,93.234,XP_016029839.1
NP_001033987.2,0.0,601.0,100,94.462,XP_016030123.1
NP_001033989.1,0.0,730.0,100,99.157,XP_002083615.2
NP_001033991.1,0.0,676.0,100,92.891,XP_016030590.1
NP_001033993.1,1.81e-151,425.0,100,78.947,XP_016030714.1
NP_001033999.2,1.7900000000000002e-110,309.0,100,99.329,XP_016031348.1
NP_001034001.1,5.8400000000000006e-117,326.0,100,97.468,XP_002084455.1
NP_001034002.1,0.0,614.0,100,98.366,XP_002084690.1
NP_001034004.1,3.6900000000000002e-37,130.0,36,69.663,XP_039149265.1
NP_001034012.2,2.23e-144,399.0,100,97.475,XP_016031867.1
NP_001034016.1,0.0,2120.0,100,97.272,XP_016031965.1
NP_001034017.2,0.0,570.0,100,97.112,XP_016031988.1
NP_001034018.1,0.0,521.0,100,91.697,XP_002084970.1
NP_001034019.2,3.15e-114,322.0,100,94.086,XP_002084971.2
NP_001034020.1,0.0,548.0,100,97.398,XP_002076545.2
NP_001034027.2,9.4e-158,437.0,100,89.683,XP_002085050.1
NP_001034029.2,0.0,545.0,90,88.535,XP_039149163.1
NP_001034031.2,0.0,909.0,100,93.277,XP_016032426.1
NP_001034034.1,0.0,817.0,100,95.122,XP_002085645.2
NP_001034042.1,2.82e-154,426.0,100,97.129,XP_016034993.2
NP_001034048.2,0.0,2531.0,100,97.854,XP_039150771.1
NP_001034050.1,0.0,565.0,100,96.865,XP_002103592.1
NP_001034051.1,1.5600000000000001e-63,186.0,100,96.809,XP_016034857.1
NP_001034060.2,9.07e-72,208.0,100,88.393,XP_016034282.1
NP_001034062.1,2.16e-141,392.0,100,91.038,XP_002102710.1
NP_001034065.1,0.0,952.0,100,98.089,XP_039151399.1
NP_001034068.2,0.0,2666.0,99,87.22,XP_016036214.1
NP_001034073.1,0.0,1716.0,100,93.851,XP_016036641.1
NP_001034074.1,0.0,691.0,100,97.399,XP_002105240.2
NP_001034077.5,0.0,971.0,100,83.77,XP_016036992.2
NP_001036250.1,0.0,1793.0,98,97.178,XP_039152035.1
NP_001036255.1,9.020000000000001e-37,119.0,100,78.0,XP_039153066.1
NP_001036256.2,8.989999999999999e-60,176.0,100,93.478,XP_044779570.1
NP_001036260.3,0.0,831.0,70,98.741,XP_016037981.2
NP_001036265.1,0.0,1086.0,100,98.124,XP_016038688.2
NP_001036266.1,0.0,1154.0,100,96.429,XP_016038748.1
NP_001036269.2,0.0,6135.0,98,99.271,XP_039152285.1
NP_001036275.1,0.0,2586.0,100,98.825,XP_016039345.1
NP_001036283.1,0.0,3088.0,100,99.08,XP_039153732.1
NP_001036284.1,0.0,3810.0,100,96.587,XP_039153873.1
NP_001036303.2,0.0,3011.0,100,94.204,XP_016040366.1
NP_001036309.1,1.6800000000000001e-80,231.0,100,90.244,XP_002076539.1
NP_001036311.2,4.4e-178,488.0,100,96.356,XP_016040377.1
NP_001036313.1,1.17e-175,482.0,100,93.927,XP_002077204.1
NP_001036320.3,7.160000000000001e-44,159.0,74,34.146,XP_016031959.1
NP_001036321.2,3.51e-159,438.0,100,95.089,XP_002077241.2
NP_001036333.1,0.0,4099.0,100,98.402,XP_016023512.1
NP_001036334.1,3.28e-88,253.0,100,94.969,XP_016023513.1
NP_001036337.1,4.21e-122,343.0,100,95.261,XP_016023537.1
NP_001036341.2,0.0,1086.0,100,99.247,XP_016023814.1
NP_001036342.1,0.0,1557.0,100,98.689,XP_016023887.1
NP_001036344.1,9.78e-59,173.0,100,98.81,XP_016024028.1
NP_001036345.1,0.0,719.0,99,92.368,XP_016024029.1
NP_001036347.1,2.19e-83,238.0,100,96.639,XP_002078600.2
NP_001036351.2,0.0,1596.0,100,98.139,XP_039146993.1
NP_001036354.1,1.9600000000000002e-70,204.0,100,100.0,XP_016024579.1
NP_001036355.1,0.0,702.0,100,96.812,XP_002079192.1
NP_001036356.1,0.0,1714.0,100,96.133,XP_039147056.1
NP_001036357.2,0.0,2506.0,100,95.458,XP_016024771.1
NP_001036360.1,0.0,3127.0,100,93.801,XP_016024927.1
NP_001036361.1,0.0,1265.0,100,92.133,XP_002079378.2
NP_001036362.1,0.0,975.0,100,99.789,XP_016025032.1
NP_001036369.3,0.0,8555.0,100,97.805,XP_016025343.1
NP_001036371.1,5.2e-53,158.0,100,98.701,XP_002080115.1
NP_001036372.2,0.0,971.0,100,95.335,XP_002080130.1
NP_001036373.1,0.0,2045.0,100,98.503,XP_016025744.1
NP_001036384.1,7.82e-162,447.0,100,93.496,XP_044779885.1
NP_001036391.2,0.0,620.0,100,100.0,XP_016025847.1
NP_001036399.1,0.0,1662.0,100,91.556,XP_016025850.1
NP_001036401.1,0.0,1399.0,100,96.807,XP_039148983.1
NP_001036404.1,5.09e-113,317.0,100,90.058,XP_016025867.1
NP_001036415.2,0.0,1608.0,95,98.123,XP_016025893.1
NP_001036426.1,0.0,778.0,100,94.293,XP_002076446.1
NP_001036428.1,0.0,966.0,100,96.436,"XP_039147402.1, XP_016025910.1"
NP_001036437.1,0.0,2180.0,100,98.408,XP_016025926.1
NP_001036442.1,0.0,664.0,100,93.353,XP_016025930.1
NP_001036444.1,0.0,945.0,59,97.38,XP_039148762.1
NP_001036446.2,0.0,1095.0,100,94.326,XP_016025964.1
NP_001036448.1,0.0,744.0,100,95.503,XP_002077271.1
NP_001036452.1,0.0,4183.0,100,97.081,XP_039148229.1
NP_001036458.1,0.0,1207.0,100,95.072,XP_039148843.1
NP_001036462.1,0.0,1439.0,100,94.652,XP_039148604.1
NP_001036532.1,0.0,3158.0,100,98.962,XP_016026563.1
NP_001036537.1,8.56e-121,338.0,100,89.56,XP_002081207.1
NP_001036538.3,0.0,706.0,100,96.317,XP_002081220.3
NP_001036539.1,0.0,693.0,100,94.051,XP_016027223.1
NP_001036552.1,5.14e-56,166.0,100,98.765,XP_016027900.1
NP_001036553.1,0.0,738.0,100,93.14,XP_016028131.1
NP_001036554.1,2.22e-25,86.3,100,86.957,XP_016028132.1
NP_001036555.1,0.0,1473.0,100,97.275,XP_016028340.1
NP_001036564.1,8.55e-52,155.0,100,98.701,XP_002082400.1
NP_001036565.1,0.0,1078.0,100,97.736,XP_016028855.1
NP_001036571.2,0.0,1206.0,98,70.972,XP_002083079.3
NP_001036574.1,0.0,615.0,100,96.732,XP_016029640.2
NP_001036587.1,2.35e-48,146.0,100,90.909,XP_039150337.1
NP_001036597.1,5.38e-180,492.0,100,100.0,XP_016031185.1
NP_001036599.1,0.0,1035.0,100,98.308,XP_039149522.1
NP_001036603.1,0.0,509.0,100,100.0,XP_002084734.1
NP_001036605.2,0.0,561.0,100,97.826,XP_016031894.1
NP_001036609.1,0.0,2412.0,100,99.241,XP_016032160.1
NP_001036614.1,0.0,650.0,100,86.74,XP_002085453.2
NP_001036616.1,4.53e-153,422.0,100,95.735,XP_002085538.1
NP_001036629.2,0.0,1673.0,100,93.08,XP_039149301.1
NP_001036631.1,0.0,669.0,100,90.251,XP_016033088.1
NP_001036633.2,0.0,1248.0,99,89.343,XP_016033089.1
NP_001036635.1,0.0,1769.0,98,92.657,XP_039149102.1
NP_001036640.1,1.04e-125,349.0,100,100.0,XP_002076714.1
NP_001036641.1,1.84e-155,428.0,100,99.528,XP_039150132.1
NP_001036652.1,0.0,793.0,100,95.332,XP_039150284.1
NP_001036655.1,0.0,767.0,100,95.153,XP_016033134.1
NP_001036681.1,0.0,3356.0,100,96.814,XP_039150462.1
NP_001036687.1,0.0,741.0,100,99.73,XP_016035624.1
NP_001036690.1,1.6900000000000002e-70,204.0,100,97.03,XP_016035486.1
NP_001036699.1,0.0,920.0,100,90.694,XP_016035391.1
NP_001036701.1,2.85e-125,348.0,100,98.246,XP_016035324.1
NP_001036703.1,1.73e-82,235.0,100,98.246,XP_002104003.2
NP_001036705.1,0.0,2231.0,100,98.713,XP_016035210.1
NP_001036706.2,0.0,2298.0,100,90.103,XP_016035129.1
NP_001036710.1,0.0,771.0,99,94.832,XP_002103678.1
NP_001036711.1,0.0,2212.0,100,97.265,XP_016034617.1
NP_001036712.1,0.0,5615.0,100,97.217,XP_039150984.1
NP_001036717.1,0.0,548.0,100,98.881,XP_002103180.1
NP_001036718.1,0.0,1385.0,100,98.801,XP_016034400.1
NP_001036720.1,1.1599999999999998e-134,373.0,100,97.802,XP_002103172.1
NP_001036722.1,0.0,7176.0,98,97.528,XP_016034029.1
NP_001036729.2,4.29e-141,390.0,100,97.949,XP_016034007.1
NP_001036733.1,0.0,1850.0,100,98.774,XP_044779315.1
NP_001036740.2,0.0,2352.0,100,98.336,XP_016033670.1
NP_001036743.1,3.04e-107,303.0,90,86.503,XP_016035716.2
NP_001036745.1,0.0,561.0,100,95.41,XP_016035730.1
NP_001036747.1,0.0,2342.0,100,99.733,XP_016035861.1
NP_001036749.2,3.22e-120,335.0,100,97.59,XP_039151538.1
NP_001036753.1,0.0,1633.0,100,98.652,XP_016036068.1
NP_001036756.2,8.13e-100,281.0,100,100.0,XP_002104779.1
NP_001036757.1,0.0,1827.0,100,98.216,XP_016036221.1
NP_001036758.1,6.099999999999999e-52,157.0,100,71.818,XP_039150821.1
NP_001036759.1,0.0,563.0,100,91.919,XP_016036382.1
NP_001036760.1,0.0,586.0,100,94.904,XP_016036383.1
NP_001036762.2,0.0,9962.0,100,99.009,XP_044779076.1
NP_001036772.2,0.0,2282.0,100,99.278,XP_016036886.1
NP_001036774.2,9.89e-87,247.0,100,99.18,XP_039150408.1
NP_001036775.1,0.0,849.0,100,98.345,XP_016036943.1
NP_001036776.1,0.0,979.0,100,91.749,XP_016036990.1
NP_001036778.1,9.23e-28,92.4,100,97.872,XP_039150981.1
NP_001096849.1,0.0,2904.0,100,95.942,XP_039152083.1
