Dsim,E_value,Score,query cover,identity,Dmel
XP_002077838.1,0.0,1812.0,100,99.769,NP_608656.1
XP_002077845.1,0.0,663.0,100,93.769,NP_608660.3
XP_002077846.1,0.0,652.0,100,98.113,NP_722779.1
XP_002077847.1,0.0,620.0,100,93.417,NP_722780.1
XP_002077848.1,0.0,777.0,100,97.861,NP_001259919.1
XP_002077850.1,7.97e-160,442.0,100,88.163,NP_523456.1
XP_002077851.1,1.49e-156,434.0,100,85.887,NP_001259920.1
XP_002077852.1,2.41e-83,248.0,99,56.175,NP_722785.1
XP_002077853.1,3.81e-154,428.0,100,87.649,NP_722785.1
XP_002077854.1,1.52e-149,416.0,100,78.824,NP_608662.1
XP_002077855.1,6.71e-128,355.0,100,99.412,NP_608663.1
XP_002077857.1,2.78e-162,448.0,100,90.204,NP_001259921.1
XP_002077858.1,5.8799999999999994e-170,467.0,100,93.388,NP_608665.1
XP_002077859.2,7.67e-162,448.0,100,81.818,NP_722789.1
XP_002077861.2,1.1800000000000001e-132,369.0,100,91.146,NP_608666.1
XP_002077862.1,1.97e-67,196.0,100,96.907,NP_608667.1
XP_002077864.1,1.6499999999999998e-94,271.0,100,81.356,NP_722791.1
XP_002077865.1,5.56e-105,295.0,100,96.575,NP_608668.2
XP_002077870.1,0.0,683.0,100,97.923,NP_001259930.1
XP_002077872.1,0.0,525.0,96,95.849,NP_608676.2
XP_002077874.1,2.03e-30,126.0,99,24.357,NP_536776.2
XP_002077875.2,0.0,1075.0,100,98.654,NP_608678.1
XP_002077876.2,0.0,885.0,100,95.207,NP_608679.1
XP_002077877.1,1.19e-154,431.0,100,89.299,NP_608680.1
XP_002077881.1,0.0,793.0,100,97.429,NP_001097060.1
XP_002077882.2,0.0,979.0,100,97.536,NP_001259941.1
XP_002077884.2,5.0100000000000003e-57,178.0,97,47.368,NP_651969.1
XP_002077890.3,0.0,691.0,100,97.289,NP_787963.2
XP_002077893.1,2.19e-168,462.0,100,95.319,NP_608686.1
XP_002077894.1,0.0,745.0,100,89.62,NP_608687.2
XP_002077897.2,2.75e-30,110.0,72,44.961,NP_001303306.2
XP_002077899.1,9.999999999999999e-129,357.0,100,96.089,NP_001097061.1
XP_002077900.1,0.0,729.0,100,93.617,NP_608690.2
XP_002077901.1,0.0,771.0,100,97.9,NP_608691.1
XP_002077903.1,1.29e-111,312.0,100,99.338,NP_001259945.1
XP_002077904.1,0.0,1509.0,100,99.32,NP_001259946.1
XP_002077907.2,0.0,516.0,99,93.455,NP_608696.3
XP_002077910.1,0.0,576.0,100,85.58,NP_608697.1
XP_002077912.1,5.13e-134,374.0,100,82.938,NP_608698.2
XP_002077913.2,0.0,767.0,97,97.625,NP_523458.3
XP_002077914.2,3.87e-159,437.0,100,99.048,NP_001259950.1
XP_002077915.2,0.0,629.0,94,90.634,NP_608699.1
XP_002077922.1,0.0,1493.0,100,96.741,NP_525099.3
XP_002077923.2,0.0,877.0,100,95.536,NP_608704.2
XP_002077924.1,0.0,730.0,100,93.974,NP_608705.1
XP_002077927.1,4.96e-95,270.0,100,100.0,NP_001259960.1
XP_002077933.1,5.1399999999999996e-172,472.0,100,99.58,NP_001259963.1
XP_002077934.1,2.58e-103,290.0,100,98.63,NP_477418.1
XP_002077935.1,2.19e-119,333.0,100,97.006,NP_477463.1
XP_002077936.2,0.0,626.0,100,99.673,NP_477221.1
XP_002077937.1,6.85e-112,313.0,100,100.0,NP_608711.3
XP_002077938.1,8.849999999999999e-147,408.0,100,87.19,NP_608712.1
XP_002077941.1,0.0,1122.0,100,98.375,NP_608713.2
XP_002077944.1,0.0,1297.0,100,97.319,NP_608716.1
XP_002077945.2,0.0,721.0,91,96.056,NP_608717.2
XP_002077946.1,9.82e-150,421.0,100,91.318,NP_608718.1
XP_002077948.1,0.0,1162.0,100,94.218,NP_608720.2
XP_002077949.1,0.0,607.0,100,84.548,NP_608721.1
XP_002077950.2,0.0,602.0,98,85.303,NP_608722.2
XP_002077951.2,0.0,667.0,99,91.279,NP_608723.2
XP_002077956.2,0.0,585.0,100,97.183,NP_608727.1
XP_002077958.1,1.07e-161,444.0,100,95.946,NP_523463.2
XP_002077959.1,3.16e-86,245.0,100,97.521,NP_001259971.1
XP_002077964.1,0.0,650.0,100,96.262,NP_477367.1
XP_002077965.1,0.0,979.0,100,98.947,NP_476804.1
XP_002077968.1,7.56e-160,439.0,100,96.804,NP_001285572.1
XP_002077973.1,0.0,847.0,100,96.905,NP_722869.1
XP_002077978.1,1.72e-113,317.0,100,100.0,NP_608745.1
XP_002077979.2,0.0,825.0,100,97.337,NP_001259984.1
XP_002077980.2,5.3799999999999997e-67,198.0,100,78.832,NP_001259985.1
XP_002077987.1,0.0,636.0,99,94.864,NP_524947.1
XP_002077991.2,1.17e-137,382.0,100,94.0,NP_608749.2
XP_002077992.1,3.45e-83,237.0,100,95.69,NP_001259991.1
XP_002077993.1,1.17e-12,62.4,47,42.188,NP_652637.1
XP_002077995.1,0.0,1176.0,100,97.414,NP_523465.2
XP_002077996.1,0.0,825.0,100,98.492,NP_001245852.1
XP_002077997.2,0.0,563.0,100,80.87,NP_608754.1
XP_002077999.1,2.89e-99,281.0,100,90.728,NP_001285576.1
XP_002078000.1,2.8e-69,202.0,100,87.705,NP_001285577.1
XP_002078004.1,0.0,651.0,98,69.464,NP_722887.2
XP_002078008.1,0.0,946.0,100,98.081,NP_608761.2
XP_002078012.1,0.0,923.0,100,97.859,NP_995620.1
XP_002078013.1,0.0,906.0,100,97.609,NP_001097067.1
XP_002078017.1,5.88e-129,362.0,100,82.096,NP_608769.2
XP_002078021.1,1.3699999999999998e-106,299.0,100,100.0,NP_001259997.1
XP_002078022.2,0.0,709.0,91,95.226,NP_523466.2
XP_002078023.1,4.31e-54,161.0,100,96.512,NP_001097073.1
XP_002078025.1,1.27e-83,240.0,100,83.333,NP_608774.1
XP_002078029.1,1.5800000000000002e-173,477.0,100,94.862,NP_001097074.1
XP_002078031.1,0.0,1844.0,100,99.776,NP_608780.1
XP_002078032.1,0.0,904.0,100,98.427,NP_608781.2
XP_002078034.1,0.0,1368.0,100,99.246,NP_001285587.1
XP_002078035.1,0.0,1147.0,100,89.223,NP_722909.2
XP_002078036.1,0.0,1330.0,96,98.447,NP_722910.2
XP_002078037.1,2.1299999999999998e-82,235.0,100,99.145,NP_477295.1
XP_002078043.1,0.0,1363.0,100,99.408,NP_608787.1
XP_002078052.1,0.0,1114.0,100,97.924,NP_476882.1
XP_002078054.1,0.0,783.0,100,97.455,NP_722922.1
XP_002078056.1,0.0,1071.0,100,96.648,NP_001285591.1
XP_002078057.1,6.96e-67,194.0,100,96.907,NP_608794.1
XP_002078061.2,6.57e-51,153.0,100,89.873,NP_001285593.1
XP_002078062.1,8.7e-61,178.0,100,95.455,NP_608798.1
XP_002078064.2,8.26e-53,158.0,100,92.683,NP_608799.1
XP_002078065.1,3.13e-54,161.0,100,92.683,NP_001285594.1
XP_002078067.1,2.1100000000000002e-79,229.0,100,93.893,NP_608802.2
XP_002078069.2,1.0400000000000001e-70,204.0,100,93.137,NP_722932.1
XP_002078070.1,1.1e-65,192.0,100,95.413,NP_722933.1
XP_002078072.1,8.78e-96,272.0,99,86.093,NP_001285598.1
XP_002078074.1,1.3800000000000001e-157,439.0,99,77.352,NP_652637.1
XP_002078083.1,0.0,806.0,100,98.504,NP_722945.2
XP_002078084.1,0.0,1446.0,100,96.779,NP_608809.1
XP_002078093.1,0.0,1538.0,100,96.966,NP_722953.1
XP_002078097.1,8.96e-66,192.0,100,98.077,NP_608814.1
XP_002078098.1,3.84e-66,193.0,100,100.0,NP_608815.1
XP_002078099.1,3.23e-66,192.0,100,97.895,NP_608816.2
XP_002078102.1,0.0,810.0,64,93.939,NP_001285599.1
XP_002078103.2,4.3e-94,291.0,100,72.038,NP_608817.1
XP_002078106.1,1.92e-146,404.0,100,95.122,NP_608820.1
XP_002078107.1,0.0,696.0,100,92.676,NP_001285600.1
XP_002078112.1,3.55e-159,437.0,100,95.814,NP_608823.2
XP_002078115.1,0.0,1828.0,100,99.098,NP_608825.2
XP_002078118.1,0.0,1659.0,100,98.393,NP_608827.1
XP_002078119.1,3.44e-165,453.0,100,98.214,NP_608828.2
XP_002078120.2,0.0,2961.0,100,98.62,NP_722974.1
XP_002078122.2,1.7799999999999998e-106,298.0,100,100.0,NP_608830.3
XP_002078127.1,0.0,1016.0,100,99.185,NP_608833.1
XP_002078128.1,0.0,1143.0,100,99.819,NP_608834.1
XP_002078129.2,0.0,2043.0,100,98.313,NP_608836.1
XP_002078130.2,0.0,692.0,100,98.512,NP_608837.2
XP_002078131.2,3.37e-63,185.0,100,95.789,NP_652341.1
XP_002078134.1,1.33e-102,288.0,97,98.551,NP_001260028.1
XP_002078135.1,0.0,1027.0,100,98.211,NP_001285603.1
XP_002078136.1,0.0,659.0,99,91.218,NP_001260029.1
XP_002078146.2,0.0,1365.0,98,74.896,NP_608849.1
XP_002078147.3,0.0,721.0,100,96.419,NP_523472.2
XP_002078148.1,0.0,763.0,100,97.625,NP_608850.1
XP_002078151.2,5.19e-74,216.0,97,90.37,NP_608852.1
XP_002078155.1,0.0,942.0,100,99.111,NP_787975.1
XP_002078157.2,0.0,744.0,97,94.481,NP_608857.2
XP_002078159.1,0.0,666.0,100,97.846,NP_608859.1
XP_002078162.1,0.0,662.0,100,96.375,NP_001260048.1
XP_002078168.1,0.0,549.0,100,100.0,NP_523473.2
XP_002078173.2,0.0,706.0,100,97.421,NP_608872.1
XP_002078179.1,0.0,640.0,100,97.806,NP_608880.2
XP_002078180.2,0.0,527.0,100,98.837,NP_608881.1
XP_002078181.1,0.0,514.0,100,93.478,NP_001285608.1
XP_002078182.1,0.0,539.0,100,97.744,NP_001033873.1
XP_002078183.1,0.0,1513.0,100,95.629,NP_608883.1
XP_002078185.1,0.0,681.0,100,99.693,NP_523478.1
XP_002078186.1,0.0,518.0,100,99.203,NP_608884.1
XP_002078187.1,0.0,683.0,100,99.099,NP_608885.1
XP_002078188.1,4.15e-169,468.0,100,90.545,NP_723031.1
XP_002078189.2,0.0,1216.0,100,97.167,NP_608886.1
XP_002078190.2,0.0,602.0,100,97.02,NP_001260063.1
XP_002078191.2,0.0,821.0,100,98.987,NP_608888.2
XP_002078192.1,0.0,501.0,100,98.81,NP_608889.1
XP_002078193.1,1.89e-142,393.0,100,99.476,NP_608890.1
XP_002078202.1,5.97e-58,172.0,100,88.172,NP_608903.1
XP_002078203.1,8.36e-97,273.0,100,100.0,"NP_001259374.1, NP_001260082.1"
XP_002078206.2,0.0,728.0,92,97.507,NP_001260085.1
XP_002078208.2,3.14e-93,263.0,100,98.413,NP_001285613.1
XP_002078215.1,0.0,1053.0,100,99.607,NP_001285615.1
XP_002078217.3,2.8e-105,296.0,100,100.0,NP_001285619.1
XP_002078221.2,0.0,978.0,100,94.892,NP_608918.1
XP_002078223.1,0.0,1835.0,100,93.194,NP_001285622.1
XP_002078224.1,0.0,1454.0,100,98.354,NP_001285624.1
XP_002078227.1,2.85e-82,236.0,100,87.786,NP_523482.1
XP_002078230.1,0.0,1199.0,99,96.791,NP_608924.1
XP_002078236.1,0.0,1188.0,100,99.484,NP_608927.2
XP_002078238.1,0.0,671.0,100,98.773,NP_001260097.1
XP_002078239.1,1.53e-175,481.0,100,97.881,NP_608929.1
XP_002078241.1,0.0,1365.0,100,99.547,NP_608931.1
XP_002078244.1,0.0,497.0,100,97.51,NP_723086.1
XP_002078251.1,0.0,1878.0,100,99.228,NP_523484.2
XP_002078252.1,0.0,1884.0,100,98.795,NP_523485.3
XP_002078254.1,0.0,565.0,100,91.615,NP_001285630.1
XP_002078255.1,0.0,790.0,100,87.474,NP_608945.1
XP_002078257.3,0.0,959.0,97,95.248,NP_001285631.1
XP_002078261.1,0.0,909.0,100,99.772,NP_608950.3
XP_002078262.3,0.0,576.0,100,94.426,NP_001097090.2
XP_002078263.1,0.0,528.0,100,92.391,NP_001033878.3
XP_002078272.1,0.0,507.0,99,98.387,NP_723116.1
XP_002078274.1,7.71e-161,442.0,100,98.605,NP_723119.1
XP_002078275.1,0.0,578.0,99,88.291,NP_608959.1
XP_002078278.1,6.529999999999999e-54,161.0,90,91.463,NP_001285640.1
XP_002078282.1,1.28e-60,181.0,100,81.452,NP_001285645.1
XP_002078283.1,5.17e-52,156.0,100,92.222,NP_599099.1
XP_002078285.1,0.0,593.0,100,94.671,NP_001285647.1
XP_002078289.1,0.0,737.0,100,100.0,NP_001260112.1
XP_002078291.1,2.29e-120,335.0,100,98.182,NP_608972.1
XP_002078292.1,3.25e-65,190.0,100,93.814,NP_652551.1
XP_002078293.3,3.46e-105,297.0,100,98.81,NP_001285648.1
XP_002078294.2,1.64e-64,196.0,90,91.713,NP_608973.1
XP_002078295.1,1.1200000000000001e-97,276.0,100,100.0,NP_001260115.1
XP_002078296.1,1.3399999999999999e-165,467.0,100,92.388,NP_608974.2
XP_002078298.1,0.0,687.0,100,97.612,NP_608976.1
XP_002078299.2,0.0,691.0,100,98.22,NP_608977.1
XP_002078302.1,0.0,665.0,100,99.377,NP_476594.1
XP_002078305.1,0.0,631.0,100,98.089,NP_001097093.1
XP_002078308.2,0.0,1942.0,100,98.835,NP_608979.2
XP_002078309.1,0.0,830.0,100,96.897,NP_523488.2
XP_002078310.1,0.0,534.0,100,99.609,NP_608980.1
XP_002078311.1,0.0,533.0,100,95.489,NP_723144.1
XP_002078314.1,4.96e-164,451.0,100,94.298,NP_608983.2
XP_002078315.1,0.0,1753.0,100,94.661,NP_723145.1
XP_002078322.1,5.23e-113,317.0,100,93.252,NP_608988.1
XP_002078323.1,0.0,1332.0,100,96.494,NP_608989.1
XP_002078325.1,0.0,518.0,100,99.203,NP_608991.2
XP_002078326.1,3.8500000000000004e-86,246.0,100,97.619,NP_608992.1
XP_002078327.1,9.860000000000001e-166,454.0,100,97.309,NP_001285662.1
XP_002078332.1,0.0,914.0,100,98.876,NP_608995.2
XP_002078336.1,9.999999999999999e-129,357.0,100,98.87,NP_001188704.1
XP_002078337.1,0.0,690.0,100,98.516,NP_608999.2
XP_002078345.3,0.0,1019.0,98,91.589,NP_525008.2
XP_002078346.1,6.25e-155,427.0,100,96.296,NP_001285667.1
XP_002078347.1,7.96e-145,404.0,100,93.676,NP_609006.1
XP_002078350.1,1.76e-55,166.0,100,92.0,NP_609010.1
XP_002078357.1,0.0,872.0,100,97.642,NP_609015.2
XP_002078358.3,0.0,1176.0,96,97.557,NP_609016.2
XP_002078359.3,0.0,1013.0,100,96.23,NP_609017.2
XP_002078360.1,0.0,563.0,99,90.378,NP_609018.3
XP_002078364.1,0.0,1383.0,100,97.515,NP_609022.1
XP_002078366.1,0.0,808.0,100,98.504,NP_609024.1
XP_002078369.2,0.0,1006.0,100,98.577,NP_609026.1
XP_002078371.3,0.0,1370.0,100,99.241,NP_001260132.1
XP_002078376.1,0.0,923.0,100,99.556,NP_609033.1
XP_002078377.1,0.0,967.0,100,100.0,NP_001285674.1
XP_002078380.2,0.0,634.0,100,99.673,NP_609037.1
XP_002078381.1,7.38e-79,226.0,100,100.0,NP_609038.1
XP_002078383.1,0.0,867.0,100,99.761,NP_609040.1
XP_002078386.1,0.0,999.0,100,99.177,NP_609043.1
XP_002078387.1,0.0,1553.0,100,98.444,NP_723188.1
XP_002078388.2,0.0,882.0,100,97.696,NP_609045.2
XP_002078389.1,2.2099999999999998e-89,253.0,100,100.0,NP_609046.1
XP_002078390.1,3.07e-110,309.0,100,98.065,NP_609047.1
XP_002078392.1,0.0,931.0,100,99.345,NP_001285680.1
XP_002078393.1,0.0,617.0,99,94.921,NP_001285681.1
XP_002078396.1,0.0,771.0,100,98.674,NP_001097100.1
XP_002078399.1,0.0,1379.0,100,97.254,NP_609055.2
XP_002078401.2,0.0,2536.0,100,92.779,NP_609058.2
XP_002078402.1,0.0,691.0,100,86.765,NP_723199.1
XP_002078403.1,0.0,631.0,100,97.125,NP_001285685.1
XP_002078404.1,0.0,2025.0,100,97.885,NP_609060.1
XP_002078405.1,0.0,917.0,99,96.889,NP_609061.2
XP_002078407.1,0.0,729.0,100,98.857,NP_609062.2
XP_002078409.1,0.0,906.0,100,98.658,NP_001260143.1
XP_002078410.1,0.0,998.0,100,98.758,NP_523494.1
XP_002078415.1,0.0,776.0,100,91.463,NP_609066.1
XP_002078420.1,0.0,959.0,100,99.781,NP_001285688.1
XP_002078421.1,0.0,520.0,100,96.947,NP_723211.1
XP_002078422.2,6.11e-61,180.0,99,80.952,NP_001285689.1
XP_002078423.1,0.0,810.0,97,83.992,NP_609071.2
XP_002078427.1,0.0,638.0,100,98.706,NP_477167.1
XP_002078432.1,0.0,682.0,100,96.481,NP_609075.1
XP_002078434.1,0.0,819.0,100,96.594,NP_477214.1
XP_002078438.1,0.0,506.0,100,97.233,NP_609081.1
XP_002078443.1,0.0,1033.0,100,99.609,NP_477412.1
XP_002078449.1,3.9900000000000004e-169,464.0,100,99.119,NP_609086.1
XP_002078450.1,0.0,2335.0,100,99.645,NP_477268.2
XP_002078451.2,0.0,1238.0,94,97.709,NP_001285694.1
XP_002078452.1,0.0,1228.0,100,97.686,NP_542438.1
XP_002078453.1,0.0,815.0,100,99.231,NP_001285697.1
XP_002078461.1,0.0,715.0,100,95.543,NP_609092.1
XP_002078462.1,0.0,2694.0,100,97.709,NP_001285698.1
XP_002078463.1,3.48e-135,374.0,100,99.457,NP_476673.1
XP_002078464.1,0.0,516.0,100,88.52,NP_001285699.1
XP_002078465.1,0.0,605.0,100,99.666,NP_609093.1
XP_002078473.1,0.0,780.0,100,96.709,NP_609096.2
XP_002078474.1,0.0,999.0,100,96.016,NP_609097.2
XP_002078483.1,0.0,1545.0,100,99.866,NP_609105.1
XP_002078488.2,0.0,1116.0,100,99.629,NP_476972.2
XP_002078495.2,0.0,1016.0,100,98.986,NP_609109.4
XP_002078498.1,0.0,936.0,100,99.33,NP_609110.1
XP_002078499.1,0.0,1347.0,100,98.655,NP_609111.1
XP_002078501.2,1.55e-39,134.0,93,46.584,NP_609116.1
XP_002078503.1,0.0,553.0,100,99.638,NP_001260191.1
XP_002078504.1,6.290000000000001e-144,398.0,100,97.549,NP_609115.1
XP_002078505.1,0.0,559.0,100,93.993,NP_609116.1
XP_002078511.1,0.0,903.0,100,99.556,NP_523504.2
XP_002078515.1,0.0,1033.0,100,93.011,NP_609124.3
XP_002078516.2,1.33e-93,266.0,100,90.21,NP_523505.1
XP_002078521.2,0.0,1024.0,100,97.456,NP_609129.2
XP_002078527.1,0.0,859.0,100,98.104,NP_001260213.1
XP_002078528.1,0.0,863.0,100,97.436,NP_609133.2
XP_002078530.1,0.0,1188.0,100,98.475,NP_609135.1
XP_002078536.1,2.12e-82,237.0,100,98.519,NP_477115.1
XP_002078537.1,5.56e-92,261.0,100,100.0,NP_609141.1
XP_002078538.1,1.99e-73,212.0,100,96.262,NP_609142.1
XP_002078539.1,7.49e-78,226.0,89,97.674,NP_001285713.1
XP_002078543.1,0.0,724.0,100,98.295,NP_476779.1
XP_002078544.1,0.0,498.0,100,92.883,NP_001285716.1
XP_002078545.1,0.0,1754.0,100,98.722,NP_609148.1
XP_002078549.1,0.0,531.0,100,80.707,NP_609152.1
XP_002078553.1,0.0,657.0,100,100.0,NP_001260218.1
XP_002078554.1,0.0,648.0,100,100.0,NP_001285724.1
XP_002078556.1,1.27e-145,402.0,100,97.537,NP_609155.1
XP_002078558.1,3.57e-139,391.0,99,68.248,NP_001285727.1
XP_002078559.1,8.45e-131,364.0,100,98.477,NP_609157.3
XP_002078561.1,0.0,1254.0,100,99.673,NP_609160.2
XP_002078562.1,0.0,1073.0,100,99.029,NP_001285729.1
XP_002078568.1,0.0,703.0,100,95.531,NP_723327.1
XP_002078571.1,2.07e-83,238.0,100,97.458,NP_001285734.1
XP_002078572.1,0.0,849.0,100,98.778,NP_609171.1
XP_002078575.1,0.0,521.0,99,89.531,NP_609173.2
XP_002078577.2,0.0,1583.0,100,98.325,NP_609174.1
XP_002078579.1,6.82e-65,189.0,100,98.889,NP_001260220.1
XP_002078581.1,3.09e-117,328.0,100,90.909,NP_609178.1
XP_002078584.1,0.0,522.0,99,99.203,NP_001260223.1
XP_002078585.1,9.4e-168,460.0,100,99.107,NP_476939.1
XP_002078589.2,0.0,785.0,100,92.619,NP_609182.1
XP_002078597.1,0.0,1031.0,100,98.218,NP_609186.1
XP_002078598.1,1.01e-62,184.0,100,98.889,NP_001285744.1
XP_002078600.2,2.16e-83,238.0,100,96.639,NP_001036347.1
XP_002078602.1,0.0,825.0,100,99.254,NP_609190.2
XP_002078605.1,0.0,1827.0,100,96.526,NP_609193.1
XP_002078607.1,2.28e-73,212.0,100,96.364,NP_477136.1
XP_002078609.1,1.02e-115,323.0,100,99.367,NP_001260232.1
XP_002078610.1,7.61e-120,334.0,100,95.294,NP_001260233.1
XP_002078611.1,0.0,525.0,100,96.212,NP_609197.2
XP_002078612.1,0.0,590.0,100,97.561,NP_609198.1
XP_002078616.1,0.0,632.0,100,85.294,NP_524957.2
XP_002078617.1,8.069999999999999e-119,332.0,100,95.266,NP_001303315.1
XP_002078620.1,0.0,667.0,100,98.466,NP_609202.1
XP_002078622.1,0.0,660.0,100,96.933,NP_609203.1
XP_002078623.1,0.0,680.0,100,99.697,NP_609204.2
XP_002078624.1,0.0,818.0,100,99.748,NP_609205.1
XP_002078625.1,0.0,690.0,100,95.33,NP_609206.1
XP_002078628.1,8.779999999999999e-89,252.0,99,98.347,NP_609209.2
XP_002078631.1,1.73e-135,375.0,100,98.404,NP_609212.2
XP_002078634.1,2.18e-07,52.4,52,27.35,NP_001286561.1
XP_002078639.1,6.12e-108,303.0,100,98.675,NP_001285747.1
XP_002078640.1,8.28e-129,358.0,100,96.703,NP_723378.2
XP_002078643.1,0.0,661.0,100,100.0,NP_609217.1
XP_002078644.1,0.0,775.0,100,97.638,NP_609218.1
XP_002078645.2,0.0,520.0,94,98.431,NP_609219.1
XP_002078648.1,1.82e-128,358.0,100,86.935,NP_609221.1
XP_002078649.1,8.3e-79,226.0,100,100.0,NP_609222.1
XP_002078651.2,0.0,1257.0,100,90.0,NP_995659.1
XP_002078652.1,1.08e-142,397.0,93,85.714,NP_523512.2
XP_002078653.1,3.65e-153,424.0,100,82.627,NP_652640.1
XP_002078654.1,3.51e-63,185.0,100,94.624,NP_001260249.1
XP_002078655.1,5.180000000000001e-56,167.0,100,86.957,NP_524983.1
XP_002078656.2,2.73e-168,469.0,100,69.972,NP_609225.1
XP_002078657.2,1.02e-170,474.0,87,90.526,NP_609226.1
XP_002078658.1,0.0,573.0,99,86.567,NP_723390.1
XP_002078662.1,0.0,1570.0,100,96.53,NP_652045.1
XP_002078666.1,0.0,1840.0,100,95.15,NP_609228.2
XP_002078667.1,1.1e-83,239.0,100,96.899,NP_476646.2
XP_002078668.1,0.0,2444.0,100,96.931,NP_001027231.1
XP_002078672.1,0.0,1032.0,100,94.982,NP_001260253.1
XP_002078674.1,1.41e-124,347.0,100,92.222,NP_788004.1
XP_002078677.2,1.93e-72,210.0,90,92.92,NP_001245945.1
XP_002078679.1,0.0,991.0,99,91.003,NP_001285757.1
XP_002078680.1,0.0,1269.0,100,95.77,NP_609237.1
XP_002078681.1,0.0,849.0,100,98.122,NP_609238.1
XP_002078682.1,5.8299999999999995e-126,350.0,100,98.276,NP_609239.1
XP_002078684.1,0.0,1310.0,100,98.73,NP_001260258.1
XP_002078692.1,0.0,1288.0,100,98.88,NP_609244.1
XP_002078695.1,2.33e-161,443.0,100,99.087,NP_609247.1
XP_002078697.1,0.0,1066.0,100,99.605,NP_001260268.1
XP_002078700.1,1.37e-155,431.0,100,90.041,NP_609249.1
XP_002078701.1,0.0,2048.0,100,97.41,NP_001285762.1
XP_002078705.1,0.0,2093.0,100,99.007,NP_609253.1
XP_002078711.1,1.9400000000000002e-169,467.0,100,92.996,NP_788007.1
XP_002078712.1,6.42e-143,399.0,99,84.524,NP_788008.1
XP_002078713.2,6.89e-162,447.0,100,89.2,NP_788009.1
XP_002078714.1,2.49e-180,493.0,100,98.347,NP_609255.1
XP_002078715.1,9.359999999999999e-60,176.0,100,89.13,NP_001188736.1
XP_002078719.2,0.0,957.0,93,98.294,NP_609257.3
XP_002078721.1,4.81e-154,424.0,100,98.565,NP_001285769.1
XP_002078726.2,0.0,1305.0,100,95.179,NP_788013.2
XP_002078728.1,0.0,1324.0,100,93.816,NP_001260272.1
XP_002078731.1,3.7e-105,295.0,100,97.945,NP_652561.1
XP_002078732.1,0.0,564.0,100,99.273,NP_001260274.1
XP_002078733.1,0.0,559.0,100,98.182,NP_001285770.1
XP_002078735.1,0.0,919.0,100,100.0,NP_001260276.1
XP_002078736.1,6.069999999999999e-95,270.0,100,93.333,NP_609267.1
XP_002078737.1,1.4999999999999999e-92,264.0,100,90.667,NP_001245948.1
XP_002078738.1,4.829999999999999e-159,444.0,95,73.145,NP_609269.1
XP_002078739.1,0.0,594.0,100,96.0,NP_001285773.1
XP_002078742.3,0.0,1939.0,98,90.84,NP_523519.2
XP_002078748.2,1.08e-163,451.0,98,96.996,NP_609276.1
XP_002078749.1,3.74e-143,397.0,100,92.661,NP_001260279.1
XP_002078751.1,3.25e-151,417.0,100,94.907,NP_001285775.1
XP_002078753.1,7.64e-152,419.0,100,88.341,NP_652635.2
XP_002078756.1,0.0,1234.0,100,97.697,NP_001260287.1
XP_002078757.1,1e-51,154.0,100,100.0,NP_476947.1
XP_002078760.1,6.55e-96,271.0,100,97.744,NP_609282.1
XP_002078761.1,1.32e-124,349.0,100,81.773,NP_001097130.1
XP_002078767.1,0.0,499.0,100,96.094,NP_001285777.1
XP_002078769.2,0.0,1941.0,100,99.362,NP_524905.1
XP_002078771.1,0.0,736.0,100,95.924,NP_609289.1
XP_002078772.1,2.04e-51,154.0,100,98.684,NP_001097132.1
XP_002078773.1,4.33e-115,323.0,100,90.0,NP_001027235.1
XP_002078775.1,0.0,909.0,100,99.774,NP_001285781.1
XP_002078777.2,8.789999999999999e-104,305.0,100,66.767,NP_609292.2
XP_002078779.1,0.0,576.0,100,97.945,NP_609294.1
XP_002078780.1,1.4899999999999999e-111,312.0,100,99.346,NP_609295.1
XP_002078781.1,1.6e-135,377.0,100,91.707,NP_609296.1
XP_002078786.1,0.0,1579.0,100,99.489,NP_609299.1
XP_002078787.1,1.64e-75,224.0,99,69.082,NP_001285782.1
XP_002078790.2,0.0,1202.0,100,98.966,NP_609301.2
XP_002078792.1,5.47e-74,213.0,100,98.113,NP_723475.1
XP_002078799.1,5.21e-91,258.0,100,100.0,NP_001260293.1
XP_002078800.1,0.0,810.0,100,98.734,NP_476982.1
XP_002078802.1,0.0,1277.0,100,99.362,NP_609305.1
XP_002078805.1,9.17e-77,221.0,100,97.273,NP_001260298.1
XP_002078806.1,0.0,1078.0,100,98.289,NP_523527.1
XP_002078808.1,4.5300000000000004e-145,400.0,100,99.49,NP_723484.1
XP_002078809.1,0.0,934.0,100,100.0,NP_477373.1
XP_002078811.1,0.0,860.0,100,96.226,NP_609309.1
XP_002078812.1,0.0,872.0,100,97.209,NP_609310.2
XP_002078814.1,0.0,1088.0,100,97.928,NP_001334673.1
XP_002078815.3,0.0,859.0,99,90.393,NP_001334672.1
XP_002078816.1,0.0,902.0,100,98.186,NP_609313.2
XP_002078819.1,0.0,638.0,100,95.356,NP_609315.1
XP_002078822.1,2.26e-103,290.0,100,98.601,NP_001097134.1
XP_002078823.1,5.77e-69,201.0,84,98.969,NP_001097135.1
XP_002078824.1,0.0,1261.0,100,98.369,NP_609318.1
XP_002078825.2,5.62e-149,412.0,81,99.5,NP_524867.2
XP_002078829.1,0.0,1738.0,100,98.819,NP_609320.2
XP_002078830.1,0.0,1011.0,100,99.61,NP_477347.1
