NCBI GeneID,Protein Accession,Protein_length,Transcript Accession,Transcript_length
31173,NP_569975.1,264,NM_130619.5,1097
31175,NP_569977.1,361,NM_130621.3,2070
31175,NP_001284801.1,361,NM_001297872.1,2042
31176,NP_569978.1,256,NM_130622.3,923
31177,NP_569979.1,246,NM_130623.3,1240
31178,NP_569980.1,560,NM_130624.3,1936
31179,NP_001259172.1,474,NM_001272243.1,3825
31179,NP_569981.1,474,NM_130625.3,2970
31179,NP_726792.1,474,NM_166927.2,2860
31179,NP_001259173.1,289,NM_001272244.1,2191
45278,NP_001259174.1,894,NM_001272245.1,7119
45278,NP_477130.1,841,NM_057782.5,4560
45278,NP_477131.1,945,NM_057783.3,7664
45278,NP_726793.1,682,NM_166928.2,4106
44889,NP_001096865.1,1359,NM_001103395.2,6020
44889,NP_524794.2,1537,NM_080055.3,5821
31181,NP_001284803.1,1346,NM_001297874.1,6048
31181,NP_001162644.1,1346,NM_001169173.1,5724
31181,NP_001284802.1,1346,NM_001297873.1,5695
31181,NP_476871.2,1589,NM_057523.5,5940
31184,NP_726795.1,533,NM_166930.2,1966
31184,NP_726794.1,533,NM_166929.2,1862
31184,NP_569982.1,533,NM_130626.3,1987
31185,NP_476860.2,481,NM_057512.3,1895
31185,NP_001259175.1,481,NM_001272246.1,1668
31186,NP_477059.2,92,NM_057711.3,748
31187,NP_001284804.1,1741,NM_001297875.1,6939
31187,NP_525042.2,1741,NM_080303.3,6768
31187,NP_726796.2,1092,NM_166931.2,5067
31188,NP_726797.1,503,NM_166932.2,1644
31188,NP_476907.2,512,NM_057559.4,1685
31189,NP_001259178.1,371,NM_001272249.1,1672
31189,NP_569983.1,371,NM_130627.4,1948
31189,NP_001259176.1,347,NM_001272247.2,1783
31189,NP_001259177.1,371,NM_001272248.2,1786
31190,NP_001284805.1,103,NM_001297876.1,807
31190,NP_569984.2,103,NM_130628.4,512
45706,NP_652020.1,507,NM_143763.4,1685
45706,NP_001259179.1,510,NM_001272250.2,1694
31192,NP_001284806.1,501,NM_001297877.1,2467
31192,NP_525043.1,501,NM_080304.3,1582
31193,NP_525044.1,496,NM_080305.4,1822
31194,NP_476684.1,405,NM_057336.5,1638
31195,NP_477332.1,521,NM_057984.5,1791
50373,NP_001284807.1,70,NM_001297878.1,534
50373,NP_652509.1,70,NM_144252.4,372
50374,NP_001284808.1,110,NM_001297879.1,680
50374,NP_652510.2,110,NM_144253.3,561
31196,NP_001284809.1,192,NM_001297880.1,1100
31196,NP_569985.1,192,NM_130629.3,891
31198,NP_001284810.1,626,NM_001297881.1,2738
31198,NP_477334.2,626,NM_057986.4,2955
31197,NP_001259180.1,230,NM_001272251.2,1766
31197,NP_569986.1,230,NM_130630.2,1109
45707,NP_652021.1,504,NM_143764.3,1681
31200,NP_001284812.1,462,NM_001297883.1,2094
31200,NP_001014718.1,448,NM_001014718.2,1547
31200,NP_001284811.1,158,NM_001297882.1,681
31200,NP_001014717.1,462,NM_001014717.2,1749
31201,NP_001284813.1,961,NM_001297884.1,3744
31201,NP_476820.1,961,NM_057472.3,3766
31201,NP_001284814.1,961,NM_001297885.1,3838
31203,NP_001259181.1,163,NM_001272252.1,893
31204,NP_001259183.2,3417,NM_001272254.2,12119
31204,NP_001259182.1,3413,NM_001272253.1,12107
31204,NP_525045.3,3413,NM_080306.4,12023
31205,NP_476591.1,1192,NM_057243.4,3927
31205,NP_001284815.1,1192,NM_001297886.1,3741
47781,NP_477491.1,463,NM_058143.4,3052
31207,NP_525046.1,397,NM_080307.2,1267
31208,NP_477118.1,702,NM_057770.5,2332
31209,NP_726804.1,309,NM_166934.2,1247
31209,NP_001245486.2,309,NM_001258557.2,1113
31210,NP_001284816.1,303,NM_001297887.1,1286
31210,NP_569990.2,303,NM_130634.4,1219
31211,NP_001356929.1,749,NM_001369995.1,3979
31211,NP_001356930.1,765,NM_001369996.1,3979
31211,NP_569991.2,743,NM_130635.3,3979
31211,NP_001284817.1,744,NM_001297888.1,3982
31212,NP_569992.1,398,NM_130636.3,2163
31212,NP_001284818.1,398,NM_001297889.1,1791
31213,NP_569993.1,535,NM_130637.4,1921
31214,NP_001284819.1,397,NM_001297890.1,2928
31214,NP_726805.1,397,NM_166935.3,2656
31214,NP_569994.1,397,NM_130638.4,2717
31214,NP_001284820.1,397,NM_001297891.1,2606
31215,NP_001162645.1,923,NM_001169174.2,3387
31215,NP_569995.1,923,NM_130639.4,3175
5740271,NP_001303573.1,578,NM_001316644.1,1960
5740271,NP_001096866.1,578,NM_001103396.2,1832
31217,NP_001259184.1,434,NM_001272255.1,5515
31217,NP_569997.1,434,NM_130641.3,2079
31221,NP_001096867.3,739,NM_001103397.3,4247
31221,NP_525047.1,739,NM_080308.4,3247
31218,NP_001245487.1,259,NM_001258558.1,1385
31218,NP_569998.1,259,NM_130642.2,952
31219,NP_569999.1,491,NM_130643.2,1643
31220,NP_570000.1,107,NM_130644.4,1908
31220,NP_001188539.1,107,NM_001201610.2,941
31220,NP_001188538.1,107,NM_001201609.1,634
31220,NP_001259185.1,107,NM_001272256.1,702
31222,NP_001259186.1,161,NM_001272257.2,597
31222,NP_525048.1,161,NM_080309.4,653
44529,NP_001245488.1,1234,NM_001258559.2,4955
44529,NP_726809.1,1234,NM_166938.2,5069
44529,NP_726808.1,1234,NM_166937.2,4599
44529,NP_001284821.1,1239,NM_001297892.1,4653
44529,NP_001245489.1,1234,NM_001258560.1,4207
44529,NP_524761.1,1234,NM_080022.4,4269
31224,NP_570001.5,2738,NM_130645.6,9913
31224,NP_001259188.1,2006,NM_001272259.1,9240
31224,NP_001259187.1,2033,NM_001272258.1,9605
31224,NP_996333.4,2777,NM_206610.5,9439
31224,NP_001259189.1,1403,NM_001272260.1,6425
31224,NP_001162647.1,1493,NM_001169176.2,6858
31224,NP_570002.1,1529,NM_130646.3,6966
31224,NP_001162646.1,786,NM_001169175.2,2838
31226,NP_570003.1,353,NM_130647.3,1537
318215,NP_726810.1,202,NM_166939.2,931
31227,NP_525049.1,448,NM_080310.3,1780
31228,NP_525050.1,140,NM_080311.3,663
31228,NP_001245490.1,154,NM_001258561.1,1596
31229,NP_726811.1,998,NM_166940.3,4223
31229,NP_001096868.3,1105,NM_001103398.4,4544
31229,NP_001188540.1,998,NM_001201611.2,4316
31229,NP_001188541.1,998,NM_001201612.2,4509
31229,NP_726812.1,547,NM_166941.3,2721
31230,NP_525051.1,575,NM_080312.2,2599
31230,NP_001033827.1,575,NM_001038738.2,2412
31230,NP_001259190.1,605,NM_001272261.2,2412
45320,NP_001245494.2,3833,NM_001258565.3,12378
45320,NP_001284823.1,3973,NM_001297894.2,12798
45320,NP_001096869.3,3989,NM_001103399.4,12846
45320,NP_001284822.1,3805,NM_001297893.2,12294
45320,NP_001027035.3,3887,NM_001031864.4,12540
45320,NP_001284825.1,4203,NM_001297896.2,13488
45320,NP_001245499.2,4299,NM_001258570.3,13776
45320,NP_001245493.2,4434,NM_001258564.3,14181
45320,NP_001027033.3,4007,NM_001031862.4,12900
45320,NP_001245491.2,4451,NM_001258562.3,14232
45320,NP_001245492.2,3728,NM_001258563.3,11515
45320,NP_001401050.1,3738,NM_001414087.1,11545
45320,NP_001245496.2,3897,NM_001258567.3,12022
45320,NP_001245498.2,3806,NM_001258569.3,11749
45320,NP_001245497.2,3967,NM_001258568.3,12232
45320,NP_001245500.2,4150,NM_001258571.3,12781
45320,NP_001162648.3,4411,NM_001169177.4,13564
45320,NP_001401049.1,4489,NM_001414086.1,13798
45320,NP_001245495.2,4176,NM_001258566.4,12866
45320,NP_001027034.2,4178,NM_001031863.5,13023
45320,NP_001027037.3,4150,NM_001031866.4,12679
45320,NP_001027038.3,4479,NM_001031867.4,13666
45320,NP_001368970.1,3972,NM_001382068.1,12178
45320,NP_001284824.1,2853,NM_001297895.2,13213
45320,NP_001027036.3,3105,NM_001031865.4,10611
31234,NP_001284827.1,724,NM_001297898.1,3239
31234,NP_001284826.1,724,NM_001297897.1,3331
31234,NP_570007.2,669,NM_130651.3,2910
31234,NP_001245501.1,738,NM_001258572.1,3230
31235,NP_001284828.1,249,NM_001297899.1,1294
31235,NP_570008.1,249,NM_130652.4,1138
31236,NP_001188542.1,228,NM_001201613.2,990
31236,NP_001188544.1,228,NM_001201615.1,934
31236,NP_570009.2,228,NM_130653.3,958
31236,NP_001188543.1,228,NM_001201614.1,938
31237,NP_570010.3,240,NM_130654.3,1524
31237,NP_001245502.1,222,NM_001258573.2,1389
53428,NP_001245503.1,361,NM_001258574.2,1973
53428,NP_524984.1,361,NM_080245.5,1634
31239,NP_525052.1,457,NM_080313.3,3595
31239,NP_726818.1,457,NM_166946.2,3303
31239,NP_001284829.1,457,NM_001297900.1,2946
31240,NP_525053.1,1212,NM_080314.3,4527
31240,NP_001284830.1,1212,NM_001297901.1,4090
47874,NP_524901.2,721,NM_080162.4,2567
44554,NP_524768.2,468,NM_080029.4,1762
31243,NP_570011.1,269,NM_130655.2,1027
31244,NP_001245504.1,304,NM_001258575.1,1798
31244,NP_525054.2,304,NM_080315.3,1280
31245,NP_570012.1,370,NM_130656.4,2045
31246,NP_570013.3,719,NM_130657.3,2334
31246,NP_001284831.1,750,NM_001297902.1,2427
31247,NP_001259191.1,2154,NM_001272262.2,7054
31247,NP_570014.3,2134,NM_130658.3,6675
31248,NP_476714.1,575,NM_057366.5,2929
31248,NP_996336.1,575,NM_206613.3,3218
31248,NP_726823.1,514,NM_166948.4,4244
31248,NP_996337.1,514,NM_206614.3,3091
31248,NP_726822.1,514,NM_166947.3,3055
31248,NP_476715.1,514,NM_057367.5,2847
31248,NP_996338.1,514,NM_206615.2,3021
31248,NP_599105.1,514,NM_134278.3,3110
31248,NP_001162649.1,416,NM_001169178.1,3182
31248,NP_001036259.2,597,NM_001042794.4,5004
31248,NP_996335.1,496,NM_206612.3,3174
31248,NP_001162650.1,441,NM_001169179.1,2166
31248,NP_001401051.1,791,NM_001414067.1,2967
31248,NP_996334.1,416,NM_206611.2,2745
31248,NP_001259193.1,1168,NM_001272264.1,4499
31248,NP_001259192.1,1126,NM_001272263.1,4750
31248,NP_476716.2,1067,NM_057368.5,4805
31248,NP_001096870.1,772,NM_001103400.2,2903
31248,NP_001401052.1,766,NM_001414068.1,3347
31249,NP_525055.1,376,NM_080316.2,1428
31250,NP_570015.1,235,NM_130659.2,946
31251,NP_525056.2,1218,NM_080317.2,4527
31251,NP_001259194.1,1218,NM_001272265.1,4441
31252,NP_570016.1,260,NM_130660.2,1013
31253,NP_996339.2,819,NM_206616.2,3360
31253,NP_570017.1,819,NM_130661.2,3029
31254,NP_001284832.1,446,NM_001297903.1,1765
31254,NP_570018.1,446,NM_130662.3,1645
31255,NP_001284833.1,357,NM_001297904.1,2120
31255,NP_570019.1,357,NM_130663.4,2013
31255,NP_001138149.1,368,NM_001144677.3,2110
31256,NP_570020.1,352,NM_130664.4,1357
31257,NP_570021.2,305,NM_130665.5,1181
31258,NP_570022.2,626,NM_130666.2,2283
31259,NP_570023.1,552,NM_130667.4,1952
31260,NP_570024.1,673,NM_130668.4,3152
31260,NP_726828.2,822,NM_166950.3,3066
31260,NP_726827.1,825,NM_166949.3,3075
31261,NP_570025.1,735,NM_130669.4,2425
31262,NP_477494.2,1042,NM_058146.4,3502
31263,NP_477493.2,696,NM_058145.4,2235
31264,NP_570026.1,237,NM_130670.2,827
31265,NP_477338.3,592,NM_057990.4,2002
31266,NP_001303557.1,428,NM_001316628.1,1868
31266,NP_570027.1,428,NM_130671.3,1728
31267,NP_570028.1,501,NM_130672.3,1804
31268,NP_726829.1,982,NM_166951.2,3837
31268,NP_477105.2,982,NM_057757.4,3780
31269,NP_525057.2,333,NM_080318.3,1667
31269,NP_001259195.1,257,NM_001272266.1,1083
31292,NP_001245507.1,956,NM_001258578.1,4366
31292,NP_001245508.1,956,NM_001258579.3,5977
31292,NP_525059.2,956,NM_080320.4,5433
31292,NP_001259196.1,956,NM_001272267.1,4953
31292,NP_001245505.1,956,NM_001258576.1,4031
31292,NP_001245506.1,956,NM_001258577.1,4055
31292,NP_726844.1,956,NM_166958.2,3426
31270,NP_001245509.1,387,NM_001258580.1,2070
31270,NP_726830.1,387,NM_166952.1,1845
31270,NP_996340.1,387,NM_206617.2,1829
31270,NP_570029.1,387,NM_130673.4,1866
31270,NP_001284834.1,387,NM_001297905.1,1592
31271,NP_476787.1,687,NM_057439.2,2352
31272,NP_570030.1,261,NM_130674.2,966
31273,NP_570031.1,258,NM_130675.2,915
31274,NP_570032.1,330,NM_130676.2,1106
31275,NP_001259197.1,284,NM_001272268.1,1345
31275,NP_570033.1,327,NM_130677.2,1352
31276,NP_570034.1,195,NM_130678.3,729
31277,NP_001096871.1,221,NM_001103401.1,860
31277,NP_726832.2,229,NM_166954.2,1084
31278,NP_726834.2,659,NM_166956.4,2471
31278,NP_001259198.1,662,NM_001272269.1,3244
31278,NP_570036.3,891,NM_130680.4,2928
31278,NP_001027039.2,659,NM_001031868.3,2277
31278,NP_726833.3,631,NM_166955.4,2193
31279,NP_570037.1,263,NM_130681.2,1046
31280,NP_726835.1,826,NM_166957.2,2687
31282,NP_570039.1,249,NM_130683.2,840
31283,NP_570040.1,272,NM_130684.3,1047
31284,NP_570041.1,293,NM_130685.4,1570
31285,NP_570042.1,238,NM_130686.2,850
31286,NP_570043.1,294,NM_130687.3,1048
31287,NP_570044.1,305,NM_130688.3,1187
31288,NP_570045.1,148,NM_130689.2,487
31289,NP_001259199.1,249,NM_001272270.1,1018
31289,NP_570046.1,249,NM_130690.3,846
31290,NP_001284835.1,764,NM_001297906.1,6251
31290,NP_525058.2,764,NM_080319.5,4818
31291,NP_570047.1,264,NM_130691.2,948
31291,NP_001259200.1,233,NM_001272271.1,868
31293,NP_476859.2,2703,NM_057511.4,10150
31293,NP_001245510.1,2703,NM_001258581.2,9611
59253,NP_001284836.1,99,NM_001297907.1,816
59253,NP_652721.1,99,NM_144464.3,630
31294,NP_477482.2,282,NM_058134.5,963
31295,NP_570048.1,135,NM_130692.4,931
31295,NP_001284837.1,135,NM_001297908.1,747
31309,NP_726846.1,1209,NM_166959.2,9576
31309,NP_001259203.1,715,NM_001272274.1,9456
31309,NP_726851.3,715,NM_166963.2,8691
31309,NP_726847.2,1209,NM_166960.3,4093
31309,NP_001259201.1,642,NM_001272272.1,10159
31309,NP_726856.1,983,NM_166968.3,11128
31309,NP_726849.1,1070,NM_166961.2,3834
31309,NP_726852.2,1068,NM_166964.2,3828
31309,NP_726853.2,1070,NM_166965.2,3831
31309,NP_726850.1,1057,NM_166962.2,3792
31309,NP_001259202.1,703,NM_001272273.1,8328
31309,NP_726854.2,703,NM_166966.3,7521
31309,NP_726855.1,701,NM_166967.2,2841
31309,NP_726857.1,642,NM_166969.2,2386
31309,NP_726858.2,814,NM_166970.2,2604
31309,NP_525061.2,662,NM_080322.3,2435
31309,NP_726859.2,521,NM_166971.2,2167
31297,NP_570050.1,119,NM_130694.3,557
31298,NP_476941.2,112,NM_057593.4,546
31299,NP_525060.1,146,NM_080321.1,594
31300,NP_476655.1,107,NM_057307.2,523
31301,NP_476944.1,57,NM_057596.4,267
31303,NP_476677.2,172,NM_057329.4,690
31304,NP_476717.4,287,NM_057369.4,952
31308,NP_570054.2,479,NM_130698.2,1659
31310,NP_001259204.1,717,NM_001272275.1,9166
31310,NP_525062.2,717,NM_080323.4,3484
31311,NP_001284838.1,205,NM_001297909.1,5934
31311,NP_570055.2,205,NM_130699.2,1603
31311,NP_726860.1,205,NM_166972.2,1392
31311,NP_001259205.1,205,NM_001272276.1,1824
31311,NP_001259206.1,205,NM_001272277.1,1643
31312,NP_001259207.1,190,NM_001272278.1,815
31312,NP_570056.1,190,NM_130700.2,835
31313,NP_570057.1,200,NM_130701.2,1155
31314,NP_570058.1,558,NM_130702.3,1758
31314,NP_001259210.1,527,NM_001272281.1,1665
31315,NP_570059.2,383,NM_130703.3,1509
31315,NP_001259211.1,386,NM_001272282.1,1518
31316,NP_570060.1,582,NM_130704.2,2416
31316,NP_726865.1,582,NM_166973.2,2653
31316,NP_726866.1,582,NM_166974.1,2348
31317,NP_001284839.1,662,NM_001297910.1,4353
31317,NP_570061.1,662,NM_130705.2,4127
31317,NP_726868.1,682,NM_166975.2,4187
31317,NP_001138150.1,726,NM_001144678.2,4536
31318,NP_570062.1,436,NM_130706.3,1472
31318,NP_001259212.1,412,NM_001272283.1,1400
31319,NP_570063.1,191,NM_130707.2,774
31320,NP_001259216.1,617,NM_001272287.1,4744
31320,NP_001259215.1,574,NM_001272286.1,4798
31320,NP_001259213.1,574,NM_001272284.2,2896
31320,NP_001259214.1,574,NM_001272285.2,2890
31320,NP_570064.1,637,NM_130708.4,2794
31321,NP_001284841.1,479,NM_001297912.1,2252
31321,NP_001284840.1,454,NM_001297911.1,1933
31321,NP_570065.2,479,NM_130709.2,1829
31322,NP_001259218.1,554,NM_001272289.1,7668
31322,NP_001259217.1,432,NM_001272288.2,4540
31322,NP_726871.1,554,NM_166976.3,3576
31323,NP_570067.1,110,NM_130711.3,597
31323,NP_726872.1,110,NM_166977.2,611
318213,NP_001138151.2,432,NM_001144679.2,1822
318213,NP_001036260.3,569,NM_001042795.3,1910
31326,NP_001259219.1,496,NM_001272290.1,1975
31326,NP_726876.1,496,NM_166981.2,1710
31326,NP_570069.1,497,NM_130713.3,1713
44126,NP_524700.1,394,NM_079961.4,3704
44126,NP_726877.2,394,NM_166982.2,3655
31328,NP_570070.1,159,NM_130714.2,1044
31329,NP_477321.2,723,NM_057973.4,2599
31329,NP_001245511.1,723,NM_001258582.2,2521
31331,NP_001162651.1,790,NM_001169180.1,3280
31331,NP_001245512.1,790,NM_001258583.2,4097
31331,NP_001162653.1,789,NM_001169182.3,4094
31331,NP_001162652.1,582,NM_001169181.3,3242
31331,NP_726880.1,582,NM_166984.3,2581
31331,NP_001162654.1,581,NM_001169183.2,2578
31331,NP_001284842.1,716,NM_001297913.1,3734
31331,NP_001245513.1,583,NM_001258584.2,3335
31331,NP_570071.3,790,NM_130715.4,3064
31331,NP_726879.1,582,NM_166983.3,2440
31332,NP_525063.1,201,NM_080324.4,2555
31332,NP_726881.1,197,NM_166985.3,2057
31332,NP_726882.1,201,NM_166986.3,2377
318206,NP_001138152.1,1266,NM_001144680.3,6513
318206,NP_001368971.1,1276,NM_001382078.1,5890
318206,NP_001401053.1,1412,NM_001414088.1,5890
318206,NP_001138154.1,1266,NM_001144682.2,5890
318206,NP_001259221.1,1011,NM_001272292.1,4308
318206,NP_001162655.1,1266,NM_001169184.2,4882
318206,NP_996343.5,1255,NM_206620.6,5537
318206,NP_001259220.1,1265,NM_001272291.1,7403
318206,NP_001096873.1,1463,NM_001103403.1,4624
318206,NP_001284843.1,1242,NM_001297914.1,4355
318206,NP_001259222.1,1242,NM_001272293.1,7490
318206,NP_001138153.1,1489,NM_001144681.3,7243
318206,NP_001138155.1,1242,NM_001144683.1,4673
318206,NP_570073.3,1254,NM_130717.5,5849
31335,NP_726885.1,377,NM_166988.4,2085
31335,NP_726886.1,377,NM_166989.5,2065
31335,NP_001014719.2,377,NM_001014719.2,2006
43900,NP_726887.1,114,NM_166990.4,1230
318211,NP_570074.3,377,NM_130718.5,2050
31336,NP_001356931.1,764,NM_001370027.1,3007
31336,NP_726889.3,744,NM_166991.3,3007
31339,NP_570078.2,1746,NM_130722.4,6863
31339,NP_726893.2,1712,NM_166992.3,6759
31339,NP_001096877.1,1765,NM_001103407.3,6681
31338,NP_570077.1,649,NM_130721.3,2721
31340,NP_001284844.1,780,NM_001297915.1,2670
31340,NP_477147.2,743,NM_057799.4,2752
31340,NP_726894.1,734,NM_166993.2,2565
31340,NP_477148.2,737,NM_057800.4,2574
31341,NP_001284846.1,810,NM_001297917.1,3701
31341,NP_788855.1,803,NM_176682.2,2703
31341,NP_788857.1,810,NM_176684.3,2818
31341,NP_788856.1,810,NM_176683.3,2773
31341,NP_001284845.1,815,NM_001297916.1,2683
31342,NP_570080.1,350,NM_130724.4,1792
31343,NP_570081.2,493,NM_130725.3,1997
31344,NP_001259224.1,1417,NM_001272295.1,9704
31344,NP_001259225.1,1399,NM_001272296.1,8763
31344,NP_001033829.2,1417,NM_001038740.3,8817
31344,NP_996345.3,1418,NM_206622.4,6157
31347,NP_001284847.1,862,NM_001297918.1,3775
31347,NP_001259226.1,862,NM_001272297.2,3759
31347,NP_570085.1,862,NM_130729.4,3619
31348,NP_001284848.1,911,NM_001297919.1,3954
31348,NP_570086.1,911,NM_130730.2,3378
318210,NP_726900.2,911,NM_166997.2,3307
318207,NP_726901.2,911,NM_166998.2,3306
31349,NP_996346.2,269,NM_206623.2,3897
31349,NP_570087.1,269,NM_130731.3,2541
31349,NP_996348.1,235,NM_206625.2,2439
31349,NP_996347.1,269,NM_206624.2,3607
31350,NP_001284849.1,2779,NM_001297920.1,8925
31350,NP_525064.1,2779,NM_080325.4,9245
31351,NP_570088.1,631,NM_130732.2,2699
31352,NP_001303565.1,583,NM_001316636.1,2081
31352,NP_570089.1,583,NM_130733.2,1876
31353,NP_001356932.1,1648,NM_001370021.1,7099
31353,NP_001284850.1,1618,NM_001297921.1,6858
31353,NP_001259230.1,1706,NM_001272301.2,7038
31353,NP_001259229.1,1648,NM_001272300.2,6864
31353,NP_001259227.1,1251,NM_001272298.2,5781
31353,NP_001259228.1,1332,NM_001272299.2,4749
31353,NP_726905.2,1309,NM_167000.4,4680
31355,NP_001284851.1,788,NM_001297922.1,3339
31355,NP_572148.2,788,NM_131920.4,3013
31356,NP_572149.2,233,NM_131921.3,1232
31357,NP_476866.1,296,NM_057518.4,1178
31358,NP_476901.1,325,NM_057553.5,1450
31359,NP_001284852.1,129,NM_001297923.1,911
31359,NP_726908.1,129,NM_167001.3,896
31359,NP_726909.1,97,NM_167002.3,885
31359,NP_525065.1,129,NM_080326.4,1173
31359,NP_001245516.1,129,NM_001258587.1,1502
45064,NP_652007.1,746,NM_143750.3,2444
31361,NP_001259231.1,188,NM_001272302.1,1101
31361,NP_001259232.1,188,NM_001272303.1,986
31361,NP_572150.1,188,NM_131922.3,729
31362,NP_572151.1,541,NM_131923.4,2390
31362,NP_001259233.1,473,NM_001272304.1,2368
31362,NP_001259234.1,541,NM_001272305.1,1852
31363,NP_001162657.1,1911,NM_001169186.2,9329
31363,NP_572152.2,1911,NM_131924.3,7079
31363,NP_001162658.2,1911,NM_001169187.2,6752
31363,NP_001284853.1,1911,NM_001297924.2,10482
31363,NP_001245519.1,1911,NM_001258590.2,6722
31363,NP_001245520.1,1667,NM_001258591.2,9545
31363,NP_001162660.1,1667,NM_001169189.3,8145
31363,NP_001245521.1,1667,NM_001258592.2,5573
31363,NP_001245518.1,1667,NM_001258589.2,8146
31363,NP_001245517.1,1667,NM_001258588.2,8130
31363,NP_001162659.2,1667,NM_001169188.3,6082
251900,NP_726910.1,306,NM_167003.3,1560
31364,NP_001259237.1,859,NM_001272308.2,4893
31364,NP_001259235.1,844,NM_001272306.1,3352
31364,NP_525066.1,873,NM_080327.3,3439
31364,NP_001284854.1,885,NM_001297925.1,3475
31364,NP_001284855.1,832,NM_001297926.1,3260
31364,NP_726911.1,773,NM_167004.2,2894
31364,NP_726912.1,811,NM_167005.2,4225
12798106,NP_001245522.1,60,NM_001258593.2,342
31365,NP_572153.1,152,NM_131925.3,522
31366,NP_572154.1,1357,NM_131926.2,4278
31367,NP_525067.2,201,NM_080328.4,833
31368,NP_001284856.1,496,NM_001297927.1,1987
31368,NP_726915.2,496,NM_167006.3,1716
12798107,NP_001245524.1,82,NM_001258595.1,407
12798107,NP_001245523.1,82,NM_001258594.1,323
12798108,NP_001245525.1,66,NM_001258596.1,218
31369,NP_572156.1,123,NM_131928.2,921
31370,NP_572157.1,150,NM_131929.2,573
31371,NP_572158.1,485,NM_131930.2,2383
50378,NP_652513.1,99,NM_144256.2,508
50379,NP_652514.1,89,NM_144257.2,415
31372,NP_001284857.1,553,NM_001297928.1,1946
31372,NP_572159.1,553,NM_131931.2,1911
50380,NP_001284858.1,94,NM_001297929.1,521
50380,NP_652515.1,94,NM_144258.2,436
31373,NP_525068.1,961,NM_080329.3,3606
31373,NP_001284859.1,961,NM_001297930.1,3491
31374,NP_572160.1,653,NM_131932.4,2246
31374,NP_726923.1,653,NM_167007.3,2242
50381,NP_524981.2,64,NM_080242.4,349
31376,NP_001162661.1,1095,NM_001169190.2,7910
31376,NP_001014720.1,1095,NM_001014720.2,7641
31376,NP_726925.1,1095,NM_167008.2,7112
31376,NP_001284860.1,1095,NM_001297931.1,7304
31376,NP_525069.2,1095,NM_080330.4,7179
31376,NP_001014721.1,1095,NM_001014721.3,6650
31375,NP_572161.1,425,NM_131933.2,1643
31377,NP_572162.2,939,NM_131934.2,3785
31379,NP_525070.2,972,NM_080331.3,4048
31379,NP_001284861.1,971,NM_001297932.1,5613
31379,NP_001162662.1,972,NM_001169191.1,4421
31379,NP_001259238.1,1023,NM_001272309.2,4421
31379,NP_001245527.1,974,NM_001258598.3,5402
31379,NP_001245528.1,970,NM_001258599.2,5390
31379,NP_001162663.1,972,NM_001169192.2,4388
31380,NP_001245529.1,595,NM_001258600.2,3890
31380,NP_572164.2,595,NM_131936.3,2426
31381,NP_001259239.1,1160,NM_001272310.1,4243
31381,NP_525071.2,1160,NM_080332.4,4813
31381,NP_001162664.2,1160,NM_001169193.2,4432
31382,NP_001284862.1,208,NM_001297933.1,1172
31382,NP_572165.1,208,NM_131937.4,1104
31383,NP_572166.1,508,NM_131938.2,1693
31384,NP_726931.2,437,NM_167010.3,3617
