NCBI GeneID,Transcript Accession,Transcript_length
35652,NM_001043016.1,7744
35652,NM_001043052.1,7702
35652,NM_001043026.1,7756
35652,NM_001043030.1,7744
35652,NM_001043056.1,7708
35652,NM_001259241.1,7756
35652,NM_001259248.1,7747
35652,NM_206047.1,7717
35652,NM_001043018.1,7699
35652,NM_001259238.1,7755
35652,NM_001043035.1,7747
35652,NM_001259237.1,7710
35652,NM_001043028.1,7690
35652,NM_001259236.1,7755
35652,NM_165515.2,7699
35652,NM_001259247.1,7762
35652,NM_001259235.1,7755
35652,NM_001043033.1,7744
35652,NM_165513.1,7699
35652,NM_001259234.1,7710
35652,NM_001043044.1,7702
35652,NM_001043055.1,7744
35652,NM_001259239.1,7741
35652,NM_001259249.1,7699
35652,NM_001259252.1,7699
35652,NM_001259233.1,7764
35652,NM_001043058.1,7699
35652,NM_001043022.1,7702
35652,NM_165514.1,7699
35652,NM_001043029.1,7744
35652,NM_001043047.1,7702
35652,NM_001043060.1,7747
35652,NM_001043049.1,7744
36329,NM_001259347.2,5672
36329,NM_078986.3,1488
36329,NM_001299408.1,1435
36329,NM_001259348.3,3406
36329,NM_165870.2,695
37603,NM_057551.4,6392
37603,NM_166543.2,6698
31181,NM_001297874.1,6048
31181,NM_001169173.1,5724
31181,NM_001297873.1,5695
31181,NM_057523.5,5940
32536,NM_001316637.1,6005
32536,NM_001258767.2,4045
32536,NM_001258772.2,3781
32536,NM_001258773.2,3355
32536,NM_001103519.3,3288
32536,NM_001258768.1,3113
32536,NM_001298370.1,2666
32536,NM_001382196.1,5331
32536,NM_001258770.3,5331
32536,NM_001258771.3,3471
32536,NM_078614.5,3194
32536,NM_001103520.3,3252
32536,NM_001169290.2,3237
32536,NM_001103522.3,3139
32536,NM_167465.3,2677
32536,NM_001169291.2,3280
32536,NM_001103521.3,3047
32536,NM_001272654.2,3164
32536,NM_001272653.2,3076
32536,NM_001258769.2,2527
32536,NM_001272652.1,3670
32536,NM_206727.3,2841
37230,NM_001202048.3,3977
37230,NM_001259491.2,4161
37230,NM_001299683.1,3963
37230,NM_001259492.2,3723
37230,NM_166348.3,3854
37230,NM_166349.3,4100
37230,NM_166347.3,2643
37230,NM_057529.4,4163
37230,NM_001169734.2,4153
37230,NM_001169735.2,4399
37230,NM_001103907.3,6053
37230,NM_166350.2,2582
37230,NM_001382109.1,2745
37230,NM_166351.2,2531
37230,NM_001169732.2,2287
37230,NM_001169733.2,1945
39075,NM_001300071.1,1010
39075,NM_079273.3,958
39564,NM_168577.3,3905
39564,NM_001014583.2,3753
39744,NM_168640.2,5322
39744,NM_080497.5,5327
39744,NM_001274978.1,5351
39744,NM_080498.3,5339
39744,NM_001274977.1,5339
39744,NM_168641.1,5553
40090,NM_001275109.1,5696
40090,NM_001104173.3,5113
40090,NM_001275107.1,4345
40090,NM_001144499.3,4597
40090,NM_168787.3,3839
40090,NM_001414152.1,4448
40090,NM_001275108.2,4448
40090,NM_079431.2,3673
40162,NM_079444.3,1625
49228,NM_163881.2,1839
49228,NM_163877.2,1638
49228,NM_163878.2,1962
49228,NM_080197.3,2231
49228,NM_163879.2,1746
49228,NM_001104388.2,1799
49228,NM_163880.2,1736
49228,NM_163882.2,2204
49228,NM_163883.2,2251
49228,NM_163884.2,1873
49228,NM_163885.2,1668
49228,NM_163886.2,1855
49228,NM_163888.2,2137
49228,NM_163887.2,1659
49228,NM_176521.1,2188
49228,NM_176522.1,2045
49228,NM_163889.2,2046
49228,NM_163890.2,2282
49228,NM_001104387.2,1722
49228,NM_163891.2,1811
49228,NM_176523.1,1698
49228,NM_176524.1,1658
49228,NM_001260300.1,1596
49228,NM_001260299.1,1689
49228,NM_176525.1,1692
49228,NM_176526.1,2046
49228,NM_176527.1,2147
49228,NM_163892.2,1907
49228,NM_001104386.2,1673
49228,NM_163893.2,2107
49228,NM_163894.2,2273
31792,NM_001169234.3,7386
31792,NM_001272408.1,5548
31792,NM_206657.4,5090
31792,NM_167160.2,4492
31792,NM_078535.3,5247
31792,NM_001258652.1,5403
31792,NM_001169235.1,5064
31792,NM_001272407.2,5272
31792,NM_001169233.2,5059
33824,NM_001273184.2,2078
33824,NM_001273183.2,2503
33824,NM_001273182.1,1801
33824,NM_057218.4,1631
33824,NM_057217.4,1651
33824,NM_057219.4,1734
34411,NM_057449.4,1082
36390,NM_078995.2,3647
36390,NM_165931.2,3585
36390,NM_165930.2,3541
38131,NM_001274315.1,4066
38131,NM_001274314.1,4063
38131,NM_138238.3,3554
39833,NM_079383.3,2822
44339,NM_001299643.1,1518
44339,NM_133166.4,1320
31607,NM_001031878.2,2894
31607,NM_001031880.3,3158
31607,NM_001031879.3,2921
31607,NM_001031881.3,2864
31607,NM_001031883.3,2865
31607,NM_132112.5,2859
31607,NM_167083.4,2779
31607,NM_001031882.3,2773
31607,NM_001298023.1,2411
31883,NM_078544.3,3468
31883,NM_001103449.2,3105
36057,NM_165739.2,1565
36057,NM_057238.5,1525
36057,NM_001273915.2,1525
41483,NM_079633.3,2386
42249,NM_057656.3,4011
42249,NM_206517.2,2824
42752,NM_001275941.1,8899
42752,NM_079736.3,4862
42752,NM_170062.2,4251
42752,NM_170064.2,2957
42752,NM_170063.2,3258
42752,NM_170065.2,1964
42752,NM_001170228.1,3079
36491,NM_057736.6,4322
36491,NM_001259364.2,5012
36491,NM_001259366.2,4310
36491,NM_001259365.2,4399
36491,NM_165990.3,4621
36491,NM_001038855.3,4651
36491,NM_001014523.2,4140
36491,NM_165991.4,4830
36491,NM_001259363.2,2006
36491,NM_001259367.1,1824
36491,NM_001169670.2,1709
36491,NM_001259362.1,1769
36544,NM_001259385.1,7888
36544,NM_166021.2,7528
36544,NM_079010.4,5738
36544,NM_166020.2,3481
36636,NM_079021.5,790
36878,NM_001299574.1,1015
36878,NM_057577.4,884
38196,NM_001259618.2,3570
38196,NM_167905.4,3027
38196,NM_001274340.1,3411
38196,NM_001274341.1,3378
38196,NM_057710.6,1387
38196,NM_206234.4,1460
38196,NM_167906.3,1277
38196,NM_167904.3,1109
64880,NM_001201843.2,3104
64880,NM_164899.3,3229
64880,NM_001273387.1,3578
32498,NM_001272649.2,5816
32498,NM_001272647.2,4841
32498,NM_057388.4,4523
35045,NM_001169528.1,2595
35045,NM_165216.3,2483
35045,NM_078865.4,2835
35045,NM_001169527.2,4306
40459,NM_001300215.1,2028
40459,NM_001275278.1,2895
40459,NM_079489.3,2832
40459,NM_168950.4,2226
40459,NM_168949.2,1842
40459,NM_001275277.1,1498
40817,NM_057265.4,2775
40817,NM_001260024.1,1586
40828,NM_057445.3,1267
41612,NM_001275599.1,3186
41612,NM_169495.4,3162
41612,NM_001275598.2,2882
41612,NM_079616.4,2825
43596,NM_079849.4,339
34669,NM_001103683.2,4497
34669,NM_057311.5,3267
34669,NM_001298947.1,2829
36431,NM_001299440.1,6332
36431,NM_079001.3,6007
36431,NM_001299439.1,5671
39078,NM_001300072.1,1632
39078,NM_079276.4,1220
40232,NM_079455.4,2980
40232,NM_001014592.2,2324
42841,NM_079748.4,1515
42841,NM_001260348.2,1280
42841,NM_001260347.1,1269
42940,NM_001170241.3,8854
42940,NM_001275995.1,8130
42940,NM_001014661.4,5120
42940,NM_170164.4,4712
42940,NM_206566.4,4712
42940,NM_001275998.1,4640
42940,NM_001275999.1,4619
42940,NM_001275997.1,4568
42940,NM_001014662.3,4896
42940,NM_001014654.3,4971
42940,NM_001014655.3,4962
42940,NM_079762.4,4896
42940,NM_001275996.1,4896
42940,NM_001014657.3,4863
42940,NM_001014656.3,4932
42940,NM_001014659.3,5010
42940,NM_001014658.3,4911
42940,NM_001014660.3,4896
42940,NM_001014653.3,4863
42940,NM_001014664.3,4896
42940,NM_001014663.3,4896
42940,NM_001014651.3,4896
42940,NM_001014652.3,4863
43514,NM_079827.3,1927
35800,NM_057575.3,2036
37417,NM_057425.3,8830
37417,NM_001299736.1,8821
41094,NM_001275474.1,10223
41094,NM_001275475.1,8057
41094,NM_169260.4,7473
41094,NM_169259.3,6659
41094,NM_169258.3,6661
41094,NM_079561.4,6809
41094,NM_176427.3,4685
41094,NM_001260073.2,4655
41848,NM_079635.3,4114
41848,NM_169632.2,4176
41885,NM_079643.2,1595
42379,NM_057944.3,3232
42379,NM_001275822.1,2893
42379,NM_057943.4,2965
33218,NM_057492.4,6672
33218,NM_001272894.1,6454
34629,NM_164990.3,2459
34629,NM_078832.3,2330
35662,NM_057385.5,2786
36125,NM_001299362.1,12963
36125,NM_001259328.2,12898
36125,NM_001201974.2,12891
36125,NM_001273942.1,12891
36125,NM_001259329.2,11722
36125,NM_001169642.1,12646
36125,NM_165794.4,12639
36619,NM_057416.3,1376
36619,NM_057415.3,1405
36619,NM_057417.3,1568
36619,NM_206113.2,1381
36619,NM_206112.2,1391
36619,NM_134280.1,1228
36619,NM_057418.2,1460
37290,NM_057557.4,1070
37290,NM_206182.2,997
3772082,NM_001032408.3,4248
3772082,NM_001300662.1,3738
3772082,NM_001032407.3,3585
3772082,NM_001032406.2,3194
3772082,NM_001032405.4,4574
37724,NM_079100.3,2738
37724,NM_001299840.1,2498
40549,NM_079497.4,1567
31429,NM_001169202.2,6763
31429,NM_167026.4,6606
31429,NM_167027.4,5518
31429,NM_080338.5,5946
31429,NM_001038742.3,5948
31665,NM_078514.4,3194
36495,NM_079006.4,1015
38565,NM_139661.4,2124
39962,NM_001014590.2,6239
39962,NM_168740.3,6012
39962,NM_168739.3,6012
39962,NM_001259887.2,6012
39962,NM_168741.2,5059
12798547,NR_048212.1,81
2768992,NM_206315.2,478
32158,NM_001014733.5,10902
32158,NM_206693.5,10638
32158,NM_001258709.2,10251
32158,NM_206696.6,8471
32158,NM_001370017.1,8471
32158,NM_001370018.1,8471
32158,NM_001370019.1,8471
32158,NM_078578.5,8471
32158,NM_001014734.4,8474
32158,NM_001258708.2,8276
32158,NM_001258707.2,8705
32158,NM_001258710.2,8480
32158,NM_206695.4,8471
32158,NM_001014735.4,8474
32158,NM_001014732.4,8477
32158,NM_206697.4,8471
32158,NM_206694.4,8490
32158,NM_001272548.1,8395
32608,NM_078645.3,7899
35070,NM_165227.3,13384
35070,NM_165231.3,13228
35070,NM_001032109.3,13237
35070,NM_001032107.3,13237
35070,NM_165224.2,10409
35070,NM_165225.2,10412
35070,NM_165226.2,10412
35070,NM_165228.2,10409
35070,NM_165229.2,10412
35070,NM_165230.2,10412
35070,NM_001032108.2,10421
35070,NM_001032106.2,10427
38580,NM_001274501.1,14362
38580,NM_001274498.1,14371
38580,NM_001274503.1,14401
38580,NM_001274502.1,14398
38580,NM_079205.4,14153
38580,NM_168103.3,14150
38580,NM_001274499.1,14177
38580,NM_001274500.1,14192
41491,NM_169459.2,2876
41491,NM_169458.1,3421
41491,NM_001382014.1,3859
41491,NM_079601.3,3859
41491,NM_001275570.1,3859
42445,NM_079694.3,6004
42445,NM_169907.2,5919
42445,NM_169908.2,4255
42445,NM_169909.2,3884
31379,NM_080331.3,4048
31379,NM_001297932.1,5613
31379,NM_001169191.1,4421
31379,NM_001272309.2,4421
31379,NM_001258598.3,5402
31379,NM_001258599.2,5390
31379,NM_001169192.2,4388
32661,NM_167544.2,5649
32661,NM_078654.2,5724
32661,NM_001169306.2,5683
32661,NM_001169307.1,5818
33392,NM_078731.3,4879
33392,NM_001272979.1,4936
33392,NM_164457.2,4266
33392,NM_001272980.1,4181
33392,NM_001272981.1,3936
35121,NM_057548.4,5021
35121,NM_001299125.1,3757
36555,NM_080376.2,6308
36555,NM_001299472.1,7884
36555,NM_166030.2,7590
36555,NM_206109.2,1941
38456,NM_079185.4,2759
38456,NM_001274454.1,2624
38456,NM_206272.1,2710
38456,NM_168043.3,2521
39494,NM_079333.2,223
39999,NM_001259893.2,8236
39999,NM_168756.2,5769
39999,NM_079409.3,6077
39999,NM_001259892.1,5849
39999,NM_168755.1,4536
39999,NM_001316451.1,3876
39999,NM_168757.1,3750
42059,NM_057912.4,3767
42059,NM_001382177.1,3751
42059,NM_001014629.2,3751
42059,NM_169740.2,3550
32855,NM_058151.5,3251
33583,NM_164546.2,2347
33788,NM_078760.3,3253
36054,NM_165735.4,2166
36054,NM_206069.3,2148
37476,NM_079081.4,1387
43673,NM_001276203.1,4156
43673,NM_170535.2,2980
43673,NM_170536.3,3062
43673,NM_079863.3,3667
43673,NM_001369991.1,3230
44817,NM_205904.2,4581
44817,NM_001369953.1,3016
44817,NM_058139.4,4595
44817,NM_001369954.1,2737
44817,NM_205906.2,4316
44817,NM_001347740.1,3436
44817,NM_001369955.1,2467
44817,NM_001014464.2,3886
44817,NM_058141.4,3778
44817,NM_205907.2,3826
44817,NM_134319.4,4218
44817,NM_058142.4,4338
44817,NM_001169387.2,3223
45821,NM_001300156.1,12510
45821,NM_001104153.3,12564
45821,NM_001275035.1,5658
45821,NM_080104.3,6006
45821,NM_001275032.1,5913
45821,NM_001275030.1,6261
45821,NM_001275034.1,5712
45821,NM_001275036.1,6060
45821,NM_001275031.1,5967
45821,NM_001275033.1,6315
32428,NM_001042810.3,9503
32428,NM_078603.4,9215
32428,NM_001272629.1,9455
32428,NM_001201663.2,9497
32428,NM_001272628.1,3670
32428,NM_001201662.2,3649
32428,NM_001272627.1,3643
32567,NM_078636.5,2386
32567,NM_001272663.2,2930
32567,NM_167478.3,2347
32567,NM_001272664.1,2883
32974,NM_078687.2,2092
32974,NM_167676.2,2069
32974,NM_001298527.1,1797
32976,NM_078688.3,4875
36003,NM_165694.3,3893
36003,NM_057547.5,3768
36003,NM_165695.2,3755
37778,NM_057992.3,1686
37778,NM_001299857.1,1605
38657,NM_001014565.2,4059
38657,NM_079218.3,5102
39151,NM_140103.3,751
39454,NM_140344.3,4088
39454,NM_001169962.2,3446
42521,NM_079707.4,3142
44889,NM_001103395.2,6020
44889,NM_080055.3,5821
41944,NM_001260199.2,3796
41944,NM_001032019.3,3841
41944,NM_001275690.1,3377
41944,NM_001275689.1,3274
41944,NM_169694.3,4414
41944,NM_169696.3,4459
41944,NM_001382083.1,3037
32752,NM_133010.5,3032
32752,NM_167575.2,2564
3346149,NM_001103544.2,2221
35430,NM_078891.3,4732
37205,NM_166336.2,2914
37205,NM_166337.2,3472
37205,NM_001299678.1,5605
37205,NM_079067.4,5899
37205,NM_001299679.1,5893
37205,NM_166338.3,2902
43650,NM_170522.4,6522
43650,NM_057502.5,6522
43650,NM_170523.3,3560
43828,NM_001272153.1,3735
43828,NM_079896.4,3759
43828,NM_001272155.1,3801
43828,NM_001272154.1,3855
43828,NM_166813.3,3816
43828,NM_001014696.2,3837
43828,NM_166812.3,3879
43828,NM_166810.5,3589
43828,NM_001169361.2,3775
43828,NM_166811.2,3730
43828,NM_001169362.2,1845
43828,NM_001169360.2,2371
30985,NM_057346.5,2430
33501,NM_057456.4,1850
37201,NM_001299673.1,4417
37201,NM_166330.2,3806
37201,NM_001014536.2,3446
37201,NM_166329.2,3370
37201,NM_001014537.3,2878
37201,NM_001144237.2,4107
37201,NM_166331.3,3669
40314,NM_079467.3,1959
41772,NM_001275645.1,4013
41772,NM_169591.3,2713
41772,NM_001275646.1,2713
42160,NM_079670.3,3838
42160,NM_169785.2,3492
42160,NM_169784.2,3611
42693,NM_079729.3,6913
43146,NM_080709.3,3013
33834,NM_205913.3,2091
33834,NM_164667.2,1513
33834,NM_134304.3,1402
33834,NM_001258977.2,1275
33834,NM_057668.6,1005
33834,NM_001258976.2,988
35246,NM_001014491.2,2395
35246,NM_057352.4,2305
37068,NM_057227.5,2771
37068,NM_001043092.3,2843
37068,NM_001043090.3,2897
37068,NM_001043091.3,2838
39392,NM_001274820.1,1837
39392,NM_176322.3,1712
40045,NM_001259895.2,5910
40045,NM_001316437.1,6060
40045,NM_079419.3,5407
40045,NM_168775.2,3980
40201,NM_079453.3,5795
40201,NM_001275160.1,5786
41726,NM_001260163.1,14565
41726,NM_001170136.2,2616
41726,NM_057659.4,2661
41726,NM_001275634.1,2661
41726,NM_001316525.1,2661
42854,NM_001202347.2,2639
42854,NM_001316616.1,4164
42854,NM_079751.5,2385
42862,NM_058067.3,3896
43725,NM_170560.2,3425
43725,NM_079871.4,3250
43725,NM_170559.3,3028
43916,NM_001298407.1,5220
43916,NM_001298406.1,7163
43916,NM_080535.3,7190
43916,NM_001298408.1,5293
32718,NM_001201729.1,6180
32718,NM_078660.2,5476
32718,NM_001042819.3,6422
32718,NM_001201731.2,5951
32718,NM_176745.1,4968
32718,NM_001201730.1,5485
32718,NM_176746.1,5587
32718,NM_167563.2,2540
32718,NM_176747.1,1850
33245,NM_078722.3,12427
33245,NM_001298622.1,12134
34277,NM_001273363.1,2173
34277,NM_057760.5,1911
43383,NM_001300645.1,4289
43383,NM_001170291.1,4030
43383,NM_001276109.1,4030
43383,NM_001316532.1,4030
43383,NM_079818.3,3280
43690,NM_001276207.1,4842
43690,NM_001276205.1,4851
43690,NM_001276206.1,4863
43690,NM_001276208.1,4863
43690,NM_079866.3,4872
43856,NM_001201647.2,15729
43856,NM_001272458.1,15400
43856,NM_001201646.2,11704
43856,NM_079903.4,11733
31003,NM_001042788.4,3412
31003,NM_057438.4,3033
33427,NM_134837.3,5501
33427,NM_001258919.1,5660
34595,NM_058083.4,1704
40517,NM_079495.3,3000
40517,NM_001300225.1,3487
31939,NM_001298142.1,1611
31939,NM_078548.3,1570
32999,NM_078692.2,3953
39063,NM_001169925.1,1781
39063,NM_140041.4,2039
39063,NM_206308.4,2579
39063,NM_001316438.1,1982
39063,NM_001169927.2,1928
39063,NM_168324.4,1876
39063,NM_001259764.1,1935
39063,NM_001363933.1,1278
39063,NM_001363932.1,1192
39063,NM_001169926.2,1172
44849,NM_001275692.2,3840
44849,NM_169697.3,2786
44849,NM_001275691.2,3592
44849,NM_057337.3,2720
30983,NM_057275.5,1097
36001,NM_057600.6,2530
37038,NM_001299622.1,6230
37038,NM_057497.4,6199
37038,NM_057496.5,6692
37038,NM_057494.4,4768
37038,NM_057495.4,3972
37038,NM_166250.4,3438
37038,NM_001259472.1,3094
37038,NM_166252.3,3181
37355,NM_057676.4,3887
38091,NM_079152.4,2049
38779,NM_079227.3,1970
39130,NM_079285.4,1617
41836,NM_079630.4,1828
41836,NM_001170146.2,1825
42504,NM_079706.3,3492
42504,NM_001275873.1,3492
42504,NM_001275872.1,2549
42743,NM_170053.3,6701
42743,NM_001275935.1,6701
42743,NM_001260331.1,6954
42743,NM_001260330.1,6785
42743,NM_170058.2,5119
42743,NM_170054.4,5180
42743,NM_001275936.1,4261
42743,NM_170059.3,3921
42743,NM_001260327.2,3575
42743,NM_170057.2,3550
42743,NM_001260328.1,3552
42743,NM_170056.2,3570
42743,NM_170055.2,3477
42743,NM_001260332.2,4737
42743,NM_001260333.2,4746
42743,NM_001260329.2,4750
2768852,NM_206177.3,6079
2768852,NM_206178.3,4827
2768852,NM_206172.3,4827
2768852,NM_001014542.3,4858
2768852,NM_001169739.2,4840
2768852,NM_001014540.3,3863
2768852,NM_206171.4,4868
2768852,NM_001014539.3,3321
2768852,NM_001169740.2,4990
2768852,NM_001169737.2,4849
2768852,NM_001169738.2,3918
31518,NM_078496.3,3014
33281,NM_078726.4,5206
33281,NM_164403.2,2267
34127,NM_001169439.2,5480
34127,NM_001169440.2,5627
34127,NM_175983.3,5153
34127,NM_001273305.1,5453
34127,NM_205925.3,5246
34127,NM_001201791.2,5249
34127,NM_164801.3,5276
34127,NM_001273306.1,5246
34127,NM_078785.4,5276
34127,NM_001169438.2,5788
34127,NM_205927.3,5893
34127,NM_205926.3,5311
34127,NM_001201792.2,5149
34790,NM_057249.6,5635
35197,NM_001201913.2,6258
35197,NM_057597.4,4544
35197,NM_206004.2,12088
35197,NM_134302.2,4963
35197,NM_001299154.1,4869
35340,NM_001273711.1,5260
35340,NM_057633.5,4743
35340,NM_165341.3,4465
35340,NM_001259184.1,3797
35340,NM_001259183.1,1775
35731,NM_001259264.2,2451
35731,NM_078928.4,2415
35731,NM_165559.2,2716
36497,NM_165998.2,2577
36497,NM_057510.4,2744
36497,NM_165996.2,2795
36497,NM_165994.2,1456
36497,NM_165995.2,1102
36849,NM_079039.4,3040
36849,NM_001274097.2,3040
37238,NM_079071.3,1596
37238,NM_166356.2,1701
39013,NM_001259756.2,4483
39013,NM_079259.4,3444
42356,NM_169874.1,3632
42356,NM_001300482.1,4073
42356,NM_001144611.1,4295
117332,NM_169068.3,1225
117332,NM_169069.3,1059
31027,NM_080297.3,3619
32805,NM_001370039.1,1980
33607,NM_057382.3,1425
35051,NM_001273601.1,5361
35051,NM_165220.3,4149
35051,NM_001273602.1,4149
35051,NM_001259128.2,3705
36411,NM_165951.2,3796
36411,NM_057362.3,2876
36708,NM_079028.3,268
37888,NM_079118.3,2518
37888,NM_001299906.1,2515
37949,NM_001202074.2,3316
37949,NM_001259570.2,3781
37949,NM_166683.2,3105
37949,NM_001202073.1,3024
37949,NM_001202076.1,3325
37949,NM_001202075.1,3790
37949,NM_001202070.1,3880
37949,NM_001202072.2,2303
37949,NM_079128.4,2389
37949,NM_001202071.1,2398
39077,NM_001259765.2,884
39077,NM_079275.4,849
39505,NM_140385.4,2275
39505,NM_168543.2,2210
43283,NM_057623.4,1931
43283,NM_001276079.1,1852
45318,NM_001103847.2,3339
45318,NM_137146.3,3457
45318,NM_080074.4,3460
45318,NM_166070.3,3926
45318,NM_001274051.1,2927
31789,NM_001272403.1,3006
31789,NM_167158.3,3101
31789,NM_078534.4,3227
31789,NM_206656.2,3241
31789,NM_001272404.1,3118
35223,NM_057364.4,2401
35223,NM_001273650.1,2144
35223,NM_001273649.1,2008
35584,NM_165487.4,1891
35584,NM_136389.5,1873
35584,NM_206030.3,1870
35584,NM_165489.3,1779
35584,NM_001273805.1,2043
35584,NM_165488.3,1873
42210,NM_057506.3,3003
42210,NM_001275779.1,3003
42210,NM_169807.4,3399
45343,NM_165508.2,4241
45343,NM_165509.2,4109
45343,NM_165512.2,5224
31011,NM_057903.4,1613
31011,NM_057901.4,1631
31011,NM_057902.4,1689
31011,NM_001297822.1,1650
36914,NM_166208.3,4883
36914,NM_166207.3,4824
40260,NM_079460.2,2048
40260,NM_001275181.1,1879
40260,NM_001275182.1,1891
40260,NM_168856.3,1849
40260,NM_001144516.2,1778
41124,NM_079566.4,1841
31872,NM_078543.4,1799
31872,NM_001298115.1,1503
31938,NM_001298141.1,1616
31938,NM_078547.3,1553
3354994,NM_001111010.3,2668
3354994,NM_001015241.4,2909
3354994,NM_001111009.4,2574
34993,NM_165172.3,2344
34993,NM_165171.3,2234
34993,NM_001273579.1,2010
34993,NM_057663.4,2563
34993,NM_165173.3,1649
35199,NM_001273636.1,1628
35199,NM_057574.5,1521
35526,NM_078901.3,1626
36542,NM_001144187.2,17731
36542,NM_001144185.2,17746
36542,NM_166015.2,17776
36542,NM_001144186.2,17725
36542,NM_166016.2,17791
36542,NM_001169677.1,17785
36542,NM_001259381.1,17845
36542,NM_001259380.1,17803
36542,NM_166017.2,17114
36542,NM_001144188.2,17969
36542,NM_001144189.2,17948
36542,NM_079009.3,18014
36542,NM_001169678.1,18008
36542,NM_001169676.1,16892
36542,NM_166018.3,16907
36542,NM_001259378.1,17729
36542,NM_001169679.2,17801
36542,NM_001259379.1,18016
36542,NM_001259383.1,17813
36542,NM_166019.3,27842
36542,NM_001259382.1,13661
36542,NM_001259384.1,17148
37729,NM_057626.4,1749
40664,NM_001300251.1,10304
40664,NM_169060.2,10159
40664,NM_169061.2,10132
43565,NM_170457.3,4691
43565,NM_001144654.3,4553
43565,NM_001276168.1,4535
43565,NM_170459.3,4281
43565,NM_001170302.1,3578
43565,NM_170458.2,3638
43565,NM_001276169.1,3620
43819,NM_166827.2,2159
43819,NM_079891.3,2381
45525,NM_168333.2,1156
45525,NM_080090.3,1484
45525,NM_168335.2,1723
45525,NM_001274698.1,1793
45525,NM_168338.2,1358
45525,NM_168334.1,1430
45525,NM_001274697.1,1492
45525,NM_168336.2,1524
45525,NM_168337.2,1452
32817,NM_001103546.3,2091
32817,NM_001103547.4,3518
32817,NM_001103548.4,3380
32817,NM_001272749.2,2049
32817,NM_001382186.1,2475
32817,NM_001347813.2,2063
32817,NM_001272748.3,2051
32817,NM_001258811.3,2015
32817,NM_206781.4,2072
32817,NM_206783.4,2198
3355150,NM_001043164.3,2974
3355150,NM_001043163.3,2773
3355150,NM_001043162.3,2800
3355150,NM_001170027.2,2728
34708,NM_058003.4,3809
35653,NM_057744.3,4763
35653,NM_001273836.1,4416
37890,NM_001299908.1,3062
37890,NM_001144279.3,3792
37890,NM_166667.3,2221
38723,NM_057269.3,11690
39536,NM_079337.3,4550
39596,NM_079347.3,3761
39596,NM_206353.2,3758
39659,NM_079356.3,3391
39659,NM_001298569.1,1650
39873,NM_057450.5,4158
39873,NM_001202192.2,3523
39873,NM_168682.3,3177
44642,NM_057804.3,8441
44642,NM_001316494.1,8441
44642,NM_001276117.1,8317
31391,NM_001014722.2,7441
31391,NM_057326.5,6344
31718,NM_176711.3,3772
