NCBI GeneID,Transcript Accession,Transcript_length
35516,NM_078900.2,1200
35761,NM_136498.3,8010
36538,NM_137068.4,2353
37216,NM_001259488.2,3305
37687,NM_166589.2,3915
37734,NM_057832.5,2827
37837,NM_057734.4,2156
38738,NM_079223.2,8230
38913,NM_206301.4,2526
39018,NM_140009.3,8400
39628,NM_079352.4,1034
40384,NM_141067.3,3371
40589,NM_001202240.2,5706
40838,NM_001260026.1,1209
40875,NM_058155.5,2899
41550,NM_057560.4,2722
42327,NM_001043263.2,13484
42452,NM_079695.4,3682
42646,NM_001300538.1,9643
42683,NM_142826.2,1249
42803,NM_170089.2,3818
42919,NM_079758.3,2387
42971,NM_001276005.1,2883
43359,NM_143349.2,1701
43764,NM_079875.3,2287
43829,NM_001297790.1,2048
43999,NM_079933.4,2372
44008,NM_079935.4,1493
44108,NM_001273864.2,2668
44254,NM_079155.3,5149
44856,NM_080051.3,1798
45845,NM_080106.3,569
47873,NM_079108.3,4159
53585,NM_176098.3,1724
117294,NM_080715.4,4511
117419,NM_080512.5,2149
12798026,NR_048021.1,91
12798133,NR_048184.1,88
31332,NM_080324.4,2555
31773,NM_206654.2,10041
31848,NM_001272445.2,2114
318559,NM_170493.3,2087
31988,NM_132409.3,4696
32461,NM_132789.4,4483
33226,NM_001272904.1,1363
33238,NM_001298621.1,1019
33251,NM_078724.6,2220
3355084,NM_001043176.2,2233
33994,NM_078775.3,2102
34251,NM_058080.4,3012
34304,NM_205952.3,7583
34636,NM_001298940.1,1896
34665,NM_001042894.2,7023
34847,NM_057569.3,2859
35287,NM_001299165.1,2908
35404,NM_001273745.1,3292
35514,NM_078898.3,1280
35680,NM_057838.4,6478
35886,NM_078939.3,2460
35966,NM_165674.3,2026
35975,NM_057462.5,2240
36264,NM_001273974.1,7780
37131,NM_079060.3,2486
37191,NM_001144236.2,4026
3772069,NM_001032060.2,3950
38121,NM_138236.2,2183
38516,NM_079198.3,5332
38545,NM_079203.3,2460
38760,NM_057632.4,2275
38871,NM_001274614.1,1821
38998,NM_079254.2,649
39002,NM_079258.3,3661
39329,NM_079304.4,7211
39850,NM_140649.4,3686
40016,NM_079415.3,1382
40506,NM_057607.6,1549
40973,NM_057773.4,2898
41126,NM_001275484.1,4002
41248,NM_169336.4,1591
41741,NM_001300397.1,1035
42524,NM_169953.3,1804
42560,NM_142726.2,640
42845,NM_001275966.1,3791
42853,NM_142954.4,3924
42881,NM_170135.2,1776
42936,NM_176558.3,1949
43312,NM_170340.2,7086
43323,NM_001300640.1,1414
43469,NM_143434.5,7109
43555,NM_143499.3,1507
43598,NM_079851.3,425
43770,NM_001169348.2,5777
43808,NM_001014691.3,5716
43839,NM_001103382.2,6335
43875,NM_165359.2,4912
45826,NM_001275450.1,3970
47767,NM_165374.2,2515
49070,NM_001259856.2,5686
53425,NM_001274098.1,9402
12798294,NR_048508.1,100
12798434,NR_048100.1,100
26067054,NM_001015499.4,13680
2768940,NM_001298819.1,2757
30971,NM_001272159.1,7235
31012,NM_057406.4,4901
31054,NM_206600.3,4836
31716,NM_078520.3,5571
32068,NM_078561.3,779
32545,NM_080714.4,1443
32623,NM_001103531.2,2475
32771,NM_167581.3,5507
32947,NM_167664.2,3173
33461,NM_001273030.1,1893
33474,NM_001273038.1,3050
3355136,NM_001042987.3,6711
33563,NM_134936.3,2885
33599,NM_001273071.1,4557
33638,NM_001103610.2,2675
33781,NM_001273171.1,2270
34242,NM_001259020.2,11378
34379,NM_135526.3,713
34545,NM_078819.5,1623
34641,NM_080363.8,1634
34793,NM_057248.5,1732
34906,NM_057253.4,2222
35078,NM_001259144.2,2327
35096,NM_001299111.2,2923
35110,NM_058098.3,786
35332,NM_057771.4,7704
35378,NM_001273734.1,5420
35398,NM_134296.3,4844
35425,NM_001273749.1,4776
35686,NM_057955.4,3152
36187,NM_078965.3,1359
36238,NM_001273968.1,10794
36251,NM_078978.2,1038
36740,NM_001032249.4,7418
36821,NM_137270.4,2833
37546,NM_057894.4,4903
37586,NM_057878.4,1476
38160,NM_001274324.2,5167
39088,NM_079278.3,535
39202,NM_079296.4,2604
39228,NM_001300095.1,4792
39349,NM_001274801.1,2650
39383,NM_140294.4,469
40185,NM_001275155.1,1228
40345,NM_079471.3,5223
40462,NM_079490.4,3777
40680,NM_169074.2,2123
41014,NM_169228.3,4682
42261,NM_079674.3,1365
42424,NM_001300497.1,456
42594,NM_142749.3,1163
43262,NM_143276.3,3301
43415,NM_001014681.4,7311
43518,NM_170430.3,7026
43571,NM_001316561.1,3300
43604,NM_001276174.1,14807
43652,NM_143568.3,733
43718,NM_143615.4,4507
43906,NM_168879.3,11414
44324,NM_001300574.1,1065
44830,NM_080047.2,7740
44858,NM_141866.2,1773
45908,NM_080112.2,1633
48571,NM_001170322.2,7770
49701,NM_001275696.1,5623
53578,NM_001298274.1,1080
31265,NM_057990.4,2002
31646,NM_001272372.1,5266
31787,NM_078532.2,1116
32183,NM_001169261.3,15135
32818,NM_057542.3,2331
32948,NM_001201743.3,5483
33204,NM_205884.3,7347
33274,NM_001298627.1,2749
33379,NM_164448.2,4612
33496,NM_078740.3,9683
33683,NM_001273120.1,3446
33738,NM_135061.4,1208
33770,NM_135083.4,2920
33965,NM_001273238.1,2652
34181,NM_164825.2,1295
34256,NM_135441.2,2070
34819,NM_057354.3,5386
34946,NM_057517.3,4022
34995,NM_057816.5,837
35215,NM_001038824.2,2583
35289,NM_136175.5,1310
35555,NM_136371.3,7491
35679,NM_001299231.1,3071
35910,NM_136599.4,2280
35924,NM_136610.4,691
35940,NM_080370.4,2771
35998,NM_057962.5,4343
36139,NM_165800.2,3539
36258,NM_001259339.2,7498
36454,NM_057556.6,3315
36606,NM_166055.2,1839
37206,NM_001299680.1,1319
38001,NM_166704.4,6796
38453,NM_001144411.1,1470
38493,NM_001274475.1,2638
38539,NM_001014560.2,4288
38846,NM_001274597.1,5759
39049,NM_001274685.2,6538
39164,NM_168387.3,3972
39430,NM_001274840.1,4155
39491,NM_079331.4,3365
39493,NM_079332.4,4841
39933,NM_140714.4,1396
40165,NM_001275142.1,2816
40195,NM_001275157.1,4374
40221,NM_001170010.2,1230
40660,NM_001300249.1,5517
41181,NM_001300333.1,9083
41265,NM_079578.3,3860
41296,NM_079584.4,2452
41311,NM_079586.4,1337
41547,NM_079605.2,1033
41571,NM_079609.3,6420
41673,NM_169544.2,2553
42672,NM_170030.2,5330
42717,NM_170044.2,3197
42880,NM_170130.3,3548
43157,NM_079786.3,759
43385,NM_170370.2,2265
43826,NM_143685.3,3671
43841,NM_001297788.1,12914
43930,NM_079919.3,5535
44027,NM_001169718.3,10397
44072,NM_143712.4,1667
44275,NM_079996.3,4026
44510,NM_080525.3,1893
44835,NM_132519.2,3405
44965,NM_170483.1,1443
45382,NM_001272371.1,3068
45775,NM_001272448.2,23041
45875,NM_001272455.2,4139
47082,NM_165480.2,1795
47900,NM_057609.6,2362
48311,NM_001274106.1,4711
53573,NM_080262.4,1806
53581,NM_001298072.1,4238
117477,NM_168052.3,1446
12797939,NR_048299.1,78
12798087,NR_048362.1,99
140439,NM_001297972.1,1655
31149,NM_166911.4,8314
31201,NM_001297885.1,3838
31262,NM_058146.4,3502
31349,NM_206623.2,3897
31362,NM_131923.4,2390
31746,NM_078525.4,2788
31834,NM_001258657.2,1493
32199,NM_078583.3,2625
32358,NM_001258734.2,2003
326198,NM_079405.4,1354
32849,NM_001298481.1,2594
33346,NM_001272948.1,1713
33351,NM_164434.3,2664
33861,NM_058119.5,4473
33896,NM_001298741.1,7018
33982,NM_001273244.1,2948
33986,NM_001298769.1,4718
34167,NM_164818.2,4492
34430,NM_001273420.1,1604
34816,NM_001298992.1,2999
35058,NM_001259137.2,3318
35169,NM_057225.4,2317
35248,NM_001273662.1,4723
35368,NM_078884.3,3340
35991,NM_057604.5,1814
36041,NM_165723.4,4108
36173,NM_168906.2,1610
36280,NM_080372.4,1593
36666,NM_079025.5,1781
36846,NM_058159.5,3580
36956,NM_137365.4,1473
37090,NM_057316.5,1571
37790,NM_137998.3,1513
38015,NM_079144.5,2501
38109,NM_001299966.1,7646
38344,NM_001274412.1,6266
38611,NM_079210.3,2529
38811,NM_168205.4,2087
38858,NM_139888.3,721
38961,NM_139967.2,4902
39039,NM_140026.3,1526
39041,NM_168311.3,2415
39259,NM_140188.4,2574
39332,NM_079305.3,2998
39566,NM_168578.2,3465
39572,NM_001259820.2,3533
39751,NM_168643.3,3792
39881,NM_079396.4,1757
40168,NM_079448.4,2263
40224,NM_080490.4,4551
40285,NM_176374.2,3909
40575,NM_079499.4,4355
40653,NM_141281.3,4639
40998,NM_141539.4,3003
41090,NM_001275473.1,5356
41095,NM_169262.2,1811
41536,NM_141944.3,1357
41718,NM_001260162.1,2391
41883,NM_169658.3,4999
42253,NM_142493.3,5452
42265,NM_001275788.1,3913
42490,NM_001170197.1,4782
42561,NM_001300527.1,3985
42620,NM_079724.3,2109
42816,NM_142930.3,6624
43036,NM_001300596.1,1253
43230,NM_143252.4,1143
43288,NM_170330.2,5398
43669,NM_001276202.1,4486
43766,NM_001258471.2,7050
43946,NM_165086.3,11333
44086,NM_079951.3,1358
44149,NM_001299190.1,3102
44205,NM_001272875.1,20622
44274,NM_079995.3,4884
44497,NM_080018.2,7214
45848,NM_080107.3,503
45976,NM_176254.2,4306
46156,NM_001259742.1,8713
48309,NM_080170.4,4868
48312,NM_080171.4,541
48335,NM_080173.2,734
49045,NM_057519.4,4690
53428,NM_001258574.2,1973
53558,NM_001299319.1,2211
5740599,NM_001103942.2,1211
117481,NM_168048.2,1488
12798086,NR_048360.1,100
249072,NM_001273224.1,5970
31023,NM_001297831.1,3250
31168,NM_001201605.2,3782
31239,NM_080313.3,3595
31691,NM_078517.3,5696
32225,NM_001272562.1,15201
32257,NM_057814.4,1951
32268,NM_078588.4,1936
32322,NM_132679.3,3040
32457,NM_078605.3,5524
32544,NM_206737.2,5321
32601,NM_057378.3,5678
32723,NM_001272712.1,3142
33386,NM_164453.4,3144
33397,NM_057592.4,1196
3355143,NM_001042979.2,2685
33764,NM_078758.3,552
33769,NM_001298698.1,2926
33952,NM_057819.4,2195
34112,NM_001316385.1,10506
34420,NM_057430.4,592
34537,NM_078818.5,1202
34543,NM_001259047.2,3043
34633,NM_135704.3,2586
34686,NM_205980.2,5558
34867,NM_057703.4,679
34910,NM_057266.5,2991
34966,NM_134305.3,1861
35329,NM_136204.3,2551
35411,NM_136267.5,1583
35649,NM_078924.5,2699
35780,NM_001169613.1,3405
35862,NM_136566.2,746
35881,NM_165631.2,2554
36060,NM_165746.3,3508
36076,NM_001299345.1,3733
36295,NM_001273981.1,10378
36699,NM_166090.2,1939
36703,NM_001299521.1,5235
36727,NM_057732.4,1604
36876,NM_137311.5,7606
37106,NM_137479.3,831
37356,NM_057858.4,3747
37387,NM_137695.4,1918
37524,NM_137798.4,2721
37536,NM_166518.3,3369
37573,NM_001274207.1,8360
3772646,NM_001144743.2,6197
37767,NM_079106.3,2507
37843,NM_001299885.1,3197
37981,NM_001259579.3,12929
38037,NM_138171.2,3966
38153,NM_167872.2,3592
38504,NM_168067.2,3938
38863,NM_001202141.1,42128
38912,NM_168258.3,2119
38973,NM_139978.4,825
39000,NM_079256.4,651
39592,NM_001274914.1,2985
39645,NM_001300138.1,2627
39651,NM_001300141.1,2328
39958,NM_140736.3,4454
40191,NM_001300197.1,14407
40217,NM_140937.3,3681
40246,NM_176370.3,3062
40388,NM_079480.3,1422
40510,NM_168977.2,2744
40694,NM_001260005.2,2819
41158,NM_169296.3,2728
41170,NM_001104255.3,2372
41392,NM_169408.4,1658
41406,NM_079596.3,1234
41694,NM_001300390.1,3521
41749,NM_001104316.2,9298
42000,NM_058094.5,1196
42132,NM_001316551.1,654
42433,NM_169906.2,1242
42460,NM_142656.4,8675
42515,NM_001170200.2,6292
42795,NM_057790.5,7098
42832,NM_079746.6,2195
42920,NM_170147.3,4018
42987,NM_143058.1,1287
43448,NM_058132.3,1132
43728,NM_143622.3,2847
43811,NM_166788.2,3612
43862,NM_206184.2,2127
44125,NM_079960.4,755
44126,NM_079961.4,3704
44307,NM_165475.3,2981
44353,NM_080004.4,3176
44446,NM_143721.4,1660
44544,NM_164834.2,3876
45268,NM_001347753.1,1784
45368,NM_166422.2,3354
45683,NM_001258998.3,5535
45884,NM_169052.3,5524
45960,NM_080118.2,2267
47220,NM_206571.2,6225
47384,NM_001300432.1,2071
48805,NM_080192.3,1698
53443,NM_001260210.2,2576
5740252,NM_165678.4,10068
30998,NM_206599.2,5904
31022,NM_057786.5,1100
31107,NM_001297859.1,6775
31449,NM_078493.4,2747
31535,NM_078498.4,1420
31603,NM_078510.3,2790
31652,NM_078512.5,846
31845,NM_078539.3,923
31869,NM_132320.3,6237
31913,NM_132351.3,3763
32602,NM_057543.4,1527
326152,NM_001272960.1,3051
32627,NM_078650.3,4020
32731,NM_001272717.1,2092
32832,NM_133069.2,1645
33014,NM_001272810.1,3348
33224,NM_134685.3,3243
33500,NM_001144304.2,2551
33505,NM_001273046.1,6463
33721,NM_175969.3,2700
33890,NM_135176.3,4117
33995,NM_001298777.1,4852
34044,NM_164762.2,4591
34350,NM_001347812.1,7393
34404,NM_001273405.1,978
34414,NM_001298874.1,1289
34565,NM_078823.4,2013
34651,NM_135717.3,3271
34878,NM_001259104.2,5642
34918,NM_165117.2,1290
35646,NM_136420.4,1495
35847,NM_136554.3,678
35861,NM_001299280.1,1649
35950,NM_001103767.2,6552
36255,NM_001103805.2,3212
36564,NM_001299477.1,1570
36753,NM_001274090.1,25666
36780,NM_079034.5,2026
36889,NM_166200.3,5687
37042,NM_001299623.1,4578
37232,NM_001299684.1,2934
37272,NM_079073.3,6396
37555,NM_058056.4,1977
37564,NM_166533.4,4068
37715,NM_079098.2,1499
3772064,NM_001032091.3,1570
37873,NM_001169818.3,3412
37921,NM_138087.6,3646
38070,NM_138194.3,11261
38173,NM_001169844.2,4856
38321,NM_167956.2,4666
38413,NM_168024.2,1148
38942,NM_079248.4,1569
39068,NM_001300070.1,2994
39165,NM_079292.5,4274
39366,NM_168484.2,1893
39429,NM_001274839.1,6084
39620,NM_057541.5,532
39663,NM_001259837.3,7624
39720,NM_168633.4,3020
39870,NM_140660.4,623
39961,NM_001275064.2,6041
40149,NM_001169998.3,2255
40150,NM_168811.2,2541
40171,NM_001300193.1,6621
40198,NM_140919.2,2308
40351,NM_141040.2,4093
40962,NM_001144554.3,4090
40999,NM_001260058.2,1500
41020,NM_001275446.1,4110
41136,NM_001260074.1,1205
41166,NM_001275501.1,1677
41225,NM_001260087.3,15585
41398,NM_169418.3,5093
41549,NM_001316576.1,6672
41611,NM_142000.3,3881
41633,NM_142015.2,1147
41704,NM_142069.4,4159
41746,NM_057392.5,1384
41861,NM_142190.3,4628
41930,NM_169678.2,1274
42169,NM_001260250.1,4402
42350,NM_001275811.2,5661
42438,NM_001275835.1,1688
42541,NM_079710.4,1855
42615,NM_170001.3,1801
42652,NM_001275914.1,5007
42745,NM_170060.2,2391
42810,NM_142926.4,1813
42922,NM_001275990.1,3210
43153,NM_079782.3,676
43278,NM_170327.4,2066
43803,NM_166776.4,5630
44111,NM_001201630.2,5594
44669,NM_001260096.2,5092
44672,NM_143729.3,6281
44793,NM_080045.4,1794
45233,NM_001038781.2,3049
45338,NM_001103511.3,7875
45815,NM_001273214.1,2283
45881,NM_136833.2,727
48445,NM_080178.5,1944
53442,NM_144353.4,3460
53562,NM_080255.3,4341
5740359,NM_001110990.3,1767
12798013,NR_048000.1,110
12798016,NR_048005.1,72
12798017,NR_048008.1,76
12798018,NR_048010.1,83
12798084,NR_048356.1,92
12798171,NR_048253.1,98
12798300,NR_047918.1,73
26067053,NM_001111012.3,13882
2768718,NM_001144174.3,5055
30986,NM_080292.4,2279
31075,NM_001201593.2,5470
31162,NM_001272234.1,12551
31208,NM_057770.5,2332
31247,NM_001272262.2,7054
31441,NM_078489.3,1448
31444,NM_001297953.1,952
31579,NM_167072.2,2636
31680,NM_132173.3,3420
31750,NM_078526.1,1242
31762,NM_078528.3,2571
318102,NM_001038756.2,3280
31813,NM_132277.3,3081
31846,NM_132302.4,2668
31867,NM_167185.1,2811
318846,NM_165383.3,413
32015,NM_132430.3,2424
32087,NM_001298194.1,1990
32142,NM_001272537.2,5157
32153,NM_132539.3,5187
32278,NM_001272578.2,6876
32584,NM_080353.5,1176
32700,NM_001298432.1,1380
32821,NM_001298475.1,2854
32919,NM_133143.2,6612
32935,NM_001169325.2,5384
32965,NM_001272789.1,7784
33025,NM_078695.4,2336
33093,NM_001298583.1,4775
33110,NM_080358.3,4827
33114,NM_078706.4,2026
33283,NM_001272923.2,4075
33336,NM_058077.3,1298
33642,NM_134983.3,2920
33816,NM_134272.1,504
33959,NM_057866.3,1552
33972,NM_135241.2,3276
33974,NM_057920.4,3634
34070,NM_001273289.1,1388
34093,NM_135330.2,2797
34096,NM_001259008.2,5366
34149,NM_001298818.1,899
34166,NM_058152.3,1688
34259,NM_001298848.1,1074
34309,NM_001273374.2,1177
34359,NM_001298869.1,1070
34377,NM_135524.4,3609
34529,NM_135635.4,824
34592,NM_164971.2,6207
34709,NM_001144349.2,4846
34794,NM_057784.8,1687
34845,NM_135868.2,545
34947,NM_001299046.1,2870
34977,NM_001299051.1,1073
35001,NM_165180.2,4521
35528,NM_001273789.1,2720
35577,NM_057742.4,1712
35590,NM_057753.5,1219
35655,NM_001299229.1,1527
35743,NM_078932.3,1412
35859,NM_136563.2,588
36018,NM_165703.3,976
36428,NM_079000.4,4240
36583,NM_079017.2,2922
36595,NM_137111.3,2371
36718,NM_001274070.2,8871
36804,NM_137259.4,2549
36880,NM_206138.2,2666
36978,NM_001144218.3,6782
36999,NM_001274132.1,5365
37100,NM_137475.3,361
37517,NM_001259525.1,4638
3771890,NM_001032399.3,8481
3772220,NR_002032.1,1755
37785,NM_079109.3,3070
38248,NM_057262.4,3690
38622,NM_139711.3,2930
38669,NM_079219.3,2365
38766,NM_079226.3,2412
38884,NM_139907.3,2378
38895,NM_001259733.1,6741
38982,NM_139984.3,1227
39004,NM_001274670.1,8968
39014,NM_079260.3,2451
39038,NM_140025.4,1945
39064,NM_140042.3,1355
39071,NM_079270.3,987
39157,NM_080487.4,1529
39266,NM_140195.4,3674
39368,NM_168487.2,6275
39615,NM_140469.3,923
40034,NM_079418.3,1785
40081,NM_001275103.1,4696
40092,NM_079432.3,1772
40148,NM_078996.3,1466
40348,NM_168894.3,3454
40367,NM_141054.3,956
40382,NM_001275234.1,4402
40633,NM_001300242.1,3171
40861,NM_001275408.2,6236
40863,NM_001170067.2,5216
41339,NM_001104276.2,2192
41432,NM_057869.4,730
41531,NM_079604.3,920
41850,NM_001275659.1,1511
42126,NM_001275748.1,2141
42358,NM_001104369.2,4034
42366,NM_206518.2,5168
42696,NM_142836.3,986
42934,NM_170157.2,3207
42986,NM_079768.4,4780
42993,NM_079769.3,2834
43087,NM_001276031.1,10175
43190,NM_001300614.1,2411
43232,NM_143253.2,711
43551,NM_079832.3,2880
43572,NM_079842.3,1546
43709,NM_057882.4,5737
43758,NM_001170315.3,11833
43765,NM_001276225.1,5818
43775,NM_001258483.2,1357
43791,NM_143665.4,5357
44258,NM_001202270.2,10124
44531,NM_001297949.1,19353
44747,NM_080041.3,3979
44786,NM_080044.4,3208
44855,NM_001274155.1,4244
44870,NM_137416.3,2460
45269,NM_143757.4,1139
45432,NM_080088.2,2953
45973,NM_130545.3,6581
46068,NM_001014508.2,3887
53561,NM_080254.3,7008
117464,NM_144477.3,673
12797995,NR_047985.1,100
12798126,NR_048169.1,89
12798246,NR_047974.1,91
12798262,NR_048486.1,95
12798306,NR_047924.1,77
246648,NM_001299375.1,4482
2768720,NM_206090.2,1812
31106,NM_057402.5,1109
31268,NM_166951.2,3837
31342,NM_130724.4,1792
31358,NM_057553.5,1450
31381,NM_080332.4,4813
31647,NM_001272373.1,1774
31767,NM_001298086.1,10506
318011,NM_168163.1,1254
318206,NM_001272293.1,7490
318841,NM_164787.2,10170
32130,NM_078575.3,4075
32351,NM_001298303.1,2893
32367,NM_078596.3,6351
32480,NM_132804.2,2349
326115,NM_001144652.2,2374
326160,NM_165237.2,1727
326237,NM_001298008.1,2390
32624,NM_001258786.3,5390
32777,NM_001298467.1,2411
32820,NM_078676.4,3203
32858,NM_078679.3,3049
32977,NM_001298528.1,3429
33139,NM_001272850.1,6055
33172,NM_164367.2,2396
33194,NM_134667.5,1756
33212,NM_057981.4,3327
33324,NM_001298631.1,1149
3346202,NM_001259567.2,526
3355164,NM_001298608.1,8332
3355181,NM_001015505.5,13386
33602,NM_164558.2,3630
33621,NM_001298670.1,2202
33654,NM_001201760.2,633
33705,NM_135036.3,1453
33819,NM_135124.2,12155
33944,NM_001273221.1,2923
34032,NM_001014478.2,4951
34060,NM_057431.3,1262
34102,NM_057591.4,983
34170,NM_175984.1,3358
34481,NM_135602.4,2715
34652,NM_165011.3,1849
34826,NM_205985.3,9129
34883,NM_001273528.1,1773
34967,NM_001273566.1,1132
34997,NM_001273581.1,2503
35188,NM_057244.4,1792
35266,NM_206006.2,2012
35293,NM_057469.4,3592
35418,NM_001032217.3,2083
35422,NM_165394.3,3008
35445,NM_001014498.3,2897
35644,NM_078923.3,1531
35694,NM_165542.3,2632
35788,NM_057554.4,1869
35790,NM_001201953.3,4461
35878,NM_136571.3,1432
36017,NM_057971.6,972
36071,NM_176120.5,3263
36283,NM_001299396.1,4769
36527,NM_079008.4,2567
36543,NM_137072.1,735
36638,NM_058126.5,1827
36694,NM_001414109.1,7964
36697,NM_166087.2,4683
36809,NM_057836.4,2013
36855,NM_079040.4,604
36952,NM_001299595.1,5816
37149,NM_079062.3,1454
37187,NM_166317.2,1597
37254,NM_001259500.2,15344
37269,NM_079072.2,1260
37468,NM_001299757.1,1846
3772037,NR_002078.1,164
3772232,NM_001032008.2,1660
3772520,NR_001599.2,164
3772628,NR_002083.1,107
37769,NM_001299854.1,540
37893,NM_206213.3,6812
37894,NM_001274239.1,1473
37929,NM_001169824.2,3128
37961,NM_138121.2,4421
38232,NM_057658.5,1611
38340,NM_079168.3,479
38469,NM_001274461.1,9075
38541,NM_079202.4,1566
38605,NM_168112.4,7989
38726,NM_057483.4,4135
38798,NM_001274574.1,3713
38976,NM_001300056.1,4141
39020,NM_079262.3,1531
39036,NM_140023.3,1671
39048,NM_140031.3,8628
39076,NM_079274.3,1733
39089,NM_001104090.2,4020
39377,NM_001259801.2,2677
39866,NM_079395.4,8461
40030,NM_001300177.1,2989
40152,NM_140888.4,3070
40233,NM_079456.4,2070
40248,NM_079458.4,3439
40378,NM_206415.3,2345
40436,NM_001043154.4,11975
40451,NM_001275273.1,1328
40679,NM_001300253.1,2926
40683,NM_169080.3,2902
40827,NM_001144545.2,940
40831,NM_169160.1,1833
40876,NM_058116.5,3103
40966,NM_001275438.1,2636
40972,NM_079550.4,2135
40987,NM_141531.3,1481
40991,NM_079553.1,1194
41025,NM_001316527.1,3112
41169,NM_079570.4,1177
41294,NM_169364.3,1528
41643,NM_057983.4,1434
41678,NM_142050.3,2164
41715,NM_079624.3,1206
41801,NM_057500.4,1142
42065,NM_142340.4,3602
42101,NM_079662.3,704
42414,NM_001300493.1,2285
42499,NM_142685.3,2799
42742,NM_001202341.1,3202
42791,NM_142911.4,1267
42828,NM_001300564.1,1625
42964,NM_001170242.2,2768
43159,NM_079788.3,1137
43215,NM_057970.4,3991
43354,NM_143344.3,2841
43404,NM_001276120.1,8052
43428,NM_079821.4,5529
43453,NM_001276131.1,4716
43497,NM_001276149.1,586
43654,NM_001276200.1,4440
43670,NM_001260449.2,3064
43787,NM_001201589.2,5939
43788,NM_205873.3,7812
43950,NM_001300047.1,2609
44014,NM_057390.6,5592
44029,NM_143711.3,1328
44259,NM_143716.5,2599
45012,NM_165022.2,2531
45031,NM_001298560.1,2159
45280,NM_080070.4,4329
45339,NM_080081.3,2225
47198,NM_057370.2,321
47249,NM_001104476.2,6161
48552,NM_164360.3,2429
53439,NM_144351.4,1659
5740633,NM_001104200.3,1722
64877,NM_001275319.2,9682
117353,NM_001299969.1,2754
117462,NM_080518.3,530
12798043,NR_048336.1,77
12798161,NR_047938.1,94
12798504,NR_048453.1,75
250710,NM_135314.3,1977
2768728,NM_206072.2,1349
30973,NM_057682.4,2110
31014,NM_001144671.3,1229
31084,NM_058144.3,1114
31101,NM_166887.3,1399
31187,NM_001297875.1,6939
31263,NM_058145.4,2235
31329,NM_057973.4,2599
31331,NM_001258583.2,4097
31339,NM_130722.4,6863
31456,NM_206631.4,8828
31788,NM_001169232.1,1249
318778,NM_164323.1,1158
32057,NM_167274.2,3715
32086,NM_078567.5,2819
32316,NM_132674.3,2200
32604,NM_206763.2,5774
326122,NM_142838.4,1534
32631,NM_078651.4,3269
33019,NM_001169333.2,1247
33105,NM_134603.2,1404
33202,NM_058006.4,2023
33229,NM_001298618.1,4461
33253,NM_057865.4,2583
3354971,NM_001110936.3,5495
3355124,NM_001042926.2,3835
33692,NM_175963.3,4231
33823,NM_001273180.1,3537
33827,NM_001298719.1,636
33863,NM_164683.3,2977
33937,NM_078770.2,1655
33991,NM_001042877.2,5196
34010,NM_135264.4,2855
