NCBI GeneID,Protein Accession,Protein_length,Transcript Accession,Transcript_length
12798122,NP_001245546.1,169,NM_001258617.2,624
31551,NP_572297.1,558,NM_132069.3,1864
31552,NP_572298.1,553,NM_132070.3,1907
31553,NP_572299.1,352,NM_132071.3,1801
31554,NP_001284929.1,174,NM_001298000.1,1403
31555,NP_001284933.1,1407,NM_001298004.1,6311
31556,NP_001284934.1,362,NM_001298005.1,1686
31557,NP_572302.2,3426,NM_132074.3,11139
31558,NP_511058.1,347,NM_078503.5,1643
50392,NP_652526.1,400,NM_144269.4,2487
31560,NP_572303.4,221,NM_132075.4,951
44000,NP_651962.2,1831,NM_143705.3,6166
31562,NP_572304.5,117,NM_132076.7,550
326237,NP_001284937.1,534,NM_001298008.1,2390
31564,NP_572306.1,301,NM_132078.2,1362
31565,NP_001284938.1,875,NM_001298009.1,3296
31566,NP_572307.1,424,NM_132079.4,1463
31567,NP_572308.3,397,NM_132080.4,1465
31568,NP_001245549.1,544,NM_001258620.2,2809
3772603,NP_001027041.1,297,NM_001031870.2,1173
3772383,NP_001284939.1,149,NM_001298010.1,829
31571,NP_572311.1,878,NM_132083.4,3232
31572,NP_572312.1,562,NM_132084.3,2018
31573,NP_572313.1,295,NM_132085.2,1282
31574,NP_001096891.1,1598,NM_001103421.2,7114
7354471,NP_001259269.1,346,NM_001272340.2,1909
31576,NP_001259271.1,406,NM_001272342.2,2655
31577,NP_572317.2,380,NM_132089.4,2134
31578,NP_001303559.1,154,NM_001316630.1,1265
31579,NP_727091.1,522,NM_167072.2,2636
31580,NP_511060.2,548,NM_078505.4,2022
31581,NP_572320.2,814,NM_132092.3,3617
31582,NP_511061.1,303,NM_078506.3,1675
3772644,NP_001027042.2,160,NM_001031871.3,621
3771864,NP_001027043.2,160,NM_001031872.2,587
3772084,NP_001027044.2,160,NM_001031873.3,616
7354472,NP_001368973.1,759,NM_001382086.1,5085
3772511,NP_001027045.2,160,NM_001031874.3,647
3771730,NP_001027046.2,160,NM_001031875.4,666
3771952,NP_001027047.2,160,NM_001031876.3,653
31585,NP_572323.1,321,NM_132095.4,1808
31586,NP_572324.1,453,NM_132096.5,1709
31587,NP_511062.1,394,NM_078507.2,1410
31588,NP_001284945.1,271,NM_001298016.1,1130
31589,NP_511064.2,738,NM_078509.3,3828
31591,NP_001259282.1,5182,NM_001272353.1,16863
31592,NP_572327.1,266,NM_132099.3,1092
31593,NP_572328.1,686,NM_132100.5,3716
31594,NP_572329.3,615,NM_132101.4,2242
31596,NP_001284949.1,977,NM_001298020.1,6318
31595,NP_572330.2,736,NM_132102.2,2211
31597,NP_572332.1,230,NM_132104.4,894
31598,NP_727103.1,700,NM_167080.2,3103
31600,NP_572335.1,162,NM_132107.4,851
31601,NP_001245552.1,241,NM_001258623.2,1601
31602,NP_572337.1,438,NM_132109.2,4996
31603,NP_511065.1,817,NM_078510.3,2790
31604,NP_572338.1,175,NM_132110.2,1321
31605,NP_572339.1,495,NM_132111.3,1740
31606,NP_727109.2,503,NM_167082.4,1647
31607,NP_001027051.1,721,NM_001031880.3,3158
19835072,NP_001284953.1,88,NM_001298024.1,398
31608,NP_572341.1,356,NM_132113.4,1179
31609,NP_572342.1,1034,NM_132114.2,4658
31610,NP_572343.1,318,NM_132115.3,2638
31611,NP_572344.2,1149,NM_132116.4,7047
31612,NP_001284957.1,632,NM_001298028.1,3808
31613,NP_572346.1,186,NM_132118.3,1100
31614,NP_001188550.1,535,NM_001201621.2,2428
31615,NP_572348.1,3313,NM_132120.2,10768
44007,NP_651967.2,219,NM_143710.3,899
31617,NP_001284963.1,460,NM_001298034.1,1796
31618,NP_572350.2,1571,NM_132122.5,6467
31620,NP_001245554.1,1266,NM_001258625.2,6374
31621,NP_572353.1,1123,NM_132125.2,3512
31622,NP_572354.1,601,NM_132126.3,2522
31623,NP_572355.1,511,NM_132127.4,1640
31624,NP_572356.1,230,NM_132128.3,890
31625,NP_001284967.1,3218,NM_001298038.1,10621
31626,NP_572358.1,371,NM_132130.2,1218
31628,NP_001162682.2,303,NM_001169211.2,3831
31629,NP_572360.1,933,NM_132132.3,3240
31630,NP_572361.1,432,NM_132133.3,1576
31631,NP_001162683.1,385,NM_001169212.2,1868
31632,NP_001284969.1,214,NM_001298040.1,1507
3771905,NP_001284972.1,1367,NM_001298043.1,7668
31639,NP_001368974.1,1186,NM_001382030.1,5458
31638,NP_727144.1,537,NM_167100.3,2189
31641,NP_572371.1,677,NM_132143.3,2240
31642,NP_572372.1,238,NM_132144.3,1070
45382,NP_001259300.1,362,NM_001272371.1,3068
31644,NP_572373.1,149,NM_132145.4,703
33027,NP_788872.1,438,NM_176699.3,1634
31646,NP_001259301.1,367,NM_001272372.1,5266
31647,NP_001259302.1,415,NM_001272373.1,1774
7354414,NP_001138172.1,61,NM_001144700.3,640
50395,NP_727152.1,79,NM_167106.4,640
31648,NP_001284974.1,431,NM_001298045.1,1643
31649,NP_572377.2,209,NM_132149.4,1123
31650,NP_572378.3,263,NM_132150.3,2529
31651,NP_572379.1,252,NM_132151.2,1167
31652,NP_511067.3,213,NM_078512.5,846
31653,NP_572380.1,525,NM_132152.1,2603
3772180,NP_001259303.1,722,NM_001272374.1,5164
31656,NP_572382.1,313,NM_132154.3,1973
31657,NP_001259308.1,418,NM_001272379.1,1819
31658,NP_572384.1,185,NM_132156.3,1060
31659,NP_511068.2,705,NM_078513.3,3927
31660,NP_001356899.1,1254,NM_001370055.1,5755
31661,NP_572386.1,231,NM_132158.2,980
31662,NP_727178.1,1000,NM_167124.3,4077
31663,NP_572388.1,308,NM_132160.3,1197
31664,NP_001284978.1,265,NM_001298049.1,2340
31665,NP_511069.3,704,NM_078514.4,3194
31666,NP_572390.1,269,NM_132162.4,1418
31667,NP_572391.1,622,NM_132163.4,3487
31668,NP_996360.2,610,NM_206637.4,2047
10178796,NP_001284979.1,254,NM_001298050.1,802
31669,NP_001259309.1,551,NM_001272380.2,2185
31670,NP_001284980.1,104,NM_001298051.1,1248
31671,NP_572394.2,210,NM_132166.3,1091
31672,NP_572395.2,177,NM_132167.3,721
10178968,NP_001188555.1,39,NM_001201626.3,258
31673,NP_572396.1,374,NM_132168.2,1477
318176,NP_727185.1,122,NM_167126.2,588
7354415,NP_001138173.1,89,NM_001144701.1,578
10178820,NP_001188556.1,119,NM_001201627.1,501
10178898,NP_001284982.1,87,NM_001298053.1,740
5740569,NP_001096901.1,71,NM_001103431.2,371
31674,NP_001284983.1,601,NM_001298054.1,2557
50396,NP_652530.1,72,NM_144273.2,316
318175,NP_727188.1,60,NM_167127.2,458
50397,NP_652531.1,65,NM_144274.3,361
12797946,NP_001245561.1,155,NM_001258632.1,531
318169,NP_727190.1,1220,NM_167128.3,4045
12797949,NP_001245563.1,113,NM_001258634.2,493
318170,NP_727191.2,336,NM_167129.3,1335
31675,NP_572398.1,667,NM_132170.2,2478
31676,NP_572399.1,185,NM_132171.2,769
44540,NP_524764.1,2175,NM_080025.2,10438
31678,NP_996362.2,1268,NM_206639.3,6451
31679,NP_001162692.1,552,NM_001169221.1,1855
31680,NP_572401.2,1047,NM_132173.3,3420
31681,NP_572402.1,594,NM_132174.3,2226
31682,NP_572403.1,555,NM_132175.3,2688
31683,NP_001245567.1,475,NM_001258638.2,2170
31684,NP_001245568.1,218,NM_001258639.2,1406
44978,NP_001259313.1,344,NM_001272384.1,2395
31686,NP_572406.1,614,NM_132178.1,1845
5740687,NP_001096903.2,110,NM_001103433.3,425
318168,NP_001259314.1,261,NM_001272385.1,977
31687,NP_001284986.1,333,NM_001298057.1,3875
31688,NP_572408.2,397,NM_132180.2,1764
31689,NP_572409.2,150,NM_132181.2,622
31690,NP_572410.2,655,NM_132182.2,1968
31691,NP_511072.2,1590,NM_078517.3,5696
31692,NP_001245572.1,625,NM_001258643.1,2358
7354416,NP_001138175.1,594,NM_001144703.1,1785
7354417,NP_001138176.1,608,NM_001144704.1,1827
7354418,NP_001138177.1,621,NM_001144705.1,1983
31694,NP_001368933.1,607,NM_001382032.1,1824
31695,NP_001284987.1,410,NM_001298058.1,1656
31696,NP_572415.1,735,NM_132187.3,2581
19835262,NP_001284991.1,54,NM_001298062.1,649
31697,NP_001162694.1,56,NM_001169223.2,649
31698,NP_001284992.1,836,NM_001298063.1,2961
31700,NP_511073.1,248,NM_078518.3,960
31701,NP_511074.1,436,NM_078519.3,1518
31702,NP_001245573.1,340,NM_001258644.2,3794
31703,NP_572420.1,321,NM_132192.3,1705
31704,NP_001284993.1,1117,NM_001298064.1,5250
31705,NP_572422.1,486,NM_132194.1,1461
31706,NP_572423.1,199,NM_132195.3,1469
31707,NP_572424.1,945,NM_132196.3,8365
31708,NP_572425.1,300,NM_132197.3,1346
47218,NP_727218.1,151,NM_167137.2,877
47219,NP_536352.1,151,NM_080427.4,594
31713,NP_001259317.1,2236,NM_001272388.1,9371
31712,NP_572427.1,664,NM_132199.4,2453
31714,NP_572429.1,571,NM_132201.2,2003
31715,NP_572430.1,181,NM_132202.3,639
31716,NP_511075.3,1425,NM_078520.3,5571
31717,NP_727227.1,512,NM_167143.3,3358
31718,NP_788884.1,670,NM_176711.3,3772
31720,NP_572431.2,542,NM_132203.4,1823
31721,NP_572433.1,414,NM_132205.3,1480
31722,NP_001259321.1,2046,NM_001272392.2,9949
44885,NP_001284999.1,846,NM_001298070.1,4397
31724,NP_572434.1,1241,NM_132206.3,5078
31725,NP_572435.1,651,NM_132207.3,2301
31726,NP_572436.1,320,NM_132208.2,1404
31727,NP_572437.2,324,NM_132209.2,1146
31728,NP_727233.1,183,NM_167145.2,2894
31729,NP_001285000.1,801,NM_001298071.1,5277
53581,NP_001285001.1,717,NM_001298072.1,4238
31731,NP_572440.1,637,NM_132212.3,2119
31732,NP_572441.1,609,NM_132213.2,2004
31733,NP_001285004.1,513,NM_001298075.1,2555
31735,NP_572444.2,598,NM_132216.4,1972
31736,NP_572445.1,743,NM_132217.4,2683
31737,NP_572446.2,315,NM_132218.3,1155
31738,NP_001285006.1,486,NM_001298077.1,4521
31739,NP_001285007.1,301,NM_001298078.1,1286
31740,NP_572448.1,498,NM_132220.4,1699
31741,NP_572449.1,465,NM_132221.4,2017
31742,NP_572450.4,159,NM_132222.3,757
31743,NP_572451.1,443,NM_132223.4,1836
31744,NP_572452.1,358,NM_132224.3,1545
31745,NP_572453.1,469,NM_132225.2,1586
31746,NP_511080.2,475,NM_078525.4,2788
31747,NP_001285008.1,217,NM_001298079.1,1543
31748,NP_572455.1,405,NM_132227.2,1430
31749,NP_572456.1,323,NM_132228.3,1253
31750,NP_511081.1,413,NM_078526.1,1242
31751,NP_001259325.1,655,NM_001272396.1,2980
44111,NP_001188558.1,1155,NM_001201629.2,5165
44861,NP_001033835.2,2020,NM_001038746.3,8462
31759,NP_572465.1,165,NM_132237.3,746
31761,NP_001285012.1,247,NM_001298083.1,1761
31760,NP_727251.1,596,NM_167149.2,2277
31762,NP_511083.1,731,NM_078528.3,2571
31763,NP_572467.1,1056,NM_132239.3,4268
31764,NP_001245578.1,213,NM_001258649.2,1216
31765,NP_572469.1,213,NM_132241.2,948
31766,NP_572470.3,382,NM_132242.6,2124
31767,NP_001285015.1,795,NM_001298086.1,10506
31770,NP_572473.1,955,NM_132245.1,3426
31771,NP_001285016.1,926,NM_001298087.1,5188
31772,NP_572475.1,633,NM_132247.4,2521
318164,NP_001245579.1,73,NM_001258650.2,2632
31773,NP_001162701.1,1715,NM_001169230.2,9866
318165,NP_727262.2,183,NM_167155.3,600
31775,NP_001285017.1,525,NM_001298088.1,3773
31776,NP_001285018.1,551,NM_001298089.1,2394
31777,NP_572478.1,218,NM_132250.4,1044
31778,NP_001285019.1,699,NM_001298090.1,3417
318166,NP_001285020.1,184,NM_001298091.1,796
31779,NP_001188562.1,229,NM_001201633.2,968
31780,NP_572480.1,501,NM_132252.5,1729
31781,NP_727265.1,261,NM_167157.2,1143
2768867,NP_996378.1,184,NM_206655.2,1114
31782,NP_572481.1,273,NM_132253.2,1570
3885650,NP_001368953.1,343,NM_001382069.1,1183
31785,NP_572484.1,500,NM_132256.3,2093
31786,NP_572485.1,321,NM_132257.2,1132
31787,NP_511087.1,284,NM_078532.2,1116
31788,NP_001162703.1,306,NM_001169232.1,1249
31789,NP_996379.1,853,NM_206656.2,3241
318916,NP_001096912.1,696,NM_001103442.2,4232
31792,NP_001245581.1,1309,NM_001258652.1,5403
31791,NP_572487.3,1195,NM_132259.3,4089
31793,NP_572488.1,1022,NM_132260.3,3466
31794,NP_572489.2,201,NM_132261.3,1117
31795,NP_001259340.1,1001,NM_001272411.1,6812
31796,NP_001259341.1,188,NM_001272412.1,675
31797,NP_001259342.1,393,NM_001272413.1,1595
31798,NP_001368976.1,706,NM_001382017.1,2850
31799,NP_001259343.1,403,NM_001272414.1,1964
50403,NP_001259344.1,110,NM_001272415.1,896
31800,NP_001162710.2,1671,NM_001169239.2,7001
31801,NP_572495.1,1183,NM_132267.5,4043
31802,NP_001356934.1,664,NM_001369965.1,4949
31803,NP_001259348.1,827,NM_001272419.2,3278
31804,NP_001285023.1,250,NM_001298094.1,2309
31805,NP_001285024.1,314,NM_001298095.2,1286
31806,NP_572499.2,343,NM_132271.5,1307
31807,NP_001259352.1,261,NM_001272423.2,1291
31808,NP_525081.1,622,NM_080342.4,2140
31809,NP_001259353.1,425,NM_001272424.2,1920
31810,NP_572502.1,478,NM_132274.3,1885
31811,NP_572503.1,1008,NM_132275.2,3246
31812,NP_572504.1,237,NM_132276.3,860
31813,NP_572505.1,505,NM_132277.3,3081
31815,NP_001259360.1,1006,NM_001272431.1,4590
31816,NP_727290.1,649,NM_167168.4,2462
31817,NP_001259362.1,277,NM_001272433.1,1711
31818,NP_001285026.1,343,NM_001298097.1,1535
43951,NP_727293.1,104,NM_167171.2,1381
31826,NP_001259366.1,1462,NM_001272437.1,8292
31822,NP_001259368.1,131,NM_001272439.1,800
12797953,NP_001245585.1,135,NM_001258656.2,490
31824,NP_788887.1,249,NM_176714.3,1074
31825,NP_001356935.1,196,NM_001369967.1,682
8673992,NP_001285029.1,1330,NM_001298100.1,5956
31829,NP_001285030.1,828,NM_001298101.1,3331
31830,NP_001285032.1,103,NM_001298103.1,1810
31831,NP_001285034.1,146,NM_001298105.1,836
31833,NP_572520.1,602,NM_132292.4,2043
31834,NP_001245586.1,240,NM_001258657.2,1493
31835,NP_572522.2,775,NM_132294.3,2617
318161,NP_727306.1,239,NM_167174.4,855
318160,NP_727307.1,230,NM_167175.3,872
31837,NP_572523.1,233,NM_132295.2,875
31838,NP_572524.1,535,NM_132296.3,2121
31839,NP_001245588.1,1358,NM_001258659.2,5032
31840,NP_001259370.1,547,NM_001272441.2,2403
31841,NP_572526.1,200,NM_132298.5,1101
31842,NP_788891.2,982,NM_176718.4,4666
31843,NP_001259372.1,321,NM_001272443.2,5133
31844,NP_572529.2,1231,NM_132301.4,4267
31845,NP_511094.1,190,NM_078539.3,923
31846,NP_572530.1,749,NM_132302.4,2668
31848,NP_001259374.1,136,NM_001272445.2,2114
31849,NP_511096.2,449,NM_078541.4,1513
53580,NP_001259375.1,176,NM_001272446.1,694
50405,NP_001285037.1,77,NM_001298108.1,481
31851,NP_572532.1,457,NM_132304.3,1853
19835861,NP_001285038.1,183,NM_001298109.1,963
45775,NP_001356936.1,1310,NM_001369966.1,5232
31853,NP_572533.1,263,NM_132305.2,869
31854,NP_572534.1,219,NM_132306.3,892
31855,NP_572535.1,287,NM_132307.4,952
31856,NP_572536.1,211,NM_132308.2,1372
31857,NP_572537.1,284,NM_132309.3,1277
31858,NP_727320.1,1031,NM_167182.2,3399
31859,NP_001285040.1,500,NM_001298111.1,2401
31860,NP_727322.1,163,NM_167184.2,597
31861,NP_572541.1,162,NM_132313.2,756
31862,NP_001285041.1,122,NM_001298112.1,542
31863,NP_572543.1,387,NM_132315.1,1975
31864,NP_572544.1,370,NM_132316.2,1252
31865,NP_511097.3,385,NM_078542.6,1509
31866,NP_572545.1,738,NM_132317.2,2954
31867,NP_727328.1,936,NM_167185.1,2811
31869,NP_572548.1,1837,NM_132320.3,6237
44900,NP_524795.2,595,NM_080056.6,2049
43869,NP_524644.1,284,NM_079905.3,1422
31872,NP_511098.1,396,NM_078543.4,1799
31873,NP_572549.2,654,NM_132321.4,2397
31874,NP_001285048.1,573,NM_001298119.1,2970
31877,NP_727335.1,916,NM_167188.2,3721
31879,NP_572555.1,366,NM_132327.2,1300
31880,NP_572556.1,663,NM_132328.3,2404
31881,NP_001285049.1,466,NM_001298120.1,1888
53436,NP_001285050.1,1742,NM_001298121.1,6204
31883,NP_511099.2,826,NM_078544.3,3468
53435,NP_652605.1,259,NM_144348.3,1246
53434,NP_001259381.1,1403,NM_001272452.1,4444
31887,NP_001259382.1,1052,NM_001272453.1,4144
5740775,NP_001096923.1,375,NM_001103453.3,1472
31890,NP_572562.1,154,NM_132334.4,1664
8674055,NP_001285053.1,4769,NM_001298124.1,16625
19835594,NP_001285056.1,119,NM_001298127.1,398
31896,NP_727345.1,218,NM_167192.2,4208
3885648,NP_001033838.1,189,NM_001038749.1,570
3885569,NP_001285057.1,117,NM_001298128.1,747
326234,NP_001285058.1,302,NM_001298129.1,1854
31897,NP_001285059.1,65,NM_001298130.1,972
31898,NP_572569.1,193,NM_132341.3,825
326235,NP_727348.2,3750,NM_167193.2,11349
31899,NP_001036265.1,533,NM_001042800.3,3378
7354436,NP_001138182.3,179,NM_001144710.3,851
45875,NP_524848.1,541,NM_080109.4,2512
31902,NP_572571.1,660,NM_132343.4,2360
31903,NP_572572.1,313,NM_132344.4,1760
31904,NP_727353.1,607,NM_167196.3,2223
31905,NP_572574.2,1426,NM_132346.3,5407
31907,NP_572576.1,827,NM_132348.3,3046
31909,NP_001285060.1,742,NM_001298131.1,2589
43856,NP_001188575.1,3282,NM_001201646.2,11704
31912,NP_511100.1,644,NM_078545.3,2934
31913,NP_001259388.1,726,NM_001272459.1,3593
31914,NP_001356937.1,427,NM_001369969.1,1498
31915,NP_001259390.1,327,NM_001272461.1,8207
31917,NP_572582.1,397,NM_132354.3,1413
19835394,NP_001285062.1,76,NM_001298133.1,501
19835998,NP_001285063.1,76,NM_001298134.1,493
31918,NP_001285065.1,79,NM_001298136.1,1613
31919,NP_572584.1,355,NM_132356.3,2108
31920,NP_572585.3,206,NM_132357.3,735
31921,NP_572586.2,162,NM_132358.3,666
31922,NP_572587.1,173,NM_132359.2,1655
31923,NP_727371.1,121,NM_167206.2,603
31924,NP_001096929.2,187,NM_001103459.2,1227
31925,NP_001285067.1,404,NM_001298138.1,2167
31926,NP_001285068.1,442,NM_001298139.1,1807
31927,NP_572591.1,334,NM_132363.1,1179
31928,NP_727376.2,338,NM_167208.3,1241
31929,NP_001245595.1,208,NM_001258666.2,1134
31931,NP_572595.2,587,NM_132367.3,1843
31933,NP_727383.1,364,NM_167212.2,3153
3346145,NP_001014730.1,150,NM_001014730.2,674
31934,NP_727386.1,1100,NM_167214.2,3683
31935,NP_001245598.1,4611,NM_001258669.2,14389
31938,NP_001285070.1,442,NM_001298141.1,1616
31939,NP_001285071.1,439,NM_001298142.1,1611
31940,NP_001245603.1,464,NM_001258674.2,3082
318158,NP_727392.1,341,NM_167217.1,1026
31942,NP_001245607.1,1885,NM_001258678.2,6218
31943,NP_001285072.1,472,NM_001298143.1,1838
31944,NP_572604.2,230,NM_132376.2,1200
31945,NP_001036266.1,582,NM_001042801.2,2687
31947,NP_001096935.1,206,NM_001103465.2,1107
31948,NP_572608.2,1220,NM_132380.2,6457
31949,NP_001259396.1,114,NM_001272467.1,3058
31950,NP_001285074.1,157,NM_001298145.1,3817
31952,NP_572612.2,376,NM_132384.4,1358
50415,NP_652546.2,95,NM_144289.4,532
31953,NP_001285078.1,1728,NM_001298149.1,5824
31954,NP_001285082.1,349,NM_001298153.1,1871
31955,NP_001259401.1,887,NM_001272472.2,3548
50416,NP_652547.1,77,NM_144290.2,1031
31957,NP_727408.2,684,NM_167224.3,4102
31958,NP_572616.1,505,NM_132388.4,2018
31960,NP_511106.1,264,NM_078551.4,996
31961,NP_001259403.1,357,NM_001272474.1,1609
31962,NP_001259405.1,496,NM_001272476.1,1878
31964,NP_001401057.1,628,NM_001414066.1,2865
318150,NP_727412.2,254,NM_167225.3,884
31965,NP_572622.1,429,NM_132394.4,3091
318153,NP_727413.1,1082,NM_167226.2,3600
31966,NP_572623.1,351,NM_132395.2,1255
318151,NP_727416.1,1506,NM_167228.2,4702
31967,NP_001285083.1,212,NM_001298154.1,2380
44289,NP_727418.1,461,NM_167229.2,2524
31970,NP_727419.1,804,NM_167230.2,5139
31971,NP_572627.1,195,NM_132399.3,791
31973,NP_572629.1,115,NM_132401.1,348
31975,NP_511107.1,392,NM_078552.3,1179
50417,NP_001259408.1,48,NM_001272479.1,987
31976,NP_727425.3,2309,NM_167231.5,8362
31977,NP_572632.1,581,NM_132404.2,2173
31978,NP_572633.1,342,NM_132405.3,1234
31979,NP_727427.1,609,NM_167232.2,2426
31980,NP_001259412.1,377,NM_001272483.1,2803
31987,NP_001259418.1,2043,NM_001272489.1,7333
31986,NP_572636.1,169,NM_132408.3,690
318149,NP_727432.1,197,NM_167237.2,897
31988,NP_572637.2,1413,NM_132409.3,4696
31989,NP_572638.1,629,NM_132410.3,2782
31990,NP_572639.2,459,NM_132411.3,1716
31991,NP_001138185.2,2684,NM_001144713.3,9921
31993,NP_572642.1,197,NM_132414.2,871
31994,NP_572643.1,911,NM_132415.2,2914
31997,NP_727440.3,2139,NM_167239.4,8469
31995,NP_572644.1,931,NM_132416.2,2805
318148,NP_727438.1,197,NM_167238.3,889
31996,NP_572645.1,292,NM_132417.2,1034
32005,NP_001259426.1,1122,NM_001272497.2,7399
43873,NP_001356940.1,590,NM_001369990.1,2415
32002,NP_572651.1,638,NM_132423.2,2826
326232,NP_001259430.1,530,NM_001272501.1,3141
32001,NP_727447.1,121,NM_167245.3,1214
32000,NP_001259431.1,722,NM_001272502.1,3400
32006,NP_572653.1,177,NM_132425.5,1394
32008,NP_511110.1,307,NM_078555.4,1335
32007,NP_727449.1,312,NM_167247.2,1853
32009,NP_001245616.1,638,NM_001258687.3,4220
43944,NP_524660.1,672,NM_079921.3,3280
50323,NP_652465.1,69,NM_144208.3,609
32011,NP_572654.1,147,NM_132426.3,791
326229,NP_727460.1,604,NM_167256.2,2385
32013,NP_572656.1,243,NM_132428.3,847
32014,NP_572657.2,889,NM_132429.4,3363
32015,NP_572658.2,671,NM_132430.3,2424
32016,NP_001285092.1,607,NM_001298163.1,2414
32017,NP_001368978.1,1193,NM_001382048.1,4646
32018,NP_001285093.1,247,NM_001298164.1,1004
32019,NP_001285095.1,459,NM_001298166.1,2199
32020,NP_001285097.1,1019,NM_001298168.1,4033
32021,NP_001285098.1,1288,NM_001298169.1,4184
32022,NP_001285099.1,365,NM_001298170.1,1698
32024,NP_001096948.2,2281,NM_001103478.2,10303
32026,NP_511113.1,379,NM_078558.3,1305
32027,NP_572668.1,592,NM_132440.2,2045
32028,NP_001036269.2,3145,NM_001042804.3,10635
326230,NP_727471.1,197,NM_167260.2,871
32029,NP_727472.1,214,NM_167261.3,878
32032,NP_572673.1,559,NM_132445.3,1924
32033,NP_572674.3,395,NM_132446.4,2354
32034,NP_572675.1,532,NM_132447.3,2093
32035,NP_001285104.1,184,NM_001298175.1,1060
32036,NP_572677.2,128,NM_132449.2,717
32037,NP_572678.1,135,NM_132450.2,869
32038,NP_001285105.1,128,NM_001298176.1,900
32039,NP_511114.2,2554,NM_078559.3,8171
32040,NP_001285106.1,160,NM_001298177.1,796
32041,NP_001285107.1,341,NM_001298178.1,1491
32042,NP_001259437.1,419,NM_001272508.1,2182
32043,NP_001259438.1,558,NM_001272509.1,1827
32045,NP_511115.2,573,NM_078560.3,2357
32046,NP_572685.2,3539,NM_132457.2,12204
32047,NP_001285108.1,413,NM_001298179.1,1553
47251,NP_524887.2,614,NM_080148.3,2056
32049,NP_727491.1,805,NM_167267.2,4754
19834720,NP_001285110.1,279,NM_001298181.1,1073
32050,NP_001259439.1,295,NM_001272510.1,1831
318146,NP_727495.1,88,NM_167271.2,368
32051,NP_572689.1,116,NM_132461.3,664
32052,NP_001245618.1,115,NM_001258689.1,863
32053,NP_572691.1,113,NM_132463.3,489
44072,NP_651969.1,216,NM_143712.4,1667
32055,NP_001285113.1,602,NM_001298184.1,2412
32056,NP_001285114.1,151,NM_001298185.1,1186
32057,NP_727501.1,493,NM_167274.2,3715
318147,NP_727502.1,863,NM_167275.2,2676
32058,NP_572695.2,250,NM_132467.3,950
32059,NP_001285115.1,167,NM_001298186.1,868
32060,NP_572697.1,113,NM_132469.2,546
32062,NP_572698.2,112,NM_132470.3,559
32063,NP_572699.2,746,NM_132471.5,4394
32065,NP_572701.1,122,NM_132473.2,650
32067,NP_001096949.1,609,NM_001103479.1,1799
32068,NP_511116.2,189,NM_078561.3,779
32069,NP_511117.1,144,NM_078562.3,934
32070,NP_572704.1,1712,NM_132476.3,5830
32071,NP_727512.3,1038,NM_167278.3,3780
32072,NP_001096954.1,323,NM_001103484.3,2190
32073,NP_572707.4,849,NM_132479.3,3430
32074,NP_572708.1,203,NM_132480.2,746
32075,NP_572709.1,182,NM_132481.3,799
32076,NP_572710.1,109,NM_132482.3,477
32077,NP_001285118.1,943,NM_001298189.1,4369
32078,NP_511118.2,623,NM_078563.3,2844
32079,NP_572712.1,122,NM_132484.4,1628
32080,NP_511119.2,1177,NM_078564.3,5055
32081,NP_001285120.1,88,NM_001298191.1,761
32083,NP_001162718.1,1030,NM_001169247.1,3196
32084,NP_572715.2,445,NM_132487.2,1587
32085,NP_511121.1,373,NM_078566.4,1251
117501,NP_727523.1,408,NM_167283.3,2819
32086,NP_511122.1,406,NM_078567.5,2819
