NCBI GeneID,Transcript Accession,Transcript_length
27206406,XM_016174304.3,3917
27206407,XM_016174346.3,5121
27206408,XM_039293150.1,1978
27206409,XM_016174405.2,1116
27206410,XM_016174413.3,1732
27206414,XM_016174432.2,1101
27206415,XM_039291246.2,564
27206416,XM_016174437.2,2343
27206417,XM_016174446.3,770
27206419,XM_016174470.3,608
27206420,XM_016174475.3,659
27206421,XM_016174480.3,706
27206422,XM_016174486.3,658
27206423,XM_016174488.3,581
27206424,XM_016174504.2,2922
27206425,XM_016174526.3,3865
27206426,XM_016174542.3,1172
27206427,XM_016174579.3,847
27206428,XM_016174661.3,1296
27206429,XM_044923483.1,396
27206430,XM_039294646.1,2891
27206431,XM_016174757.3,844
27206432,XM_016174758.3,467
27206433,XM_016174811.3,4126
27206434,XM_016174862.3,2264
27206435,XM_016174871.3,697
27206436,XM_016174922.3,960
27206437,XM_044923221.1,1582
27206438,XM_016175061.3,1399
27206440,XM_016175170.3,1560
27206442,XM_016175302.1,668
27206443,XM_016175391.3,1181
27206444,XM_016175470.3,649
27206445,XM_016175484.3,2408
27206446,XM_016175512.2,962
27206447,XM_039294554.2,1696
27206448,XM_016175536.3,857
27206449,XM_016175567.3,794
27206450,XM_016175664.3,2740
27206451,XM_016175743.3,2590
27206452,XM_016175849.3,794
27206453,XM_016175993.3,1058
27206454,XM_039296007.2,2984
27206455,XM_039295391.2,1057
27206456,XM_016176058.3,3075
27206457,XM_016176231.2,892
27206459,XM_016176334.3,2911
27206460,XM_016176349.3,1689
27206461,XM_016176385.3,963
27206462,XM_016176459.3,1656
27206463,XM_039295189.2,892
27206464,XM_016176582.3,3937
27206465,XM_016176703.3,1416
27206466,XM_039295538.1,3448
27206467,XM_016176759.3,728
27206468,XM_016176788.3,1036
27206469,XM_016176806.3,1722
27206471,XM_016176987.3,2827
27206472,XM_039295851.2,2190
27206473,XM_039294501.2,1176
27206474,XM_002103980.4,1019
27206475,XM_016177093.2,3550
27206476,XM_016177200.3,921
27206478,XM_016177306.3,1761
27206479,XM_039295459.1,4179
27206480,XM_016177356.3,1840
27206481,XM_016177379.3,2181
27206482,XM_016177465.3,1624
27206483,XM_016177529.3,652
27206484,XM_039294912.2,504
27206486,XM_016177580.3,344
27206487,XM_016177620.3,1059
27206488,XM_016177624.3,1083
27206490,XM_016177642.3,330
27206492,XM_016177883.3,1054
27206493,XM_039298346.1,750
27206494,XM_016178035.3,1265
27206495,XM_016178045.3,456
27206496,XM_016178062.2,1671
27206497,XM_039296005.2,1568
27206498,XM_044923338.1,389
27206499,XM_016178119.3,3622
27206500,XM_016178151.3,420
27206501,XM_016178195.3,1644
27206502,XM_044922441.1,1222
27206503,XM_016178277.2,834
27206504,XM_016178298.3,574
27206505,XM_016178322.3,893
27206506,XM_016178343.3,5652
27206507,XM_016178371.3,773
27206508,XM_016178376.3,640
27206509,XM_039291269.1,1955
27206510,XM_016178506.3,1150
27206511,XM_016178537.3,2374
27206512,XM_016178550.3,3062
27206513,XM_016178584.3,718
27206514,XM_016178616.2,1156
27206515,XM_039291050.2,681
27206516,XM_016178619.3,2329
27206517,XM_016178630.3,3072
27206518,XM_016178708.3,6592
27206519,XM_016178824.3,764
27206520,XM_016178929.3,729
27206521,XM_016178970.3,899
27206523,XM_016179046.3,591
27206524,XM_016179108.3,1789
27206525,XM_016179136.3,405
27206526,XM_044922963.1,2858
27206527,XM_039291233.2,928
27206528,XM_016179171.3,693
27206529,XM_039295411.2,1877
27206530,XR_005545114.2,2184
27206531,XM_016179227.3,1218
27206532,XM_016179239.3,2728
27206533,XM_016179250.2,2190
27206534,XM_016179251.3,2459
27206535,XM_016179271.3,2046
27206536,XM_016179306.3,2237
27206538,XM_016179372.3,768
27206539,XM_016179413.3,1262
27206541,XM_039291200.2,690
27206542,XM_016179592.3,1669
27206543,XM_016179611.3,12684
27206544,XM_039291267.2,981
27206545,XM_016179752.3,699
27206546,XM_016179834.3,886
27206547,XM_016179869.2,750
27206548,XM_016179870.3,1079
27206549,XM_016179899.3,1432
27206550,XM_039290982.2,3191
27206551,XM_016179934.3,1258
27206552,XM_016179958.2,522
27206553,XM_016180009.3,7118
27206554,XM_016180015.3,833
27206555,XM_039291083.1,960
27206556,XM_016180090.3,912
27206557,XM_016180159.3,2139
27206558,XM_016180179.2,750
27206559,XM_039298446.2,2411
27206560,XM_016180270.2,1582
27206561,XM_039293199.2,1508
27206562,XM_016180316.3,594
27206565,XM_016180349.3,701
27206567,XM_016180446.3,2617
27206568,XM_016180515.3,5901
27206569,XM_016180776.3,676
27206570,XM_039297626.2,425
27206571,XM_016180848.3,831
27206572,XM_016180864.2,1986
27206573,XM_016180867.3,968
27206574,XM_039296477.2,4761
27206575,XM_016180876.3,1248
27206576,XM_016180879.3,2198
27206577,XM_039296604.2,624
27206578,XM_016180894.3,2369
27206579,XM_016180912.3,1171
27206580,XM_016180920.3,1645
27206581,XM_016180925.3,11695
27206582,XM_016180938.3,904
27206583,XM_016180999.3,6771
27206584,XM_016181001.3,1142
27206586,XM_016181042.3,2131
27206588,XM_016181061.3,2145
27206589,XM_016181063.3,3414
27206590,XM_016181068.2,567
27206591,XM_039297779.2,8545
27206592,XM_016181094.3,757
27206593,XM_016181135.3,631
27206596,XM_016181156.3,1042
27206597,XM_039292115.1,3908
27206598,XM_016181278.3,1191
27206599,XM_016181325.3,1131
27206600,XM_016181356.3,4057
27206601,XM_016181404.2,539
27206602,XM_039292336.2,1475
27206603,XM_016181497.3,928
27206604,XM_016181511.3,1978
27206605,XM_016181515.3,484
27206606,XM_016181594.3,2897
27206607,XM_016181649.3,1095
27206608,XM_016181660.3,725
27206609,XM_016181669.3,1085
27206610,XM_016181673.3,1142
27206611,XM_016181741.3,665
27206613,XM_016181811.3,985
27206614,XM_039291919.2,1665
27206615,XM_016181956.3,1208
27206616,XM_039291998.2,1009
27206617,XM_016182108.3,1201
27206618,XM_016182190.3,1809
27206619,XM_039292155.2,779
27206620,XM_016182329.3,1230
27206621,XM_016182334.3,1244
27206622,XM_016182374.3,1445
27206623,XM_039292660.2,757
27206624,XM_044922717.1,513
27206625,XM_016182411.3,651
6724685,XM_039296147.2,6741
6724687,XM_039296149.2,5818
6724688,XM_002105701.4,682
6724689,XM_016180611.3,1107
6724690,XM_016180608.3,2760
6724692,XM_039296137.2,1519
6724693,XM_039296125.2,3473
6724694,XM_016180605.2,1503
6724698,XM_016180601.3,5377
6724699,XM_016180597.3,2856
6724701,XM_016180594.3,1054
6724702,XM_016180642.3,1187
6724703,XM_039296208.2,4734
6724704,XM_044923517.1,5351
6724706,XM_016180587.3,5325
6724708,XM_016180582.3,5332
6724709,XM_039296077.2,3503
6724710,XM_016180580.3,6401
6724711,XM_039296207.2,6211
6724712,XM_016180658.3,13086
6724713,XM_016180576.3,7843
6724714,XM_039296111.2,3011
6724715,XM_016180574.3,6321
6724716,XM_016180668.3,4369
6724717,XM_039296102.2,4512
6724718,XM_039296098.2,5189
6724719,XM_002105727.4,2860
6724722,XM_039296661.2,6680
6724724,XM_016180703.3,27665
6724725,XM_016174450.3,5086
6724730,XM_039296188.2,5351
6724732,XM_016180550.3,3597
6724734,XM_016180731.3,3711
6724736,XM_002105743.4,917
6724737,XM_002105744.4,1250
6724739,XM_016180546.3,2067
6724740,XM_016180733.3,10360
6724743,XM_016180737.3,4796
6724744,XM_016180542.3,3842
6724745,XM_016180743.3,3479
6724748,XM_016180747.3,2553
6724749,XM_016180535.3,1308
6724750,XM_039296064.2,5300
6724752,XM_016173232.3,3324
6724755,XM_039297904.2,3817
6724759,XM_016173240.3,2035
6724760,XM_016173208.3,1607
6724761,XM_016173207.3,1045
6724762,XM_016173200.3,3057
6724763,XM_016173195.3,3490
6724764,XM_016173241.3,1032
6724765,XM_002105772.4,5769
6724766,XM_016173191.3,1493
6724770,XM_016173245.3,2562
6724771,XM_002105778.3,673
6724773,XM_016173246.3,679
6724776,XM_016173188.3,4340
6724778,XM_002105784.4,2486
6724779,XM_016173187.3,1906
6724780,XM_016173250.3,5865
6724781,XM_002105787.4,1302
6724783,XM_002105789.4,1838
6724785,XM_016173252.3,6537
6724786,XM_002105792.4,3717
6724787,XM_002105793.4,4508
6724788,XM_016173178.3,632
6724789,XM_016173266.3,1339
6724790,XM_002105796.4,1186
6724792,XM_016173267.3,2242
6724793,XM_016173176.3,619
6724796,XM_002105801.4,1580
6724797,XM_002105802.2,810
6724798,XM_016173169.3,5141
6724800,XM_002105806.4,892
6724803,XM_039297088.1,9110
6724804,XM_002105809.4,2364
6724805,XM_002105810.4,4173
6724806,XM_039297123.2,1285
6724808,XM_002105813.4,851
6724809,XM_016173279.3,2280
6724810,XM_016173280.3,2760
6724811,XM_016173165.3,1585
6724812,XM_002105817.4,3802
6724813,XM_016173164.3,1810
6724815,XM_002105820.4,1702
6724817,XM_002105822.4,466
6724819,XM_016173162.3,7533
6724822,XM_002105827.4,1030
6724823,XM_016173161.3,4443
6724824,XM_016173282.3,1752
6724825,XM_016173160.3,1599
6724826,XM_002105831.4,2227
6724828,XM_016173158.3,2510
6724829,XM_002105834.4,868
6724830,XM_016173157.3,2204
6724833,XM_039297118.2,1897
6724834,XM_002105838.4,1188
6724836,XM_002105840.4,1323
6724837,XM_002105841.4,2221
6724838,XM_002105842.4,761
6724839,XM_002105843.4,1294
6724840,XM_002105844.4,1120
6724841,XM_039297112.2,3518
6724844,XM_002105848.4,2096
6724845,XM_002105849.4,1233
6724847,XM_016173283.3,2723
6724848,XM_002105852.4,2648
6724849,XM_002105853.3,1605
6724850,XM_002105854.4,1478
6724852,XM_016173147.3,7005
6724854,XM_016173146.3,4141
6724855,XM_039297139.2,6634
6724856,XM_002105859.4,2380
6724857,XM_002105860.4,1241
6724858,XM_002105861.4,700
6724859,XM_016173285.3,3099
6724860,XM_016173289.3,2825
6724861,XM_002105864.4,872
6724865,XM_039297135.2,21423
6724866,XM_039297186.2,2389
6724867,XM_016173144.3,3453
6724868,XM_002105871.4,1034
6724871,XM_016173140.2,6757
6724873,XM_039297142.2,7484
6724879,XM_016173135.3,3243
6724883,XM_016173131.3,1142
6724884,XM_002105886.4,943
6724886,XM_039296754.2,4326
6724887,XM_016173301.3,3550
6724888,XM_002105890.4,1133
6724889,XM_016173303.3,1764
6724890,XM_002105892.4,537
6724891,XM_002105893.4,536
6724892,XM_002105894.4,850
6724893,XM_039296740.2,8322
6724896,XM_016173304.3,902
6724897,XM_016173127.3,3220
6724898,XM_016173122.3,947
6724899,XM_002105901.3,1419
6724900,XM_002105902.4,4072
6724901,XM_002105903.4,1838
6724902,XM_016173118.3,2033
6724903,XM_002105905.4,1131
6724904,XR_001599830.3,2012
6724905,XM_039296742.2,11560
6724908,XM_016173117.3,1209
6724909,XM_039296743.2,9593
6724910,XM_016173308.3,4473
6724912,XM_016173310.3,1407
6724913,XM_002105915.4,944
6724914,XM_039296766.2,1267
6724915,XM_002105917.4,1952
6724919,XM_039296596.1,1970
6724921,XM_002105922.4,794
6724922,XM_039296580.1,6792
6724924,XM_016173315.3,2012
6724925,XM_002105926.4,517
6724926,XM_039296597.2,2273
6724929,XM_016173316.3,1712
6724930,XM_002105931.4,1693
6724931,XM_016173109.3,1898
6724932,XM_016173318.3,3090
6724933,XM_016173319.3,977
6724934,XM_016173320.3,11448
6724938,XM_016173108.3,3899
6724940,XM_016173321.3,3083
6724941,XM_002105942.4,1258
6724942,XM_016173107.2,3895
6724943,XM_002105944.3,2161
6724944,XM_002105945.4,1797
6724945,XM_016173104.3,2302
6724946,XM_016173102.3,3467
6724950,XM_016173101.3,4128
6724952,XM_016173100.3,1576
6724953,XM_016173322.3,1661
6724954,XM_016173323.3,3398
6724957,XM_039296584.2,4533
6724959,XM_002105959.4,1625
6724960,XM_002105960.4,671
6724961,XM_044923534.1,4585
6724963,XM_039296548.2,15416
6724964,XM_002105964.4,1122
6724965,XM_016173047.3,1539
6724966,XM_002105966.4,1992
6724967,XM_039297305.2,7064
6724969,XM_016173327.3,1810
6724970,XM_002105970.4,2145
6724972,XM_002105972.4,1448
6724973,XM_016173329.3,3178
6724974,XM_039297289.2,2093
6724975,XM_016173330.3,2218
6724976,XM_002105976.4,1791
6724977,XM_002105977.4,1823
6724978,XM_016173044.3,3870
6724980,XM_016173039.3,2012
6724982,XM_002105981.4,1097
6724983,XM_002105982.4,1096
6724984,XM_002105983.4,1925
6724986,XM_016173035.3,660
6724988,XM_016173337.3,2975
6724990,XM_002105989.4,1103
6724991,XM_002105990.3,1057
6724992,XM_002105991.4,613
6724993,XM_002105992.4,1078
6724994,XM_039298133.2,3959
6724998,XM_016173031.3,1136
6724999,XM_016173339.2,5633
6725001,XM_016173028.3,605
6725002,XM_002106000.4,890
6725003,XM_002106001.4,889
6725006,XM_002106004.4,501
6725007,XM_002106005.4,588
6725012,XM_016173342.3,951
6725013,XM_039298062.2,8212
6725016,XM_002106012.3,1004
6725018,XM_002106013.4,1153
6725019,XM_016173024.3,1221
6725020,XM_002106015.4,1906
6725021,XM_016173022.3,1392
6725022,XM_039297417.2,2625
6725023,XM_002106018.4,4784
6725024,XM_002106019.3,1733
6725025,XM_002106020.4,798
6725026,XM_016173346.3,4707
6725027,XM_002106022.4,2232
6725028,XM_016173017.3,8591
6725030,XM_039297961.2,3831
6725031,XM_016173355.3,1127
6725032,XM_002106027.4,2618
6725034,XM_016173016.3,2396
6725036,XM_039297950.2,6791
6725037,XM_002106032.4,2081
6725039,XM_016173366.3,2969
6725041,XM_016173368.3,2813
6725043,XM_016173372.3,6887
6725045,XM_002106037.4,2775
6725046,XM_016173377.3,2886
6725047,XM_039296306.2,1788
6725048,XM_016173380.3,2016
6725049,XM_016173012.2,9775
6725051,XM_002106043.4,3814
6725052,XM_039296301.2,3457
6725053,XM_039296300.2,3094
6725055,XM_039296307.2,2006
6725056,XM_016173006.3,9258
6725057,XM_016174505.3,2795
6725059,XM_039296608.2,7960
6725061,XM_016173002.3,3024
6725062,XM_044923549.1,1351
6725063,XM_016173389.3,905
6725067,XM_016173391.2,10054
6725068,XM_002106060.4,1555
6725069,XM_039296628.2,4983
6725070,XM_016173394.3,426
6725071,XM_002106063.4,878
6725072,XM_002106064.4,4100
6725074,XM_002106066.4,813
6725075,XM_002106067.4,455
6725076,XM_002106068.4,731
6725078,XM_016173397.3,3454
6725079,XM_002106071.4,1591
6725082,XM_002106073.4,2329
6725083,XM_002106074.4,583
6725085,XM_016172990.3,2070
6725088,XM_002106079.4,335
6725090,XM_002106081.4,1637
6725091,XM_044923675.1,5116
6725092,XM_002106083.4,3796
6725093,XM_044923678.1,7601
6725097,XM_039298161.1,4819
6725098,XM_016173419.2,4033
6725099,XM_016172989.3,4196
6725100,XM_002106090.4,887
6725101,XM_002106091.4,1661
6725102,XM_016172988.3,3510
6725103,XM_002106093.4,1047
6725104,XM_016172987.3,1774
6725105,XM_002106095.4,989
6725106,XM_002106096.3,1257
6725107,XM_039296774.1,2071
6725108,XM_002106098.4,987
6725110,XM_039297207.2,4514
6725111,XM_039297210.2,2416
6725113,XM_002106103.4,968
6725114,XM_016172983.3,1525
6725115,XM_002106105.4,709
6725116,XM_002106106.4,1182
6725118,XM_016172982.3,2655
6725119,XM_016172980.3,5704
6725120,XM_016173423.3,1914
6725121,XM_002106111.4,1782
6725126,XM_002106116.4,1369
6725127,XM_002106117.4,1106
6725129,XM_016172977.3,504
6725130,XM_002106120.4,1747
6725131,XM_002106121.4,872
6725132,XM_002106122.4,1947
6725133,XM_039297385.1,3582
6725135,XM_002106125.4,1891
6725136,XM_016173427.3,3227
6725137,XM_002106127.4,2824
6725138,XM_016173429.2,2156
6725140,XM_016173430.3,6114
6725141,XM_002106131.4,1003
6725145,XM_039297757.2,7865
6725147,XM_002106137.4,11158
6725152,XM_002106142.4,2553
6725153,XR_006542100.1,2491
6725154,XM_002106144.3,1008
6725157,XM_016173447.3,5401
6725159,XM_002106149.4,2430
6725160,XM_016172969.3,2073
6725161,XM_039297275.2,4204
6725162,XM_002106152.4,2304
6725163,XM_016173472.3,3531
6725165,XM_002106155.4,1917
6725166,XM_016172968.3,832
6725167,XM_002106157.4,796
6725168,XM_002106158.4,1271
6725170,XM_016172967.3,2764
6725171,XM_039296773.2,3624
6725174,XM_016172966.3,2111
6725175,XM_002106163.4,1296
6725177,XM_039297927.2,5117
6725178,XM_039297051.2,6729
6725181,XM_002106169.4,1157
6725182,XM_016173476.3,3625
6725183,XM_002106171.2,841
6725184,XM_002106172.4,628
6725185,XM_016172947.2,1360
6725187,XM_016173479.2,2526
6725188,XM_002106176.4,1122
6725189,XM_002106177.4,3686
6725190,XM_002106178.4,1933
6725191,XM_002106179.4,2032
6725192,XM_039297052.2,4012
6725193,XM_016172941.3,3209
6725195,XM_002106182.4,2391
6725196,XM_002106183.4,3563
6725197,XM_039297532.2,6046
6725198,XM_016173481.3,3281
6725199,XM_016173482.3,1333
6725200,XM_002106187.3,762
6725201,XM_002106188.4,2428
6725202,XM_016172937.3,2062
6725205,XM_016172935.3,1987
6725206,XM_016172934.3,2094
6725208,XM_002106195.4,3543
6725209,XM_039297541.2,4306
6725211,XM_002106198.4,2300
6725212,XM_002106199.4,681
6725213,XM_002106200.4,1087
6725214,XM_002106201.4,848
6725215,XM_002106202.4,1009
6725216,XM_016173486.2,4397
6725218,XM_002106204.4,1004
6725219,XM_039297273.2,825
6725221,XM_002106207.4,760
6725222,XM_002106208.4,1146
6725223,XM_016172933.3,2409
6725224,XM_044923561.1,2633
6725225,XM_016173488.3,2127
6725226,XM_002106212.4,1835
6725227,XM_016173490.3,3649
6725228,XM_016172932.2,1985
6725229,XM_016173493.3,3124
6725230,XM_039296877.2,2087
6725232,XM_002106218.3,1589
6725233,XM_002106219.4,1324
6725234,XM_002106220.4,1192
6725235,XM_002106221.4,1419
6725236,XM_016172931.3,5755
6725237,XM_016173496.3,3810
6725238,XM_002106224.3,2654
6725239,XM_002106225.4,2549
6725240,XM_039296522.2,2000
6725242,XM_002106228.4,766
6725243,XM_016173498.3,8573
6725244,XM_039296517.2,3460
6725246,XM_002106232.4,900
6725247,XM_002106233.4,816
6725248,XM_016172929.3,1916
6725249,XM_016172928.3,1131
6725250,XM_039297525.2,1423
6725251,XM_016172926.3,2527
6725252,XM_039297522.2,5617
6725253,XM_016173502.3,3383
6725257,XM_039297509.2,13109
6725258,XM_002106244.4,2223
6725259,XM_002106245.3,1774
6725260,XM_002106246.4,1858
6725261,XM_002106247.4,1858
6725262,XM_016173503.3,1783
6725264,XM_016173504.3,6722
6725266,XM_016173509.2,1676
6725268,XM_044923787.1,11461
6725269,XM_002106255.4,1034
6725270,XM_016173510.2,6225
6725272,XM_016172911.3,2954
6725273,XM_016173511.3,1524
6725274,XM_039298113.2,1790
6725275,XM_002106261.4,1179
6725276,XM_016172910.3,643
6725278,XM_039296334.2,7247
6725279,XM_016172909.3,2094
6725280,XM_016173519.3,3486
6725283,XM_016172908.3,5901
6725287,XM_002106272.3,1491
6725288,XM_016172907.3,1091
6725290,XM_039297557.2,3841
6725292,XM_039297552.2,16740
6725293,XM_002106277.4,1607
6725294,XM_016173544.3,3291
6725296,XM_002106279.4,2263
6725297,XM_016173547.3,5920
6725298,XM_002106280.4,952
6725299,XM_016173551.3,2996
6725300,XM_039297562.2,4818
6725301,XM_002106283.4,2806
6725302,XM_002106284.4,734
6725303,XM_016172905.3,902
6725304,XM_016173556.3,1596
6725305,XM_039297731.2,6795
6725306,XM_016172901.3,3786
6725307,XM_016173559.3,11656
6725308,XM_002106290.4,912
6725309,XM_016172895.3,1859
6725313,XM_039297714.2,7509
6725316,XM_016173561.3,1675
6725318,XM_002106299.4,1192
6725319,XM_039297708.2,10563
6725320,XM_002106301.3,1973
6725322,XM_039297710.2,7489
6725326,XM_002106307.3,2316
6725327,XM_002106308.4,1065
6725328,XM_016172892.3,2449
6725329,XM_002106310.4,689
6725330,XM_002106311.4,1866
6725332,XM_002106313.4,1520
6725333,XM_016173566.3,715
6725335,XM_002106316.4,1615
6725336,XM_002106317.4,1073
6725337,XM_016172891.3,2435
6725338,XM_002106319.3,967
6725339,XM_002106320.4,2528
6725343,XM_016172889.3,2156
6725345,XM_039297546.2,1803
6725346,XM_002106327.4,1092
6725347,XM_016172886.3,3953
6725349,XM_039297029.2,6748
6725352,XM_002106333.3,1356
6725353,XM_039297030.2,4111
6725354,XM_002106335.4,2952
6725355,XM_002106336.4,2055
6725356,XM_002106337.4,3659
6725357,XM_016173572.3,2083
6725359,XM_016173573.3,817
6725360,XM_002106341.4,743
6725361,XM_002106342.3,648
6725362,XM_002106343.4,606
6725363,XM_002106344.4,381
6725364,XM_002106345.4,2069
6725365,XM_002106346.4,887
6725366,XM_002106347.4,361
6725368,XM_016173574.2,436
6725369,XM_016172880.3,4097
6725371,XM_002106352.4,470
6725372,XM_016172876.3,1364
6725374,XM_002106355.4,2436
6725375,XM_039298079.2,9104
6725376,XM_016173576.3,3423
6725377,XM_002106358.4,2711
6725378,XM_016173577.3,1424
6725379,XM_016173578.3,2071
6725380,XM_002106361.3,1918
6725382,XM_002106363.4,571
6725383,XM_016173581.3,961
6725384,XM_002106365.4,1748
6725385,XM_002106366.4,656
6725387,XM_016173582.3,2918
6725390,XM_002106370.4,1561
6725391,XM_016173583.3,3935
6725393,XM_016173587.3,2271
6725394,XM_002106374.4,1937
6725395,XM_039297627.2,3652
6725396,XM_002106376.4,1730
6725397,XM_002106377.4,5395
6725398,XM_002106378.4,2816
6725399,XM_002106379.4,1229
6725400,XM_016172871.3,8012
6725401,XM_016172870.3,1356
6725402,XM_016173588.3,9393
6725403,XM_002106383.4,1863
6725404,XM_002106384.4,725
6725405,XM_016172866.3,5776
6725406,XM_016173593.3,3877
6725408,XM_002106388.4,1572
6725409,XM_044923691.1,10169
6725410,XM_016173596.3,4162
6725411,XM_016172863.3,5076
6725412,XM_002106392.3,2333
6725413,XM_016172862.2,1691
6725415,XM_039296282.2,3751
6725416,XM_044923706.1,3559
6725417,XM_002106397.4,2128
6725418,XM_002106398.4,2041
6725419,XM_039297271.2,2882
6725420,XM_002106400.4,2006
6725421,XM_002106401.4,2707
6725422,XM_016173600.3,3938
6725423,XM_002106403.4,1732
6725424,XM_002106404.4,2035
6725425,XM_002106405.3,698
6725426,XM_002106406.4,1802
6725427,XM_002106407.4,1551
6725428,XM_002106408.4,1668
6725430,XM_039296703.2,8763
6725432,XM_002106412.4,795
