NCBI GeneID,Protein Accession,Protein_length,Transcript Accession,Transcript_length
6730939,XP_002078102.1,622,XM_002078066.4,2218
6730940,XP_002078103.2,367,XM_002078067.4,1362
6730941,XP_044778286.1,399,XM_044922351.1,1431
6739208,XP_016023388.1,355,XM_016169017.3,1488
6739207,XP_002076112.1,358,XM_002076076.4,1297
6739201,XP_016023395.1,666,XM_016169013.3,3224
6730942,XP_039147181.1,5161,XM_039291247.2,16861
6739204,XP_002076116.1,643,XM_002076080.4,2325
6739202,XP_016023400.1,128,XM_016169031.3,680
6730943,XP_002078106.1,205,XM_002078070.4,814
6730944,XP_002078107.1,355,XM_002078071.4,2295
6730945,XP_016023405.2,1533,XM_016179529.3,5804
6730947,XP_016023407.2,718,XM_016179531.3,2712
6730948,XP_016023408.1,834,XM_016179532.3,4599
6730949,XP_002078112.1,215,XM_002078076.2,828
6730950,XP_016023411.1,486,XM_016179535.3,2407
6730951,XP_016023413.2,642,XM_016179036.3,2096
6730952,XP_002078115.1,887,XM_002078079.4,2983
6730953,XP_016023414.1,217,XM_016179035.3,1560
6730955,XP_002078118.1,809,XM_002078082.4,2935
6730956,XP_002078119.1,224,XM_002078083.4,924
6730957,XP_002078120.2,1449,XM_002078084.4,4846
6730958,XP_016023417.1,608,XM_016179539.3,2380
6730959,XP_002078122.2,142,XM_002078086.4,651
6730961,XP_039149579.1,1020,XM_039293645.2,5903
27209077,XP_016023423.1,180,XM_016184588.3,685
27207888,XP_016023424.1,107,XM_016183524.3,539
6730963,XP_016023425.2,103,XM_016179541.3,398
27206717,XP_016023427.1,82,XM_016182530.3,436
27208526,XP_016023428.1,175,XM_016184094.3,600
6730964,XP_039149636.1,118,XM_039293702.2,611
6730965,XP_002078127.1,491,XM_002078091.4,1694
6730966,XP_002078128.1,552,XM_002078092.4,1898
27207912,XP_016023431.1,439,XM_016183543.3,2086
6730967,XP_002078129.2,1007,XM_002078093.4,3357
6730968,XP_002078130.2,336,XM_002078094.4,1217
6730969,XP_002078131.2,95,XM_002078095.3,508
6730970,XP_016023433.1,231,XM_016179027.3,1055
6730971,XP_016023437.1,170,XM_016179024.3,623
6730973,XP_002078134.1,143,XM_002078098.4,555
6730974,XP_002078135.1,503,XM_002078099.4,1925
6730975,XP_002078136.1,357,XM_002078100.4,1253
27207879,XP_016023440.1,298,XM_016183519.2,1142
27207823,XP_016023441.1,346,XM_016183474.2,1465
6730976,XP_016023442.1,858,XM_016179543.3,2766
6730978,XP_016023446.1,943,XM_016179022.3,3641
6730979,XP_039148806.2,18666,XM_039292872.2,59419
27206522,XP_044779118.1,151,XM_044923183.1,595
27208489,XP_016023449.2,369,XM_016184039.3,1366
6730982,XP_039149063.1,1365,XM_039293129.2,4236
6730983,XP_044778287.1,577,XM_044922352.1,1904
6730985,XP_002078146.2,916,XM_002078110.4,2861
6730986,XP_002078147.3,363,XM_002078111.4,1369
6730987,XP_002078148.1,379,XM_002078112.4,1198
6730988,XP_016023454.1,519,XM_016179015.3,1930
6730992,XP_016023455.1,226,XM_016179546.3,3270
6730990,XP_002078151.2,138,XM_002078115.4,449
6730993,XP_016023457.1,634,XM_016179014.3,2095
6730994,XP_002078155.1,450,XM_002078119.3,2636
27206541,XP_039147134.1,180,XM_039291200.2,690
6730996,XP_002078157.2,467,XM_002078121.4,1551
6730997,XP_016023461.1,231,XM_016179012.3,1300
6730998,XP_002078159.1,325,XM_002078123.4,1446
6730999,XP_016023462.1,678,XM_016179011.3,3367
6731000,XP_016023463.1,364,XM_016179550.3,3933
6731001,XP_002078162.1,331,XM_002078126.4,4941
6731002,XP_016023465.1,947,XM_016179010.2,3447
6731003,XP_016023466.1,497,XM_016179008.3,2093
6731004,XP_039149978.1,496,XM_039294044.2,2175
6731005,XP_016023471.1,753,XM_016179002.3,3021
6731006,XP_016023477.1,489,XM_016179554.2,1767
6731007,XP_002078168.1,264,XM_002078132.4,980
27207317,XP_016023479.1,528,XM_016183030.3,1904
6731009,XP_016023481.1,932,XM_016179557.2,5119
6731010,XP_039149934.1,510,XM_039294000.2,2613
6731011,XP_016023496.1,603,XM_016179564.2,2293
6731012,XP_002078173.2,349,XM_002078137.4,1379
6731013,XP_016023497.1,493,XM_016179565.3,2713
6731014,XP_016023498.1,255,XM_016178991.3,1356
6731015,XP_016023502.1,847,XM_016178986.3,3180
6739210,XP_002076120.3,846,XM_002076084.4,2917
120284403,XP_039147909.1,869,XM_039291975.2,2720
27209081,XP_016023508.1,378,XM_016184591.3,1369
6731016,XP_016023509.1,247,XM_016178983.3,953
6731017,XP_016023510.1,393,XM_016179566.3,1795
6731018,XP_002078179.1,319,XM_002078143.4,1315
6731019,XP_002078180.2,258,XM_002078144.4,850
6731020,XP_002078181.1,276,XM_002078145.4,901
6731021,XP_002078182.1,266,XM_002078146.4,894
6731022,XP_002078183.1,755,XM_002078147.4,2424
6731023,XP_016023512.1,2003,XM_016179567.3,6321
27208244,XP_016023513.1,159,XM_016183845.3,686
6731024,XP_002078185.1,326,XM_002078149.4,1235
6731025,XP_002078186.1,251,XM_002078150.4,881
6731026,XP_002078187.1,333,XM_002078151.4,1086
6731027,XP_002078188.1,275,XM_002078152.4,1116
6731028,XP_002078189.2,600,XM_002078153.4,2034
6731029,XP_002078190.2,302,XM_002078154.4,1130
6731030,XP_002078191.2,395,XM_002078155.3,1565
6731031,XP_002078192.1,252,XM_002078156.4,1217
6731032,XP_002078193.1,191,XM_002078157.4,699
6731033,XP_016023515.1,496,XM_016178980.3,1910
6731035,XP_039148279.1,1524,XM_039292345.2,6090
6731036,XP_016023526.1,600,XM_016178975.3,2293
27206521,XP_016023531.2,73,XM_016178970.3,899
123327021,XP_044778478.1,151,XM_044922543.1,499
27208693,XP_016023532.1,198,XM_016184251.3,1040
6739212,XP_039148274.1,1920,XM_039292340.2,6344
6731040,XP_016023535.1,1776,XM_016179575.2,5959
27206201,XP_016023537.1,209,XM_016169032.3,634
6739213,XP_002076125.1,301,XM_002076089.4,1563
6739218,XP_016023539.1,342,XM_016169006.3,1691
27207560,XP_039154110.1,127,XM_039298176.2,1100
27208379,XP_016023544.1,135,XM_016183964.3,471
120284189,XP_016023540.1,181,XM_016183246.3,1172
6738945,XP_002085740.1,600,XM_002085704.4,2525
6738944,XP_016023547.1,338,XM_016171853.2,1200
27207291,XP_016023548.1,388,XM_016183008.3,1529
6731041,XP_002078202.1,93,XM_002078166.4,464
6731042,XP_002078203.1,136,XM_002078167.4,775
6731043,XP_016023549.1,627,XM_016178969.2,2237
6731044,XP_016023550.1,308,XM_016178968.2,1215
6740649,XP_039154005.1,774,XM_039298071.2,2808
6739216,XP_016023565.1,92,XM_016169033.3,506
6739217,XP_016023566.1,630,XM_016169001.3,4441
6731045,XP_002078206.2,394,XM_002078170.4,1611
6731046,XP_039147495.1,326,XM_039291561.2,2403
6731047,XP_002078208.2,126,XM_002078172.4,558
6731051,XP_039153051.1,14671,XM_039297117.2,44992
6731055,XP_039150598.1,1042,XM_039294664.2,3210
6731056,XP_002078215.1,509,XM_002078179.4,1766
6731057,XP_016023577.1,338,XM_016178966.3,1164
6731058,XP_002078217.3,149,XM_002078181.3,655
6731059,XP_016023578.1,575,XM_016178963.3,2707
123327483,XP_044779882.1,509,XM_044923947.1,2042
120285323,XP_039153186.1,509,XM_039297252.2,1853
6731061,XP_016023581.2,511,XM_016179582.3,1766
6731062,XP_002078221.2,509,XM_002078185.4,1602
6731063,XP_016023582.1,1117,XM_016178960.3,4678
6731064,XP_002078223.1,1089,XM_002078187.4,4121
6731065,XP_002078224.1,728,XM_002078188.4,3412
6731066,XP_016023585.1,443,XM_016178959.3,2724
6731067,XP_039146985.1,2260,XM_039291051.2,7684
27207015,XP_016023586.1,77,XM_016182778.3,423
27208514,XP_016023588.1,101,XM_016184074.3,639
6731068,XP_002078227.1,131,XM_002078191.4,590
6731069,XP_016023592.1,453,XM_016178957.3,2714
6731071,XP_002078230.1,593,XM_002078194.4,2076
6731072,XP_039149693.1,1761,XM_039293759.2,6778
27207109,XP_016023600.1,251,XM_016182851.3,1717
6731075,XP_039151124.1,664,XM_039295190.2,3364
6731078,XP_002078236.1,581,XM_002078200.3,2221
6731080,XP_002078238.1,326,XM_002078202.3,1196
6731081,XP_002078239.1,236,XM_002078203.4,905
6731082,XP_039154375.1,126,XM_039298441.1,640
6731083,XP_002078241.1,662,XM_002078205.4,2190
27206542,XP_016023605.1,436,XM_016179592.3,1669
6740775,XP_016023606.1,1267,XM_016172624.3,3985
6731086,XP_002078244.1,241,XM_002078208.4,933
27207169,XP_016023607.1,612,XM_016182905.3,2535
6731088,XP_016023608.1,477,XM_016178953.3,1630
27206825,XP_016023609.1,238,XM_016182618.3,948
27209444,XP_016023610.2,483,XM_016184875.3,2134
6739221,XP_016023611.1,424,XM_016169000.3,1626
27208636,XP_016023613.1,622,XM_016184192.3,3240
6731087,XP_039154373.1,273,XM_039298439.2,1356
6731089,XP_044779833.1,328,XM_044923898.1,1278
6731090,XP_016023623.1,217,XM_016179599.3,1051
6731091,XP_016023624.1,241,XM_016178949.3,833
6731092,XP_016023625.1,243,XM_016179600.3,1147
6731093,XP_002078251.1,907,XM_002078215.4,2989
6731094,XP_002078252.1,913,XM_002078216.4,3509
6731096,XP_039152998.1,387,XM_039297064.2,1480
6731097,XP_002078254.1,321,XM_002078218.4,1238
6731098,XP_002078255.1,485,XM_002078219.4,1836
6731099,XP_016023627.1,450,XM_016178947.2,2948
6731100,XP_002078257.3,500,XM_002078221.4,1628
6731101,XP_016023631.1,603,XM_016178943.3,2850
6731102,XP_016023635.1,576,XM_016179601.3,2194
6731103,XP_016023636.1,131,XM_016179602.3,571
6731104,XP_002078261.1,438,XM_002078225.3,1459
6731105,XP_002078262.3,305,XM_002078226.4,2604
6731106,XP_002078263.1,276,XM_002078227.4,3688
6738955,XP_016023644.1,493,XM_016171861.3,2009
6731108,XP_016023646.1,839,XM_016179610.3,2799
6731114,XP_044779877.1,378,XM_044923942.1,3759
27208021,XP_039154514.1,426,XM_039298580.2,1627
6731109,XP_016023651.1,711,XM_016178938.3,2671
27206543,XP_016023653.1,447,XM_016179611.3,12684
6731115,XP_002078272.1,249,XM_002078236.4,1048
6731116,XP_016023656.1,544,XM_016178933.3,3201
6731117,XP_002078274.1,215,XM_002078238.3,870
6731118,XP_002078275.1,317,XM_002078239.3,1332
6731119,XP_039154515.1,459,XM_039298581.2,1783
6731120,XP_016023662.1,751,XM_016179617.3,2622
27209187,XP_016023664.1,83,XM_016184669.3,366
6731121,XP_002078278.1,91,XM_002078242.4,601
6731123,XP_016023669.1,673,XM_016179623.3,3766
6731124,XP_016023672.1,430,XM_016178931.3,2243
27207940,XP_016023673.1,147,XM_016183567.3,534
27209088,XP_016023674.1,84,XM_016184598.3,386
27207399,XP_016023676.1,49,XM_016183086.3,245
6731125,XP_002078282.1,118,XM_002078246.4,516
6731126,XP_002078283.1,90,XM_002078247.4,499
6731127,XP_016023677.1,255,XM_016178930.2,1107
6733136,XP_002078285.1,319,XM_002078249.4,1294
6731128,XP_039151517.1,3491,XM_039295583.1,11994
27208109,XP_016023680.1,390,XM_016183733.3,1353
27206520,XP_016023681.1,86,XM_016178929.3,729
6731130,XP_016023682.1,692,XM_016179627.3,3731
27207569,XP_016023683.1,116,XM_016183254.2,440
6731131,XP_002078289.1,360,XM_002078253.4,2135
6731132,XP_016023686.1,1318,XM_016179630.3,4424
6731133,XP_002078291.1,165,XM_002078255.4,1184
6731134,XP_002078292.1,97,XM_002078256.4,360
6731135,XP_002078293.3,168,XM_002078257.4,650
6731136,XP_002078294.2,190,XM_002078258.4,741
6731137,XP_002078295.1,141,XM_002078259.4,657
6731138,XP_002078296.1,376,XM_002078260.4,1252
6731139,XP_016023691.1,651,XM_016178926.3,2366
6731140,XP_002078298.1,335,XM_002078262.4,1242
6731141,XP_002078299.2,337,XM_002078263.4,1137
6731142,XP_016023692.1,126,XM_016178920.3,2238
6731143,XP_016023696.1,403,XM_016179631.3,2310
6731144,XP_002078302.1,321,XM_002078266.4,1769
6731145,XP_039153477.1,1838,XM_039297543.2,6980
6731147,XP_002078305.1,314,XM_002078269.4,3138
6731148,XP_016023704.1,672,XM_016178910.3,2308
6731150,XP_002078308.2,944,XM_002078272.4,3488
6731151,XP_002078309.1,417,XM_002078273.4,1785
6731152,XP_002078310.1,256,XM_002078274.4,1059
6731153,XP_002078311.1,266,XM_002078275.4,975
6731154,XP_039147353.1,535,XM_039291419.2,2164
6731155,XP_016023707.1,619,XM_016178906.3,2098
6731156,XP_002078314.1,228,XM_002078278.4,867
6731157,XP_002078315.1,899,XM_002078279.4,3098
6731158,XP_016023709.1,1353,XM_016178905.3,4361
6731159,XP_044778256.1,215,XM_044922321.1,1191
6731160,XP_039147409.1,204,XM_039291475.2,739
6731161,XP_016023711.1,296,XM_016179635.3,1100
6731162,XP_016023712.1,487,XM_016179636.2,2289
27207113,XP_016023713.1,545,XM_016182854.3,3410
27207489,XP_016023714.2,76,XM_016183169.3,411
6731163,XP_016023715.1,474,XM_016178902.3,1630
6731164,XP_002078322.1,163,XM_002078286.4,618
6731165,XP_002078323.1,656,XM_002078287.4,2101
6731166,XP_039147373.1,411,XM_039291439.2,1351
6731167,XP_002078325.1,251,XM_002078289.4,958
6731168,XP_002078326.1,126,XM_002078290.4,603
6731169,XP_002078327.1,223,XM_002078291.4,796
6731170,XP_016023718.1,276,XM_016179639.3,1512
6731173,XP_016023720.1,867,XM_016179641.3,2884
6731174,XP_002078332.1,445,XM_002078296.4,2111
27207153,XP_016023726.1,381,XM_016182891.3,2757
27208569,XP_016023727.1,557,XM_016184144.2,3346
6731175,XP_016023728.1,168,XM_016179642.3,737
6731176,XP_039148766.1,510,XM_039292832.2,1690
27207128,XP_039148761.1,662,XM_039292827.2,2019
6731177,XP_002078336.1,177,XM_002078300.4,814
6731178,XP_002078337.1,337,XM_002078301.4,1312
6739222,XP_002076132.2,1767,XM_002076096.4,5626
6731180,XP_039152453.1,701,XM_039296519.2,2432
6731182,XP_016023732.1,129,XM_016179645.3,886
6731185,XP_039148020.1,773,XM_039292086.2,2494
120284422,XP_039148026.1,141,XM_039292092.2,2484
6731186,XP_002078345.3,547,XM_002078309.4,1791
6731190,XP_016023734.1,1061,XM_016179647.3,4855
6731187,XP_002078346.1,216,XM_002078310.4,948
6731188,XP_002078347.1,253,XM_002078311.4,912
27209136,XP_016023736.1,81,XM_016184634.3,366
6731191,XP_002078350.1,100,XM_002078314.4,688
6731194,XP_039146977.1,1573,XM_039291043.2,5206
6731195,XP_016023739.1,1252,XM_016178901.3,4497
6731196,XP_016023741.1,698,XM_016179650.3,2640
6731197,XP_016023746.1,417,XM_016178900.3,1422
6731198,XP_002078357.1,424,XM_002078321.4,1543
6731199,XP_002078358.3,593,XM_002078322.4,2041
6731200,XP_002078359.3,504,XM_002078323.4,1618
6731201,XP_002078360.1,292,XM_002078324.4,1192
6731202,XP_016023747.1,652,XM_016179655.3,2452
6731203,XP_016023748.1,1196,XM_016179656.3,4142
6731206,XP_016023750.1,467,XM_016178899.3,3185
27208599,XP_016023751.1,655,XM_016184165.3,4443
6731205,XP_002078364.1,684,XM_002078328.4,2254
6731207,XP_002078366.1,401,XM_002078330.4,1387
6731208,XP_039147064.1,336,XM_039291130.2,2315
6731209,XP_016023752.1,2190,XM_016178897.3,7057
6731210,XP_002078369.2,492,XM_002078333.4,2036
6731211,XP_016023754.1,723,XM_016178896.2,2410
6731212,XP_002078371.3,659,XM_002078335.4,3378
6731213,XP_039148517.1,498,XM_039292583.2,2151
6731214,XP_016023755.1,433,XM_016178893.3,2253
6731215,XP_039149008.1,323,XM_039293074.1,1254
6731216,XP_016023759.1,520,XM_016178891.3,3604
6731217,XP_002078376.1,450,XM_002078340.4,2292
6731218,XP_002078377.1,476,XM_002078341.4,2067
6731219,XP_016023760.1,1748,XM_016179657.3,6067
6731220,XP_016023763.1,300,XM_016178889.3,1285
6731221,XP_002078380.2,306,XM_002078344.4,1119
6731222,XP_002078381.1,111,XM_002078345.3,614
6731223,XP_016023765.1,704,XM_016179661.3,3192
6731224,XP_002078383.1,419,XM_002078347.4,1460
6731226,XP_016023768.1,362,XM_016179664.3,1853
6731227,XP_002078386.1,485,XM_002078350.4,2505
6731228,XP_002078387.1,771,XM_002078351.3,3150
6731229,XP_002078388.2,434,XM_002078352.4,1740
6731230,XP_002078389.1,120,XM_002078353.4,594
6731231,XP_002078390.1,155,XM_002078354.4,697
6731232,XP_039148812.1,444,XM_039292878.2,1539
6731233,XP_002078392.1,458,XM_002078356.4,2087
6731234,XP_002078393.1,317,XM_002078357.4,1890
6731235,XP_039147290.1,940,XM_039291356.1,8047
6731236,XP_016023775.1,388,XM_016179668.3,2134
6731237,XP_002078396.1,377,XM_002078360.4,1368
6731239,XP_016023776.1,504,XM_016179669.3,1753
6731240,XP_002078399.1,692,XM_002078363.4,2384
6731241,XP_016023782.1,1809,XM_016178883.3,7996
6731242,XP_002078401.2,1454,XM_002078365.4,4768
6731243,XP_002078402.1,408,XM_002078366.4,1469
6731244,XP_002078403.1,313,XM_002078367.4,1728
6731245,XP_002078404.1,993,XM_002078368.4,3397
6731246,XP_002078405.1,452,XM_002078369.4,1412
6731249,XP_016023787.1,1126,XM_016179672.3,4133
6731248,XP_002078407.1,350,XM_002078371.4,1442
6731250,XP_002078409.1,447,XM_002078373.4,1590
27206903,XP_016023788.1,74,XM_016182681.3,689
6731251,XP_002078410.1,483,XM_002078374.4,1627
27206999,XP_016023789.1,235,XM_016182763.3,969
6731252,XP_016023790.1,753,XM_016178866.3,2887
6731253,XP_016023802.1,478,XM_016178860.3,1830
6731254,XP_039149202.1,1060,XM_039293268.2,3857
6731255,XP_016023809.1,455,XM_016178852.3,2275
6731256,XP_002078415.1,492,XM_002078379.4,1744
6731258,XP_016023814.1,531,XM_016178849.3,2952
6731259,XP_016023816.1,1205,XM_016179674.3,5834
6731260,XP_039147150.1,754,XM_039291216.2,2674
27207907,XP_016023821.1,992,XM_016183538.3,4136
6731261,XP_002078420.1,456,XM_002078384.4,2277
6731262,XP_002078421.1,262,XM_002078385.4,923
6731264,XP_002078422.2,106,XM_002078386.4,448
6731265,XP_002078423.1,489,XM_002078387.4,1841
6731267,XP_016023823.1,2910,XM_016178843.3,9432
6731268,XP_016023829.1,610,XM_016179679.3,3159
6731269,XP_002078427.1,309,XM_002078391.4,1935
6731270,XP_016023832.1,323,XM_016178838.2,2849
6731273,XP_039147079.1,182,XM_039291145.2,863
6731275,XP_002078432.1,341,XM_002078396.4,1148
27208345,XP_016023838.1,268,XM_016183936.3,978
6731276,XP_016023840.2,745,XM_016179681.3,2629
6731277,XP_002078434.1,411,XM_002078398.4,1578
6731278,XP_016023841.1,2096,XM_016179682.3,6516
6731274,XP_016023843.1,715,XM_016178835.3,2393
6731280,XP_016023846.1,1255,XM_016179685.3,5403
6731281,XP_002078438.1,253,XM_002078402.4,1205
6731282,XP_016023847.1,903,XM_016179686.3,3339
6731283,XP_016023848.1,609,XM_016178833.3,2342
6731284,XP_016023849.1,258,XM_016178832.3,1726
6731286,XP_002078443.1,510,XM_002078407.4,1821
6731287,XP_016023851.1,421,XM_016179688.3,3460
27208025,XP_016023852.1,50,XM_016183650.3,4509
6731288,XP_016023856.1,1900,XM_016178831.3,6056
6731290,XP_039154421.1,315,XM_039298487.2,3068
6731291,XP_016023858.1,880,XM_016178826.3,3338
123327477,XP_044779843.1,350,XM_044923908.1,1284
6731293,XP_002078449.1,227,XM_002078413.4,916
6731294,XP_002078450.1,1127,XM_002078414.3,3669
6731295,XP_002078451.2,653,XM_002078415.4,2217
6731296,XP_002078452.1,605,XM_002078416.4,1881
27208426,XP_016023860.1,359,XM_016183997.3,1220
27206679,XP_016023861.1,323,XM_016182485.3,1158
27209426,XP_016023863.1,655,XM_016184859.2,2144
6731297,XP_002078453.1,390,XM_002078417.4,1415
27206519,XP_016023866.1,90,XM_016178824.3,764
6731300,XP_016023867.1,448,XM_016178823.3,1860
6731301,XP_044779844.1,102,XM_044923909.1,468
6731303,XP_016023872.1,3589,XM_016178819.3,11767
6731304,XP_016023876.1,65,XM_016179689.3,472
6731305,XP_002078461.1,359,XM_002078425.4,1828
6731306,XP_002078462.1,1353,XM_002078426.4,4260
6731307,XP_002078463.1,184,XM_002078427.4,783
6731308,XP_002078464.1,376,XM_002078428.4,1975
6731309,XP_002078465.1,299,XM_002078429.4,1296
6731310,XP_016023877.1,223,XM_016178812.3,2302
6731311,XP_039151506.1,596,XM_039295572.1,2391
6731314,XP_016023885.1,1254,XM_016179695.3,5565
6731315,XP_016023887.1,763,XM_016179697.3,5774
6731316,XP_016023888.1,415,XM_016178811.3,1633
27209299,XP_016023889.1,79,XM_016184746.3,355
6731317,XP_002078473.1,395,XM_002078437.4,1306
6731318,XP_002078474.1,502,XM_002078438.4,1517
6731319,XP_016023892.1,405,XM_016178809.3,2266
6731320,XP_039147220.1,651,XM_039291286.2,3599
6731322,XP_016023898.1,528,XM_016179700.3,1949
6731323,XP_016023903.1,582,XM_016178804.3,2578
6731324,XP_039147166.1,506,XM_039291232.2,2621
6731325,XP_044779473.1,301,XM_044923538.1,2105
6731326,XP_016023907.1,966,XM_016178799.2,3609
6731327,XP_002078483.1,745,XM_002078447.3,2540
6731330,XP_039154561.1,1304,XM_039298627.2,4722
27207118,XP_039147141.1,285,XM_039291207.2,932
6731331,XP_016023930.1,628,XM_016178778.3,2452
6731332,XP_002078488.2,539,XM_002078452.4,3157
6731333,XP_044778828.1,112,XM_044922893.1,769
123327194,XP_044778830.1,79,XM_044922895.1,771
27208442,XP_016023932.1,468,XM_016184008.3,2458
6731336,XP_016023933.1,420,XM_016179705.3,2884
6731339,XP_002078495.2,491,XM_002078459.4,2649
6731341,XP_016023934.1,1500,XM_016179706.3,4831
6731342,XP_002078498.1,448,XM_002078462.4,1901
6731343,XP_002078499.1,669,XM_002078463.4,2265
6731344,XP_016023935.1,328,XM_016178776.3,1375
6731345,XP_002078501.2,167,XM_002078465.2,504
6731346,XP_044778273.1,273,XM_044922338.1,1392
6731347,XP_002078503.1,276,XM_002078467.4,1164
6731348,XP_002078504.1,204,XM_002078468.4,925
6731349,XP_002078505.1,283,XM_002078469.4,969
6731350,XP_016023938.2,811,XM_016179709.3,2990
6731353,XP_016023940.1,512,XM_016179710.3,2238
6731354,XP_016023942.1,294,XM_016178775.3,1235
6731355,XP_016023946.1,311,XM_016179715.3,1609
6731356,XP_016023948.1,563,XM_016178774.3,2231
6731357,XP_002078511.1,450,XM_002078475.4,2018
6731358,XP_016023949.1,470,XM_016178768.3,1633
27206544,XP_039147201.1,224,XM_039291267.2,981
6731360,XP_039147199.1,2312,XM_039291265.2,7989
6731361,XP_002078515.1,558,XM_002078479.4,2018
6731362,XP_002078516.2,143,XM_002078480.4,588
6731363,XP_039146954.1,958,XM_039291020.2,4117
6731366,XP_016023970.1,378,XM_016179717.3,1248
6731367,XP_002078521.2,510,XM_002078485.4,1724
6739224,XP_016023971.1,786,XM_016169034.3,2754
6731370,XP_016023977.1,1403,XM_016178743.3,5866
6731371,XP_016023986.1,2122,XM_016179719.3,6439
6731373,XP_002078527.1,422,XM_002078491.3,1376
6731374,XP_002078528.1,429,XM_002078492.4,1391
27207442,XP_016023987.1,103,XM_016183122.3,693
6731375,XP_016023994.1,1418,XM_016178740.3,4588
27206647,XP_016023995.1,1469,XM_016182449.3,4974
