NCBI GeneID	Symbol	Description	Taxonomic Name	Common Name	Gene Type	Transcripts	Gene Group Identifier	Gene Group Method	Chromosomes	Nomenclature ID	Ensembl GeneIDs	Annotation Genomic Range Accession 	Annotation Genomic Range Start	Annotation Genomic Range Stop	OMIM IDs	Orientation	Proteins	Synonyms	Taxonomic ID	SwissProt Accessions
31248	sgg	shaggy	Drosophila melanogaster	fruit fly	PROTEIN_CODING	19	31248	NCBI Ortholog	X	FBgn0003371		NC_004354.4	2633952	2679553		plus	19	anon-WO03040301.254,CG2621,Dm Zw3,Dmel\CG2621,Dmsgg3,DMSGG3,DMZ3K25Z,EG:155E2.3,EG:BACR7C10.8,GSK,Gsk-3,GSK-3,GSK-3B,Gsk-3beta,GSK-3beta,gsk3,Gsk3,GSK3,Gsk3-beta,GSK3-beta,GSK3A,Gsk3beta,GSK3beta,GSK3Beta,GSK3beta/SGG,GSK3betagr,GSKbeta,l(1)3Ba,l(1)G0055,l(1)G0183,l(1)G0263,l(1)G0335,l(1)zw3,Sgg,SGG,sgg-1,sgg-zw3,sgg/GSK3,SGG/GSK3b,sgg/zw3,Sgg/Zw3/GSK3,sgg10,sgg39,sgG4,sgg46,Shaggy,SHAGGY,zw-3,Zw-3,ZW-3,zw3,Zw3,ZW3,zw3(sgg),Zw3-sh,Zw3/GSK3,zw3/GSK3beta,zw3/sgg,zw3[sgg],Zw3[sgg],zw[3]	7227	
42037	abd-A	abdominal A	Drosophila melanogaster	fruit fly	PROTEIN_CODING	4	42037	NCBI Ortholog	3R	FBgn0000014		NT_033777.3	16807214	16830049		minus	4	abd A,Abd A,abd-a,Abd-A,ABD-A,abda,abdA,Abda,AbdA,abd_a,BX-C,Cbxd,CG10325,Dmabda,DmabdA,Dmel\CG10325,Fab-3,Fab-4,Fub,Hab,iab,iab-2,iab-3,iab-4,iab-5,iab2,iab3,iab4,l(3)89Ec,Uab	7227	
34881	Su(H)	Suppressor of Hairless	Drosophila melanogaster	fruit fly	PROTEIN_CODING	2	34881	NCBI Ortholog	2L	FBgn0004837		NT_033779.5	15039488	15043334		plus	2	anon-WO0257455.3,BG:DS00929.10,br7,C,CBF1,CG3497,CSL,D,dCSL,Dmel\CG3497,dRBP-Jk,dRBP-JK,dRBP-J[[Kappa]],E(H),FTZ-F2,l(1)br7,l(2)35Bh,l(2)br7,l(2)k07904,oss,RBJK_DROME,RBP-J kappa,RBP-Jkappa,RBP-J[[Kappa]],su(H),Su(h),SU(H),SuH,SUH,Su_H	7227	
35977	brp	bruchpilot	Drosophila melanogaster	fruit fly	PROTEIN_CODING	14	35977	NCBI Ortholog	2R	FBgn0259246		NT_033778.4	9503765	9541565		plus	14	Brp,BRP,Bruchpilot,Cast,CG12932,CG12933,CG1931,CG30336,CG30337,CG34146,CG42344,Dmel\CG42344,mAb nc82,mAbnc82,Mabnc82,MAbnc82,nc-82,nc82,Nc82,NC82	7227	
45307	fz	frizzled	Drosophila melanogaster	fruit fly	PROTEIN_CODING	2	45307	NCBI Ortholog	3L	FBgn0001085		NT_037436.4	14274343	14368639		plus	2	CG17697,CG3646,dFz,Dfz,DFz,Dfz1,DFz1,DFZ1,Dm Fz1,Dmel\CG17697,Frizzled,frz,Frz,Fz,FZ,fz1,Fz1,FZ1,Fzd,fz[[1]]	7227	
33473	Syt1	Synaptotagmin 1	Drosophila melanogaster	fruit fly	PROTEIN_CODING	8	33473	NCBI Ortholog	2L	FBgn0004242		NT_033779.5	2772327	2799979		minus	8	2L17,CG3139,D. Syt I,Dmel\CG3139,Droso1,DSypt,DSypt1,dSYT,DSyt,DSYT,dsyt1,dSyt1,DSyt1,DSYT1,Dsyt2,DSYT2,dsytI,l(2)23AB1,l(2)23Ba,l(2)k05909,STY1,syn,syt,Syt,SYT,syt 1,Syt 1,syt I,Syt I,SYT I,syt-1,Syt-1,syt1,SYT1,sytI,SytI	7227	
35097	Fas3	Fasciclin 3	Drosophila melanogaster	fruit fly	PROTEIN_CODING	7	35097	NCBI Ortholog	2L	FBgn0000636		NT_033779.5	18320102	18393441		plus	7	CG5803,Dmel\CG5803,Fas,fas III,Fas III,FAS III,Fas-3,fas-III,Fas-III,fas3,FAS3,fascIII,FascIII,fasIII,FasIII,FASIII	7227	
41957	Akt	Akt kinase	Drosophila melanogaster	fruit fly	PROTEIN_CODING	5	41957	NCBI Ortholog	3R	FBgn0010379		NT_033777.3	16099228	16105670		plus	5	akt,AKT,AKT-1,Akt/PKB,AKT/PKB,akt1,Akt1,AKT1,CG4006,D-Akt,dakt,dAkt,dAKT,Dakt,DAkt,DAKT,dAKT/dPKB,dAkt/PKB,dakt1,dAkt1,dAKT1,Dakt1,DAkt1,DAKT1,DAKT1/PKB,Dkat1,Dmel\CG4006,dPKB,Dpkb,DPKB,DRAC-PK,DRAC-PK66,DRAC-PK85,l(3)04226,l(3)89Bq,p-Akt,P-AKT,pAkt,PBB,PKB,PKB/Akt,PKB/AKT,PKB/dAKT,RAC,RacPK	7227	
30981	ac	achaete	Drosophila melanogaster	fruit fly	PROTEIN_CODING	1	30981	NCBI Ortholog	X	FBgn0000022		NC_004354.4	370031	370947		plus	1	990 E5 F1,Ac,AC,Achaete,achaete-scute,AS-C,AS-C T5,AS-C T5ac,ASC,ascT5,CG3796,Dmel\CG3796,EG:125H10.3,Hw,sc/T5,T5	7227	
38995	h	hairy	Drosophila melanogaster	fruit fly	PROTEIN_CODING	2	38995	NCBI Ortholog	3L	FBgn0001168		NT_037436.4	8675759	8679253		plus	2	8247,bHLHb39,bHLHc14,brr,CG6494,dDr1,Dmel\CG6494,H,Hairy,hry,HRY,l(3)08247,l(3)rM384	7227	
42297	nos	nanos	Drosophila melanogaster	fruit fly	PROTEIN_CODING	2	42297	NCBI Ortholog	3R	FBgn0002962		NT_033777.3	19157238	19160202		plus	2	CG5637,Dmel\CG5637,Dronanos,DRONANOS,l(3)07117,l(3)j3B6,l(3)j4B6,Nanos,NANOS,nNOS,Nos,NOS	7227	
42367	ninaE	neither inactivation nor afterpotential E	Drosophila melanogaster	fruit fly	PROTEIN_CODING	1	42367	NCBI Ortholog	3R	FBgn0002940		NT_033777.3	19886255	19888206		minus	1	143283_at,1F9,BEST:GH11778,CG4550,Dm Rh1,DMELRH1,Dmel\CG4550,DmRh1,DRh1,Nina E,NinaE,opsin,ora,R,Rh,Rh-1,rh1,Rh1,RH1,Rh1(ninaE),rh1/ninaE,Rh1/ninaE,rhodopsin,Rhodopsin-1	7227	
32078	dsh	dishevelled	Drosophila melanogaster	fruit fly	PROTEIN_CODING	1	32078	NCBI Ortholog	X	FBgn0000499		NC_004354.4	11355881	11358724		plus	1	CG1720,CG18361,Dm Dsh,Dmel\CG18361,Dsh,DSH,Dvl,DVL1-3,l(1)10Bd,l(1)dsh,l(1)G0267,l(1)G17	7227	
34924	CycE	Cyclin E	Drosophila melanogaster	fruit fly	PROTEIN_CODING	6	34924	NCBI Ortholog	2L	FBgn0010382		NT_033779.5	15727581	15748150		minus	6	3938,BG:DS07108.3,br37,cdi7,Cdi7,CDI7,CG3938,Cyc,Cyc E,Cyc-E,cycE,CYCE,CycEI,CyclE,cyclin E,cyclin-E,cycline,cyclinE,CyE-1,CyeE,D-CycE,dCycE,dm-cycE,DmcycE,DmCycE,DmcyclinE,Dmel\CG3938,fond,l(2)05206,l(2)35Dd,l(2)br37,l(2)k02514,l(2)k02602,l(2)k05007,l35Dd	7227	
42428	Stat92E	Signal-transducer and activator of transcription protein at 92E	Drosophila melanogaster	fruit fly	PROTEIN_CODING	11	42428	NCBI Ortholog	3R	FBgn0016917		NT_033777.3	20535323	20552311		minus	11	CG4257,d-STAT,D-stat,D-Stat,D-STAT,D-stat/stat92E,Dmel\CG4257,DmSTAT,DRODSRC,DSRC,Dst,dstat,dSTAT,Dstat,DSTAT,Dstat 92E,dSTAT92E,Dstat92E,dSTAT92E/marelle,l(3)06346,l(3)j6C8,mrl,mrL,mrl stat92E,pSTAT,pSTAT92E,SD-stat,Sta92E,stat,Stat,STAT,STAT 92E,Stat1alpha-like,stat92,Stat92,STAT92,stat92e,stat92E,Stat92e,STAT92e,STAT92E,stat[92E]	7227	
31376	norpA	no receptor potential A	Drosophila melanogaster	fruit fly	PROTEIN_CODING	6	31376	NCBI Ortholog	X	FBgn0262738		NC_004354.4	4322626	4365408		plus	6	anon-EST:Posey221,CdkA,CG3620,DIP2,Dmel\CG3620,MRE18,nofC,NorpA,NORPA,PI-PLC,PLC,PLC-beta,PLCbeta,rof,x12,x13,x16,x24	7227	
31554	sqh	spaghetti squash	Drosophila melanogaster	fruit fly	PROTEIN_CODING	5	31554	NCBI Ortholog	X	FBgn0003514		NC_004354.4	6223061	6225140		minus	5	actomyosin,CG3595,Dmel\CG3595,DmMRLC_C,MLC,MLRC,MRLC,Myo,myo II,Myo II,Myo-II,Myo-II RLC,myoII,MyoII,myosin,myosin 2,myosin II,Myosin II,NMM,pMyo-II,RLC,RLC2,RMLC,sgh,spg,Sqh,squ,ssq	7227	
41709	foxo	forkhead box, sub-group O	Drosophila melanogaster	fruit fly	PROTEIN_CODING	5	41709	NCBI Ortholog	3R	FBgn0038197		NT_033777.3	14056945	14087978		plus	5	3143,Afx,Akh,anon-WO0118547.374,cg3143,CG3143,dfoxo,dfoxO,dFoxo,dFoxO,dFOXO,Dfoxo,DfoxO,DFOXO,Dmel\CG3143,DmQ95V5,fd88A,FKHR,foxO,fOXO,Foxo,FoxO,FOXO,Foxo1,FOXO1,Q95V55	7227	
36421	vg	vestigial	Drosophila melanogaster	fruit fly	PROTEIN_CODING	2	36421	NCBI Ortholog	2R	FBgn0003975		NT_033778.4	12884201	12899385		plus	2	CG3830,Dmel\CG3830,Vg,VG,vg21	7227	
37618	CycB	Cyclin B	Drosophila melanogaster	fruit fly	PROTEIN_CODING	4	37618	NCBI Ortholog	2R	FBgn0000405		NT_033778.4	22803521	22806948		minus	4	2g,3510,CG3510,chr2R:18312808..18312907,cyc B,Cyc B,cyc-B,CYC-B,cycb,cycB,Cycb,CYCB,cyclin B,CYCLIN B,Cyclin B1,cyclinB,DmcycB,Dmel\CG3510,mAbF2F4	7227	
38146	Rac1	Rac1	Drosophila melanogaster	fruit fly	PROTEIN_CODING	2	38146	NCBI Ortholog	3L	FBgn0010333		NT_037436.4	1300879	1302683		minus	2	2248,CED-10,CG2248,D-Rac,D-Rac 1,D-Rac1,Dm Rac1,Dmel\CG2248,DmRAC,Dmrac1,DmRAC1,dRac,Drac,DRac,drac1,dRac1,Drac1,DRac1,Drac1a,DracA,DRacA,GTPase Rac1,P40792,rac,Rac,Rac GTPase,rac-1,Rac-1,Rac-GTP,rac1,RAC1,Rac3,RacA	7227	
39015	TrpA1	Transient receptor potential cation channel A1	Drosophila melanogaster	fruit fly	PROTEIN_CODING	5	39015	NCBI Ortholog	3L	FBgn0035934		NT_037436.4	8894404	8905200		minus	5	Anktm1,ANKTM1,CG5751,CG5761,CT18073,dANKTM1,Dmel\CG5751,dmTRPA1,DmTRPA1,dTrpA,dTRPA,dtrpA1,dTrpA1,dTRPA1,Trp,Trp1A,TrpA,TRPA,trpa1,trpA1,Trpa1,TrPA1,TRPA1	7227	
40848	alphaTub84B	alpha-Tubulin at 84B	Drosophila melanogaster	fruit fly	PROTEIN_CODING	1	40848	NCBI Ortholog	3R	FBgn0003884		NT_033777.3	7086599	7088839		plus	1	1t,a-tub84B,a1t,ALPHA 84C,alpha-tub,alpha-Tub,alpha-tub84B,alpha-Tub84B,alpha-tubulin,alpha-tubulin 84B,Alpha-Tubulin84B,alpha1,alpha1t,alpha1tub,alpha1tub84B,alpha84B,alphaT,alphat-1,alphatub,alphaTub,alphaTUB,alphaTub1,alphaTub84,alphatub84B,alphaTUB84B,AlphaTub84B,alphaTubulin,anon-EST:Liang-1.59,anon-EST:Liang-2.30,aTub84B,BEST:LD32507,CG1913,chr3R:2914276..2914416,clone 1.59,clone 2.30,DM1alpha,Dmel\CG1913,DTA1,l(3)84Bd,l(3)g3,ms(3)nc33,nc33,T,Talpha1,TBA1_DROME,tub,Tub,Tub 84B,Tub1C,Tub84B,tubA84B,Tuba84B,tubalpha1,Tubalpha1,tubulin,Tubulin84B	7227	
40940	dsx	doublesex	Drosophila melanogaster	fruit fly	PROTEIN_CODING	6	40940	NCBI Ortholog	3R	FBgn0000504		NT_033777.3	7924323	7967408		minus	6	CG11094,Dmdsx,Dmel\CG11094,Dsx,DSX,dsxF,DSXF,dsxM,DSXM,Hr,ix-62c	7227	
44885	mys	myospheroid	Drosophila melanogaster	fruit fly	PROTEIN_CODING	4	44885	NCBI Ortholog	X	FBgn0004657		NC_004354.4	8061645	8070237		plus	4	beta integrin,beta-int,beta-Int,beta-integrin,beta-Integrin,beta-PS,beta-PS-integrin,beta1,betaInt,betamys,betaPS,BetaPS,betaPS Int,betaPS integrin,BetaPS-Int,betaPS-integrin,betaPS-Integrin,betaPS1,beta[[mys]],beta[[PS]],beta[[PS]]-integrin,beta[[P]]S,bPS,b[[PS]],CG1560,CT40473,Dmel\CG1560,EM28,Integrin beta,integrin beta[[PS]],ItgbPS,l(1)7Db,l(1)7Dn,l(1)93p,l(1)968,l(1)DA551,l(1)EM28,l(1)G0233,l(1)G0281,l(1)mys,MAb6G11,Mys,nj42,olfC,PS,PSbeta,PS[[beta]]	7227	
33156	l(2)gl	lethal (2) giant larvae	Drosophila melanogaster	fruit fly	PROTEIN_CODING	11	33156	NCBI Ortholog	2L	FBgn0002121		NT_033779.5	9839	21376		minus	11	CG2671,D-LGL,dlgl,Dmel\CG2671,gl,l(2),l(2) giant larva,l(2)giant larvae,L(2)gl,L(2)GL,l-gl,lgl,Lgl,LGL,l[[2]]gl,MENE (2L)-B,p127,p127l(2)gl,p127[l(2)gl],SN2-5	7227	
38389	Hsp83	Heat shock protein 83	Drosophila melanogaster	fruit fly	PROTEIN_CODING	2	38389	NCBI Ortholog	3L	FBgn0001233		NT_037436.4	3192969	3197059		plus	2	143198_at,83,83K HSP,anon-EST:Liang-2.53,anon-WO0068693,anon-WO0140519.209,CG1242,clone 2.53,Dmel\CG1242,DMHSP82,DmHsp83,E(sev)3A,E(sina)2,en(lz)3C/4C,hsp82,Hsp82,HSP82,hsp83,HSP83,hsp84,hsp90,Hsp90,HSP90,HSP90A1,l(3)j5C2,ms(3)08445,ORF1,P02828,stc,Su(Raf)3A	7227	
36775	Rho1	Rho1	Drosophila melanogaster	fruit fly	PROTEIN_CODING	6	36775	NCBI Ortholog	2R	FBgn0014020		NT_033778.4	16102687	16107229		plus	6	19549712,8416,AAF01186,CG8416,D-Rho1,Dm Rho1,Dmel\CG8416,DmRHO-A,dnRho,DRho,dRho1,Drho1,DRho1,dRhoA,DrhoA,DRhoA,E3.10/J3.8,l(2)52Fa,l(2)k02107b,n(2)k07236,P48148,rho,Rho,RHO,Rho A,Rho GTPase,Rho kinase,rho1,RHO1,rhoA,RhoA,RHOA,RhoN19	7227	
5740544	futsch	futsch	Drosophila melanogaster	fruit fly	PROTEIN_CODING	3	5740544	NCBI Ortholog	X	FBgn0259108		NC_004354.4	1409069	1453686		plus	3	22c10,22C10,22C10/FUTSCH,22C20,CG14772,CG3064,CG34387,Dmel\CG34387,EG:49E4.1,Futch,Futsch,FUTSCH,lincRNA.936,mAb 22C10,Mab 22C10,mAb-22C10,mAb22c10,mAb22C10,Mab22c10,Mab22C10,MAb22C10,Map-1B,MAP-1b,MAP-IB,map1b,Map1B,MAP1B,olk,Olk,ssC10	7227	
40287	kni	knirps	Drosophila melanogaster	fruit fly	PROTEIN_CODING	2	40287	NCBI Ortholog	3L	FBgn0001320		NT_037436.4	20692330	20695378		minus	2	CG4717,Dm-kni,Dmel\CG4717,kn,Kn,Kni,KNI,KNIRPS,knr,NR0A1,ri	7227	
36993	Dcr-2	Dicer-2	Drosophila melanogaster	fruit fly	PROTEIN_CODING	2	36993	NCBI Ortholog	2R	FBgn0034246		NT_033778.4	17574979	17581525		minus	2	cg6493,CG6493,dcr,Dcr,dcr-2,DCR-2,dcr2,Dcr2,DCR2,dDcr2,dic2,dicer,Dicer,DICER,dicer-2,DICER-2,dicer2,Dicer2,dmDcr-2,DmDcr-2,Dmel\CG6493	7227	
37973	Dll	Distal-less	Drosophila melanogaster	fruit fly	PROTEIN_CODING	3	37973	NCBI Ortholog	2R	FBgn0000157		NT_033778.4	24814822	24835667		plus	3	2.7,Art,Ba,BcDNA:LP01770,CG3629,dll,DLL,Dmel\CG3629,E(Arp),En(Arp),l(2)01092,l(2)387	7227	
38419	Drs	Drosomycin	Drosophila melanogaster	fruit fly	PROTEIN_CODING	1	38419	NCBI Ortholog	3L	FBgn0283461		NT_037436.4	3369556	3369942		plus	1	BcDNA:LP03851,CG10810,Crp,DIM 19,DIM 21,Dmel\CG10810,dmy1,drm,Drm,DRO,drom,Drom,DROM,dros,Dros,DROS,Droso,drosomycin,drs,DRS,drsm,IM21	7227	
41087	Rel	Relish	Drosophila melanogaster	fruit fly	PROTEIN_CODING	4	41087	NCBI Ortholog	3R	FBgn0014018		NT_033777.3	9044183	9047977		minus	4	CG11992,Dmel\CG11992,ird,ird4,l(3)neo36,NF-kappaB,NF-kappaBeta,NF-KB,NFkappaB,rel,REL,Rel-p110,Rel/NF-kappaB,Rel1,Rel49,RelA,RELI,relish	7227	
48582	Hsp70Bb	Heat shock protein 70 Bb	Drosophila melanogaster	fruit fly	PROTEIN_CODING	1			3R	FBgn0013278		NT_033777.3	12505793	12508139		plus	1	Bb,CG31359,dhsp70,dHsp70,Dm-hsp70,Dmel\CG31359,DMHSP7D1,Hsp 70,hsp-70,Hsp-70,hsp70,Hsp70,HSP70,hsp70 87C,Hsp70(87C),Hsp70A7d,hsp70B,Hsp70B,hsp70Bb,Hsp70bb,Hsp70Bbc,Hsp70Bc,HSP70cA4	7227	
31310	Myc	Myc	Drosophila melanogaster	fruit fly	PROTEIN_CODING	2	31310	NCBI Ortholog	X	FBgn0262656		NC_004354.4	3373159	3391697		plus	2	anon-WO03040301.171,bHLHe57,c-myc,c-Myc,c-MYC,CG10798,cMyc,d-myc,D-Myc,Diminutive,dm,Dm,DM,dm/dMyc,dm/myc,Dmel\CG10798,dmyc,dMyc,dMYC,Dmyc,DMYc,dmyc1,dMyc1,EG:BACN5I9.1,l(1)G0139,l(1)G0354,l(1)G0359,myc,MYC	7227	
37851	yki	yorkie	Drosophila melanogaster	fruit fly	PROTEIN_CODING	4	37851	NCBI Ortholog	2R	FBgn0034970		NT_033778.4	24065975	24068485		minus	4	CG4005,Dmel\CG4005,yap,Yap,YAP,Yap/Taz,Yki,YKI,Yorkie	7227	
47285	repo	reversed polarity	Drosophila melanogaster	fruit fly	PROTEIN_CODING	1	47285	NCBI Ortholog	3R	FBgn0011701		NT_033777.3	18236192	18239602		plus	1	3702,AbRK2,CG31240,CG8045(CT24072),CT24072,Dmel\CG31240,l(3)03702,Repo,REPO,rk2,RK2	7227	
34171	grk	gurken	Drosophila melanogaster	fruit fly	PROTEIN_CODING	1	34171	NCBI Ortholog	2L	FBgn0001137		NT_033779.5	8431086	8433598		minus	1	CG17610,CT32746,Dmel\CG17610,Grk,GRK,Gurken,s-Grk	7227	
37183	DptA	Diptericin A	Drosophila melanogaster	fruit fly	PROTEIN_CODING	1	37183	NCBI Ortholog	2R	FBgn0004240		NT_033778.4	18865765	18866260		plus	1	143443_at,CG12763,Dep,DIM 27,dip,Dip,DipA,dipt,Dipt,DIPT,diptA,DiptA,diptericin,Diptericin,Dit,Dmel\CG12763,dpt,Dpt,DPT,dpt A,dptA,DtpA	7227	
40958	puc	puckered	Drosophila melanogaster	fruit fly	PROTEIN_CODING	2	40958	NCBI Ortholog	3R	FBgn0243512		NT_033777.3	8105332	8122294		plus	2	0238/03,1351/08,CG7850,Dmel\CG7850,dPuc,hrt,JNK-DSP,l(3)84Eh,l(3)A251.1,l(3)j4E1,Puc,PUC,PUC/MKP,vco	7227	
43466	stg	string	Drosophila melanogaster	fruit fly	PROTEIN_CODING	2	43466	NCBI Ortholog	3R	FBgn0003525		NT_033777.3	29251826	29255800		minus	2	0224/06,0245/03,0439/22,0730/13,0896/05,0967/05,0980/06,1083/13,1089/08,1143/02,5473,anon-EST:Liang-2.21,cdc25,Cdc25,CDC25,cdc25/string,Cdc25c,Cdc25[stg],Cdc25[Stg],cdc25[string],Cdc25[string],Cdc25[String],CDC25[string],CG1395,clone 2.21,Dmel\CG1395,EP1213,l(3)01235,l(3)j10B9,l(3)j1D3,l(3)j1E3,l(3)j3D1,l(3)s2213,S(rux)3A,st,Stg,STG,Stg/Cdc25,stg[cdc25],str/cdc25,String/Cdc25,SY3-4	7227	
34908	sna	snail	Drosophila melanogaster	fruit fly	PROTEIN_CODING	1	34908	NCBI Ortholog	2L	FBgn0003448		NT_033779.5	15476593	15478260		minus	1	BG:DS01845.1,br28,br29,CG3956,Dmel\CG3956,l(2)35Db,l(2)br28,l(2)br29,l(3)br28,l35Db,Sco,sn,Sna,SNA,Snail,SNAIL	7227	
44505	br	broad	Drosophila melanogaster	fruit fly	PROTEIN_CODING	16	44505	NCBI Ortholog	X	FBgn0283451		NC_004354.4	1575132	1664869		plus	16	2B5,2Bc,A18,Br,BR,br-c,br-C,Br-c,Br-C,BR-c,BR-C,BR-C Z1,Br-C Z2,Br-C-Z3,br-Z1,BR-Z1,br-Z2,BR-Z2,br-Z3,BR-Z3,br-Z4,Br-Z4,BR-Z4,BrC,BRC,BrC-Z1,BRC-Z1,BRC-Z2,BRC-Z3,BRC-Z4,Broad,BrZ3,BR_C,CG11491,CG11509,CG11511,CG11514,de12,Dmel\CG11491,ecs,EG:123F11.1,EG:17A9.1,EG:25D2.1,l(1)2Ba,l(1)2Bab,l(1)2Bad,l(1)2Bb,l(1)2Bc,l(1)2Bd,l(1)d norm-12,l(1)d.norm.1,l(1)dn1,l(1)ESHS5,l(1)G0018,l(1)G0042,l(1)G0284,l(1)G0284a,l(1)G0318,l(1)G0401,l(1)n34,l(1)npr-1,l(1)npr1,l(1)pp-1,l(1)pp-2,l(1)pp1,l(1)PP1,l(1)pp2,l(1)ts132,l(1)ts144,l(1)ts358,l(1)ts376,npr,npr-1,npr1,nprl,nrp,nrp1,o.c.c.,PP1,PP2,rbp,rdp,rds,uq,Z1,Z2,Z3,Z4	7227	
31309	dnc	dunce	Drosophila melanogaster	fruit fly	PROTEIN_CODING	17	31309	NCBI Ortholog	X	FBgn0000479		NC_004354.4	3176440	3343767		plus	17	CG10791,CG10792,CG10797,CG14267,CG14268,CG32498,Dmel\CG32498,Dnc,DNC,Dunce,Dunce PDE,EG:140G11.4,EG:96G10.7,EG:BACN05I09.3,EG:BACN5I9.2,fs(1)M42,PDE,PDE4,PDEII	7227	
35253	spi	spitz	Drosophila melanogaster	fruit fly	PROTEIN_CODING	5	35253	NCBI Ortholog	2L	FBgn0005672		NT_033779.5	19567900	19577315		minus	5	anon-WO0118547.158,CG10334,CT29014,Dmel\CG10334,EP(2)2378,l(2)01068,l(2)37Fa,l(2)s3547,s-spi,s.spi,Spi,Spitz,sSpi	7227	
42226	fru	fruitless	Drosophila melanogaster	fruit fly	PROTEIN_CODING	15	42226	NCBI Ortholog	3R	FBgn0004652		NT_033777.3	18414273	18545586		minus	15	BTB-VI,BtbVI,CG14307,cg7688,CG7688,cg7689,CG7689,CG7690,CT22773,Dmel\CG14307,Dmfru,Fru,FRU,FRU-PI,fruC,fry,fty,ms(3)06411,sat	7227	
32039	sev	sevenless	Drosophila melanogaster	fruit fly	PROTEIN_CODING	1	32039	NCBI Ortholog	X	FBgn0003366		NC_004354.4	11071441	11086299		minus	1	7LES,7less,CG18085,CT3980,Dmel\CG18085,DmHD-265,DROSEV,DROSEV1,HD-265,Sev,SEV,sev(AC)[[14]]	7227	
32406	rut	rutabaga	Drosophila melanogaster	fruit fly	PROTEIN_CODING	7	32406	NCBI Ortholog	X	FBgn0003301		NC_004354.4	14787478	14826073		minus	7	AC,Ac12F,CG9533,Dmel\CG9533,EP1603,Rut,RUT,Rut-AC	7227	
32619	para	paralytic	Drosophila melanogaster	fruit fly	PROTEIN_CODING	60	32619	NCBI Ortholog	X	FBgn0285944		NC_004354.4	16455027	16533096		minus	60	bas,bss,CG9907,Dmel\CG9907,DmNav,DmNav1,DmNa[[v]],DmNa[[V]],DmNa[[v]]1,l(1)14Da,l(1)ESHS48,lincRNA.S9469,Nav1,Ocd,olfD,par,Para,para13-5,sbl,sbl-1,Scn1alpha,Shu,Shudderer,VSSC	7227	
36032	Mef2	Myocyte enhancer factor 2	Drosophila melanogaster	fruit fly	PROTEIN_CODING	11	36032	NCBI Ortholog	2R	FBgn0011656		NT_033778.4	9913496	9958858		minus	11	22.21,BEST:SD04091,C,CG1429,D-mef2,D-Mef2,D-MEF2,DMedf2,Dmef,Dmef-2,DMef-2,DMEF-2,dmef2,dMef2,dMEf2,dMEF2,Dmef2,DMef2,DMEF2,Dmel\CG1429,l(2)46CFr,mb247,mef,Mef,mef-2,Mef-2,MEF-2,mef2,MEF2,mef2c,SD04091	7227	
2768981	Trl	Trithorax-like	Drosophila melanogaster	fruit fly	PROTEIN_CODING	10	2768981	NCBI Ortholog	3L	FBgn0013263		NT_037436.4	14747929	14761049		minus	10	Adf-2,Adf-2-519,Adf2,anon-EST:fe2E12,CG33261,CG9343,Dmel\CG33261,E(var)3-trl,E(var)62,gaf,Gaf,GAF,gaga,Gaga,GAGA,GAGA factor,l(3)s2325,LBC,Nc70F,NC70F,TfGAGA/Adf-2,trithorax-like,trl,TRL,Trl-GAGA,Try	7227	
32703	baz	bazooka	Drosophila melanogaster	fruit fly	PROTEIN_CODING	4	32703	NCBI Ortholog	X	FBgn0000163		NC_004354.4	17160006	17200728		plus	4	Baz,BAZ,Baz/Par-3,Baz/Par3,Bazooka,CG5055,D-par3,D-Par3,Dmel\CG5055,dPar-3,l(1)G0484,par-3,Par-3,PAR-3,par3,Par3,PAR3	7227	
42305	cry	cryptochrome	Drosophila melanogaster	fruit fly	PROTEIN_CODING	1	42305	NCBI Ortholog	3R	FBgn0025680		NT_033777.3	19212154	19215442		plus	1	anon-WO0140519.17,anon-WO0140519.19,anon-WO0140519.20,anon-WO0172774.15,CG3772,Cry,CRY,cry1,cryb,CRYPTOCHROME,dcry,dCry,dCRY,DCry,Dm-CRY1,Dmcry,DmCry,DmCRY,DmCry1,DmCRY1,Dmel\CG3772	7227	
47396	Tor	Target of rapamycin	Drosophila melanogaster	fruit fly	PROTEIN_CODING	2	47396	NCBI Ortholog	2L	FBgn0021796		NT_033779.5	13004480	13013197		plus	2	5092,CG5092,CT16317,CT24745,CT24817,Dmel\CG5092,DmTOR,dtor,dTor,dTOR,dTORC1,FRAP/TOR,l(2)k17004,mTor,mTOR,Mtor,tor,TOR,Tor-C1,TOR-C1,Torc1,TORC1	7227	
33196	smo	smoothened	Drosophila melanogaster	fruit fly	PROTEIN_CODING	1	33196	NCBI Ortholog	2L	FBgn0003444		NT_033779.5	277582	282167		plus	1	CG11561,Dmel\CG11561,dSmo,Smo,SMO	7227	
43193	Pdf	Pigment-dispersing factor	Drosophila melanogaster	fruit fly	PROTEIN_CODING	1	43193	NCBI Ortholog	3R	FBgn0023178		NT_033777.3	26455462	26456141		minus	1	anon-WO0140519.261,anon-WO0140519.3,BcDNA:RH08487,CG6496,cPDH,Dmel\CG6496,Drm-pdf,Drm-PDF,Drm-PDH,PAP,pdf,PDF,PDF C7,PDH	7227	
43275	Ser	Serrate	Drosophila melanogaster	fruit fly	PROTEIN_CODING	2	43275	NCBI Ortholog	3R	FBgn0004197		NT_033777.3	27172090	27194267		minus	2	Bd,CG6127,CT18858,Dmel\CG6127,mel(3)8,Rpw,ser,SER,std	7227	
