,NCBI_GeneID,Type,Dmel ID
1328,LOC27207474,[1],['LOC31440']
1329,LOC27207475,[1],['LOC31235']
1330,LOC27207476,[1],['LOC5740142']
1331,LOC27207477,[1],['LOC12797866']
1332,LOC27207481,[1],['LOC38546']
1333,LOC27207483,[1],['LOC31622']
1334,LOC27207484,[1],['LOC31090']
1335,LOC27207488,[1],['LOC10178787']
1336,LOC27207489,[1],['LOC5740541']
1337,LOC27207490,[1],['LOC32987']
1338,LOC27207491,[1],['LOC39533']
1339,LOC27207493,[1],['LOC8674113']
1340,LOC27207495,[1],['LOC31762']
1341,LOC27207496,[1],['LOC39772']
1342,LOC27207497,"[1, 1]","['LOC14462775', 'LOC14462777']"
1343,LOC27207498,[1],['LOC31120']
1344,LOC27207504,[1],['LOC3355143']
1345,LOC27207507,[1],['LOC14462622']
1346,LOC27207511,[1],['LOC5740170']
1347,LOC27207514,[1],['LOC31414']
1348,LOC27207517,[1],['LOC36623']
1349,LOC27207519,[1],['LOC3355097']
1350,LOC27207520,[1],['LOC35395']
1351,LOC27207521,[1],['LOC19835957']
1352,LOC27207522,[1],['LOC32796']
1353,LOC27207524,[1],['LOC31099']
1354,LOC27207525,[1],['LOC44010']
1355,LOC27207531,[1],['LOC14462795']
1356,LOC27207532,[1],['LOC5740108']
1357,LOC27207535,"[1, 1]","['LOC30522392', 'LOC3355120']"
1358,LOC27207536,[1],['LOC10178923']
1359,LOC27207538,[1],['LOC318140']
1360,LOC27207539,[1],['LOC12798259']
1361,LOC27207542,[1],['LOC37748']
1362,LOC27207545,[1],['LOC32470']
1363,LOC27207546,[1],['LOC37963']
1364,LOC27207548,[1],['LOC40840']
1365,LOC27207551,[1],['LOC8673967']
1366,LOC27207557,[1],['LOC43839']
1367,LOC27207566,[1],['LOC32485']
1368,LOC27207568,[1],['LOC41042']
1369,LOC27207569,[1],['LOC8673981']
1370,LOC27207570,[1],['LOC8674043']
1371,LOC27207571,[1],['LOC10178914']
1372,LOC27207573,[1],['LOC10178803']
1373,LOC27207579,[1],['LOC36039']
1374,LOC27207580,[1],['LOC14462763']
1375,LOC27207584,[1],['LOC38839']
1376,LOC27207586,"[1, 1]","['LOC3772007', 'LOC338392']"
1377,LOC27207588,"[1, 1]","['LOC37735', 'LOC3772138']"
1378,LOC27207590,[1],['LOC43269']
1379,LOC27207593,[1],['LOC53502']
1380,LOC27207594,[1],['LOC318559']
1381,LOC27207597,[1],['LOC42727']
1382,LOC27207599,[1],['LOC32848']
1383,LOC27207600,[1],['LOC32053']
1384,LOC27207601,[1],['LOC32458']
1385,LOC27207603,[1],['LOC19835184']
1386,LOC27207608,[1],['LOC12798240']
1387,LOC27207613,[1],['LOC32611']
1388,LOC27207615,[1],['LOC3355084']
1389,LOC27207617,[1],['LOC5740837']
1390,LOC27207618,"[1, 1]","['LOC35667', 'LOC246656']"
1391,LOC27207621,[1],['LOC8674012']
1392,LOC27207623,[1],['LOC318859']
1393,LOC27207625,[1],['LOC5740592']
1394,LOC27207626,[1],['LOC117407']
1395,LOC27207627,[1],['LOC32051']
1396,LOC27207629,[1],['LOC32368']
1397,LOC27207630,[1],['LOC41389']
1398,LOC27207631,[1],['LOC8674054']
1399,LOC27207632,[1],['LOC12798172']
1400,LOC27207633,[1],['LOC33500']
1401,LOC27207634,[1],['LOC14462860']
1402,LOC27207635,[1],['LOC3772220']
1403,LOC27207637,[1],['LOC36859']
1404,LOC27207640,[1],['LOC10178862']
1405,LOC27207641,[1],['LOC32319']
1406,LOC27207642,[1],['LOC44111']
1407,LOC27207643,[1],['LOC44631']
1408,LOC27207645,[1],['LOC12798108']
1409,LOC27207646,[1],['LOC14462393']
1410,LOC27207647,[1],['LOC33259']
1411,LOC27207648,[1],['LOC14462374']
1412,LOC27207649,[1],['LOC12798579']
1413,LOC27207650,[1],['LOC26067106']
1414,LOC27207651,[1],['LOC42299']
1415,LOC27207653,[1],['LOC19835377']
1416,LOC27207654,[1],['LOC3355066']
1417,LOC27207656,[1],['LOC14462759']
1418,LOC27207657,[1],['LOC14462556']
1419,LOC27207658,[1],['LOC5740878']
1420,LOC27207662,[1],['LOC42636']
1421,LOC27207663,[1],['LOC318085']
1422,LOC27207664,[1],['LOC12797910']
1423,LOC27207665,[1],['LOC12798514']
1424,LOC27207668,[1],['LOC32420']
1425,LOC27207671,[1],['LOC50373']
1426,LOC27207672,[1],['LOC31799']
1427,LOC27207673,[1],['LOC8673980']
1428,LOC27207674,[1],['LOC4379867']
1429,LOC27207675,[1],['LOC19834907']
1430,LOC27207677,[1],['LOC19835713']
1431,LOC27207679,[1],['LOC5740723']
1432,LOC27207681,[1],['LOC40651']
1433,LOC27207682,[1],['LOC8674087']
1434,LOC27207684,[1],['LOC12798001']
1435,LOC27207685,[1],['LOC246395']
1436,LOC27207686,[1],['LOC5740825']
1437,LOC27207690,[1],['LOC34211']
1438,LOC27207691,[1],['LOC117472']
1439,LOC27207693,[1],['LOC54520446']
1440,LOC27207696,[1],['LOC31448']
1441,LOC27207699,[1],['LOC12798006']
1442,LOC27207702,[1],['LOC5740769']
1443,LOC27207705,[1],['LOC31103']
1444,LOC27207707,[1],['LOC19835759']
1445,LOC27207710,[1],['LOC32629']
1446,LOC27207712,[1],['LOC19834823']
1447,LOC27207714,[1],['LOC43770']
1448,LOC27207715,[1],['LOC19835245']
1449,LOC27207716,[1],['LOC32966']
1450,LOC27207718,"[1, 1]","['LOC50466', 'LOC8674072']"
1451,LOC27207721,[1],['LOC32351']
1452,LOC27207722,[1],['LOC30981']
1453,LOC27207723,[1],['LOC10178961']
1454,LOC27207724,[1],['LOC19835828']
1455,LOC27207725,[1],['LOC31926']
1456,LOC27207730,[1],['LOC39049']
1457,LOC27207736,[1],['LOC10178928']
1458,LOC27207737,[1],['LOC39608']
1459,LOC27207738,[1],['LOC7354437']
1460,LOC27207739,[1],['LOC39204']
1461,LOC27207740,"[1, 1]","['LOC14462774', 'LOC14462776']"
1462,LOC27207741,[1],['LOC8674062']
1463,LOC27207743,[1],['LOC5740807']
1464,LOC27207745,[1],['LOC12798498']
1465,LOC27207746,[1],['LOC31391']
1466,LOC27207747,[1],['LOC10178820']
1467,LOC27207749,[1],['LOC317852']
1468,LOC27207752,[1],['LOC32446']
1469,LOC27207753,[1],['LOC34477']
1470,LOC27207754,[1],['LOC43564']
1471,LOC27207756,[1],['LOC12797901']
1472,LOC27207757,[1],['LOC246501']
1473,LOC27207761,[1],['LOC5740580']
1474,LOC27207764,[1],['LOC31075']
1475,LOC27207766,[1],['LOC12798334']
1476,LOC27207767,[1],['LOC2768988']
1477,LOC27207769,[1],['LOC37622']
1478,LOC27207771,[1],['LOC35893']
1479,LOC27207774,[1],['LOC12798122']
1480,LOC27207776,[1],['LOC12797977']
1481,LOC27207777,"[1, 1]","['LOC19835657', 'LOC19834948']"
1482,LOC27207779,[1],['LOC37236']
1483,LOC27207782,[1],['LOC12798328']
1484,LOC27207783,[1],['LOC33260']
1485,LOC27207785,[1],['LOC12798074']
1486,LOC27207786,[1],['LOC246523']
1487,LOC27207788,[1],['LOC43723']
1488,LOC27207792,[1],['LOC4379866']
1489,LOC27207795,[1],['LOC19835576']
1490,LOC27207802,[1],['LOC19835157']
1491,LOC27207806,[1],['LOC37666']
1492,LOC27207807,[1],['LOC35163']
1493,LOC27207811,[1],['LOC7354373']
1494,LOC27207819,[1],['LOC39337']
1495,LOC27207823,[1],['LOC33657']
1496,LOC27207824,[1],['LOC5740129']
1497,LOC27207830,[1],['LOC35848']
1498,LOC27207832,[1],['LOC26067264']
1499,LOC27207833,[1],['LOC31848']
1500,LOC27207835,[1],['LOC31057']
1501,LOC27207836,[1],['LOC5740475']
1502,LOC27207837,[1],['LOC10178814']
1503,LOC27207840,[1],['LOC43288']
1504,LOC27207843,[1],['LOC42165']
1505,LOC27207845,[1],['LOC32507']
1506,LOC27207846,[1],['LOC42705']
1507,LOC27207848,[1],['LOC31629']
1508,LOC27207851,[1],['LOC12797876']
1509,LOC27207852,[1],['LOC41059']
1510,LOC27207855,[1],['LOC45962']
1511,LOC27207856,[1],['LOC50392']
1512,LOC27207858,[1],['LOC3772246']
1513,LOC27207859,[1],['LOC318840']
1514,LOC27207860,[1],['LOC50285']
1515,LOC27207862,[1],['LOC31209']
1516,LOC27207867,[1],['LOC19836027']
1517,LOC27207868,[1],['LOC3355127']
1518,LOC27207869,[1],['LOC318109']
1519,LOC27207872,[1],['LOC318213']
1520,LOC27207877,[1],['LOC34768']
1521,LOC27207878,[1],['LOC36427']
1522,LOC27207880,[1],['LOC34938']
1523,LOC27207882,[1],['LOC26067534']
1524,LOC27207883,[1],['LOC31966']
1525,LOC27207884,[1],['LOC14462726']
1526,LOC27207888,[1],['LOC5740338']
1527,LOC27207890,[1],['LOC26067104']
1528,LOC27207893,[1],['LOC31200']
1529,LOC27207894,[1],['LOC53540']
1530,LOC27207897,[1],['LOC19835366']
1531,LOC27207898,[1],['LOC117492']
1532,LOC27207901,[1],['LOC32849']
1533,LOC27207902,[1],['LOC12797919']
1534,LOC27207903,[1],['LOC19835085']
1535,LOC27207904,[1],['LOC12798281']
1536,LOC27207905,"[1, 1]","['LOC12798323', 'LOC246625']"
1537,LOC27207907,[1],['LOC33947']
1538,LOC27207908,[1],['LOC7354418']
1539,LOC27207910,[1],['LOC19835897']
1540,LOC27207911,[1],['LOC40314']
1541,LOC27207912,[1],['LOC33650']
1542,LOC27207913,[1],['LOC37107']
1543,LOC27207920,[1],['LOC26067086']
1544,LOC27207921,[1],['LOC33514']
1545,LOC27207923,[1],['LOC31605']
1546,LOC27207925,[1],['LOC32930']
1547,LOC27207926,[1],['LOC43746']
1548,LOC27207928,[1],['LOC3354994']
1549,LOC27207929,[1],['LOC39156']
1550,LOC27207930,[1],['LOC38712']
1551,LOC27207931,[1],['LOC34718']
1552,LOC27207933,[1],['LOC32039']
1553,LOC27207936,[1],['LOC32281']
1554,LOC27207937,[1],['LOC43283']
1555,LOC27207938,[1],['LOC32244']
1556,LOC27207940,[1],['LOC19836004']
1557,LOC27207942,[1],['LOC39577']
1558,LOC27207946,[1],['LOC43916']
1559,LOC27207947,[1],['LOC12798224']
1560,LOC27207948,[1],['LOC40980']
1561,LOC27207950,[1],['LOC31308']
1562,LOC27207951,[1],['LOC12798458']
1563,LOC27207952,[1],['LOC246650']
1564,LOC27207956,[1],['LOC3885646']
1565,LOC27207957,[1],['LOC19835785']
1566,LOC27207958,[1],['LOC35122']
1567,LOC27207959,[1],['LOC3885579']
1568,LOC27207962,[1],['LOC8673987']
1569,LOC27207963,[1],['LOC8673972']
1570,LOC27207964,[1],['LOC31676']
1571,LOC27207965,[1],['LOC317999']
1572,LOC27207966,[1],['LOC42508']
1573,LOC27207967,[1],['LOC8673960']
1574,LOC27207968,[1],['LOC3354922']
1575,LOC27207969,[1],['LOC12798331']
1576,LOC27207973,[1],['LOC30996']
1577,LOC27207977,[1],['LOC46078']
1578,LOC27207979,[1],['LOC31220']
1579,LOC27207980,[1],['LOC38080']
1580,LOC27207981,[1],['LOC59170']
1581,LOC27207984,[1],['LOC50366']
1582,LOC27207985,[1],['LOC43797']
1583,LOC27207986,[1],['LOC33018']
1584,LOC27207989,[1],['LOC32021']
1585,LOC27207993,[1],['LOC38955']
1586,LOC27208003,[1],['LOC36187']
1587,LOC27208006,[1],['LOC42326']
1588,LOC27208007,[1],['LOC53443']
1589,LOC27208010,[1],['LOC37669']
1590,LOC27208012,[1],['LOC318893']
1591,LOC27208013,[1],['LOC37919']
1592,LOC27208015,[1],['LOC39375']
1593,LOC27208016,[1],['LOC19836101']
1594,LOC27208017,[1],['LOC43852']
1595,LOC27208018,[1],['LOC42848']
1596,LOC27208019,[1],['LOC19836219']
1597,LOC27208020,[1],['LOC36907']
1598,LOC27208021,[1],['LOC33802']
1599,LOC27208023,[1],['LOC32116']
1600,LOC27208025,[1],['LOC33968']
1601,LOC27208027,[1],['LOC40522']
1602,LOC27208029,[1],['LOC35292']
1603,LOC27208031,[1],['LOC39124']
1604,LOC27208032,[1],['LOC31518']
1605,LOC27208033,[1],['LOC261615']
1606,LOC27208035,[1],['LOC5740704']
1607,LOC27208036,[1],['LOC19835138']
1608,LOC27208040,[1],['LOC14462485']
1609,LOC27208041,[1],['LOC19835889']
1610,LOC27208043,[1],['LOC3355040']
1611,LOC27208045,[1],['LOC43321']
1612,LOC27208046,[1],['LOC7354408']
1613,LOC27208047,[1],['LOC31471']
1614,LOC27208048,[1],['LOC19835265']
1615,LOC27208050,[1],['LOC8673995']
1616,LOC27208051,[1],['LOC31054']
1617,LOC27208052,[1],['LOC38199']
1618,LOC27208053,[1],['LOC42774']
1619,LOC27208055,[1],['LOC32403']
1620,LOC27208056,[1],['LOC31678']
1621,LOC27208057,[1],['LOC37533']
1622,LOC27208060,[1],['LOC14462915']
1623,LOC27208061,[1],['LOC35368']
1624,LOC27208062,[1],['LOC36519']
1625,LOC27208064,[1],['LOC14462615']
1626,LOC27208067,[1],['LOC31424']
1627,LOC27208068,[1],['LOC19835891']
1628,LOC27208070,[1],['LOC36059']
1629,LOC27208071,[1],['LOC117473']
1630,LOC27208073,[1],['LOC14462401']
1631,LOC27208074,[1],['LOC318097']
1632,LOC27208077,[1],['LOC19836086']
1633,LOC27208078,[1],['LOC318087']
1634,LOC27208079,[1],['LOC31638']
1635,LOC27208081,[1],['LOC42250']
1636,LOC27208082,[1],['LOC37108']
1637,LOC27208083,[1],['LOC19834762']
1638,LOC27208084,[1],['LOC31460']
1639,LOC27208085,[1],['LOC10178954']
1640,LOC27208089,[1],['LOC19835594']
1641,LOC27208092,[1],['LOC12798457']
1642,LOC27208094,"[1, 1]","['LOC14462799', 'LOC35185']"
1643,LOC27208096,[1],['LOC10178965']
1644,LOC27208100,"[2, 1]",['LOC40427']
1645,LOC27208102,[1],['LOC12798253']
1646,LOC27208103,[1],['LOC42503']
1647,LOC27208109,[1],['LOC33820']
1648,LOC27208111,[1],['LOC14462588']
1649,LOC27208115,[1],['LOC19835571']
1650,LOC27208118,[1],['LOC42969']
1651,LOC27208119,[1],['LOC31356']
1652,LOC27208121,[1],['LOC14462897']
1653,LOC27208122,[1],['LOC41877']
1654,LOC27208125,[1],['LOC7354417']
1655,LOC27208127,[1],['LOC5740143']
1656,LOC27208128,[1],['LOC32979']
1657,LOC27208129,[1],['LOC31794']
1658,LOC27208131,"[1, 1]","['LOC246640', 'LOC36631']"
1659,LOC27208133,[1],['LOC10178935']
1660,LOC27208136,[1],['LOC32576']
1661,LOC27208139,[1],['LOC32136']
1662,LOC27208143,[1],['LOC50379']
1663,LOC27208146,[1],['LOC14462685']
1664,LOC27208148,[1],['LOC33272']
1665,LOC27208149,[1],['LOC33022']
1666,LOC27208155,[1],['LOC3354977']
1667,LOC27208156,[1],['LOC32850']
1668,LOC27208159,[1],['LOC31029']
1669,LOC27208164,[1],['LOC32824']
1670,LOC27208166,[1],['LOC19835434']
1671,LOC27208169,[1],['LOC37317']
1672,LOC27208170,[1],['LOC43838']
1673,LOC27208172,[1],['LOC10178823']
1674,LOC27208173,[1],['LOC2768990']
1675,LOC27208181,[1],['LOC36620']
1676,LOC27208183,[1],['LOC12798585']
1677,LOC27208184,[1],['LOC42027']
1678,LOC27208185,[1],['LOC42513']
1679,LOC27208186,[1],['LOC42924']
1680,LOC27208187,[1],['LOC14462745']
1681,LOC27208188,[1],['LOC31104']
1682,LOC27208189,[1],['LOC42379']
1683,LOC27208190,[1],['LOC40001']
1684,LOC27208191,[1],['LOC33057']
1685,LOC27208192,[1],['LOC33261']
1686,LOC27208193,[1],['LOC5740868']
1687,LOC27208194,[1],['LOC35746']
1688,LOC27208195,[1],['LOC19835738']
1689,LOC27208198,[1],['LOC41095']
1690,LOC27208199,[1],['LOC5740574']
1691,LOC27208200,[1],['LOC317962']
1692,LOC27208201,[1],['LOC44839']
1693,LOC27208202,[1],['LOC32110']
1694,LOC27208203,[1],['LOC12798009']
1695,LOC27208206,[1],['LOC34450']
1696,LOC27208207,[1],['LOC37720']
1697,LOC27208212,"[1, 2]",['LOC3355064']
1698,LOC27208213,[1],['LOC42598']
1699,LOC27208214,[1],['LOC39220']
1700,LOC27208216,[1],['LOC36233']
1701,LOC27208217,[1],['LOC47141']
1702,LOC27208220,[1],['LOC12797938']
1703,LOC27208227,[1],['LOC31788']
1704,LOC27208228,[1],['LOC19835136']
1705,LOC27208231,[1],['LOC12798201']
1706,LOC27208232,[1],['LOC37885']
1707,LOC27208233,[1],['LOC33120']
1708,LOC27208235,[1],['LOC12797860']
1709,LOC27208236,[1],['LOC32871']
1710,LOC27208238,[1],['LOC26067327']
1711,LOC27208239,[1],['LOC8674005']
1712,LOC27208240,[1],['LOC19835488']
1713,LOC27208244,[1],['LOC4379886']
1714,LOC27208245,[1],['LOC31227']
1715,LOC27208248,[1],['LOC14462673']
1716,LOC27208249,[1],['LOC318737']
1717,LOC27208251,[1],['LOC31374']
1718,LOC27208252,[1],['LOC38060']
1719,LOC27208253,[1],['LOC12797883']
1720,LOC27208258,[1],['LOC32951']
1721,LOC27208266,[1],['LOC326229']
1722,LOC27208267,[1],['LOC36580']
1723,LOC27208268,[1],['LOC31558']
1724,LOC27208273,[1],['LOC37466']
1725,LOC27208274,[1],['LOC14462853']
1726,LOC27208275,[1],['LOC14462840']
1727,LOC27208279,[1],['LOC12797875']
1728,LOC27208280,[1],['LOC14462616']
1729,LOC27208281,[1],['LOC31207']
1730,LOC27208282,[1],['LOC43799']
1731,LOC27208284,[1],['LOC44728']
1732,LOC27208286,[1],['LOC5740185']
1733,LOC27208287,[1],['LOC31445']
1734,LOC27208288,[1],['LOC10178785']
1735,LOC27208293,[1],['LOC8674008']
1736,LOC27208294,[1],['LOC33250']
1737,LOC27208295,[1],['LOC12797902']
1738,LOC27208297,[1],['LOC12798338']
1739,LOC27208298,[1],['LOC32938']
1740,LOC27208299,[1],['LOC40887']
1741,LOC27208301,[1],['LOC10178860']
1742,LOC27208306,[1],['LOC40682']
1743,LOC27208310,[1],['LOC32642']
1744,LOC27208313,[1],['LOC31026']
1745,LOC27208315,[1],['LOC246560']
1746,LOC27208320,[1],['LOC3346150']
1747,LOC27208323,[1],['LOC31576']
1748,LOC27208324,[1],['LOC40803']
1749,LOC27208325,[1],['LOC34650']
1750,LOC27208327,[1],['LOC42706']
1751,LOC27208328,[1],['LOC32886']
1752,LOC27208329,[1],['LOC8674004']
1753,LOC27208331,[1],['LOC31097']
1754,LOC27208333,[1],['LOC32732']
1755,LOC27208335,[1],['LOC32924']
1756,LOC27208337,[1],['LOC246393']
1757,LOC27208338,[1],['LOC2768910']
1758,LOC27208339,[1],['LOC8674031']
1759,LOC27208340,[1],['LOC43768']
1760,LOC27208341,[1],['LOC3354861']
1761,LOC27208343,[1],['LOC19834942']
1762,LOC27208345,[1],['LOC33956']
1763,LOC27208347,[1],['LOC10178945']
1764,LOC27208348,[1],['LOC3355132']
1765,LOC27208349,[1],['LOC3354888']
1766,LOC27208351,[1],['LOC31447']
1767,LOC27208352,[1],['LOC8674020']
1768,LOC27208354,[1],['LOC10178934']
1769,LOC27208355,"[1, 1, 1, 1]","['LOC7354381', 'LOC7354377', 'LOC7354378', 'LOC7354376']"
1770,LOC27208356,[1],['LOC326168']
1771,LOC27208359,[1],['LOC14462879']
1772,LOC27208361,[1],['LOC12798348']
1773,LOC27208368,[1],['LOC19835215']
1774,LOC27208369,[1],['LOC12798044']
1775,LOC27208373,[1],['LOC8674059']
1776,LOC27208376,[1],['LOC5740826']
1777,LOC27208377,[1],['LOC14462781']
1778,LOC27208378,[1],['LOC37888']
1779,LOC27208381,[1],['LOC318092']
1780,LOC27208385,[1],['LOC31033']
1781,LOC27208386,[1],['LOC3355171']
1782,LOC27208387,[1],['LOC40530']
1783,LOC27208391,[1],['LOC318722']
1784,LOC27208393,[1],['LOC7354413']
1785,LOC27208394,[1],['LOC42026']
1786,LOC27208395,[1],['LOC42489']
1787,LOC27208398,[1],['LOC19836197']
1788,LOC27208402,[1],['LOC12798550']
1789,LOC27208405,[1],['LOC34376']
1790,LOC27208407,[1],['LOC7354398']
1791,LOC27208408,[1],['LOC40992']
1792,LOC27208413,[1],['LOC38444']
1793,LOC27208414,[1],['LOC10178894']
1794,LOC27208418,[1],['LOC14462419']
1795,LOC27208421,[1],['LOC5740468']
1796,LOC27208422,[1],['LOC246426']
1797,LOC27208423,[1],['LOC26067051']
1798,LOC27208426,[1],['LOC33977']
1799,LOC27208427,[1],['LOC32664']
1800,LOC27208433,[1],['LOC42745']
1801,LOC27208434,[1],['LOC10178940']
1802,LOC27208437,[1],['LOC38958']
1803,LOC27208440,[1],['LOC326237']
1804,LOC27208441,[1],['LOC38598']
1805,LOC27208442,[1],['LOC34009']
1806,LOC27208446,[1],['LOC5740551']
1807,LOC27208451,[1],['LOC318582']
1808,LOC27208453,[1],['LOC37832']
1809,LOC27208454,[1],['LOC3772047']
1810,LOC27208456,[1],['LOC5740834']
1811,LOC27208457,[1],['LOC19834747']
1812,LOC27208462,[1],['LOC4379856']
1813,LOC27208463,[1],['LOC33043']
1814,LOC27208464,[1],['LOC35166']
1815,LOC27208471,[1],['LOC40011']
1816,LOC27208473,[1],['LOC39897']
1817,LOC27208474,[1],['LOC39055']
1818,LOC27208475,[1],['LOC26067320']
1819,LOC27208476,[1],['LOC50457']
1820,LOC27208478,[1],['LOC31196']
1821,LOC27208480,[1],['LOC19835734']
1822,LOC27208486,[1],['LOC12797889']
1823,LOC27208487,[1],['LOC19836125']
1824,LOC27208488,[1],['LOC42221']
1825,LOC27208489,[1],['LOC4379888']
1826,LOC27208491,[1],['LOC42795']
1827,LOC27208493,[1],['LOC33608']
1828,LOC27208495,[1],['LOC32339']
1829,LOC27208496,[1],['LOC33109']
1830,LOC27208497,[1],['LOC5740775']
1831,LOC27208499,[1],['LOC47251']
1832,LOC27208500,[1],['LOC43912']
1833,LOC27208503,[1],['LOC326123']
1834,LOC27208505,[1],['LOC36875']
1835,LOC27208506,[1],['LOC38638']
1836,LOC27208509,[1],['LOC33349']
1837,LOC27208510,[1],['LOC40839']
1838,LOC27208511,[1],['LOC43835']
1839,LOC27208513,[1],['LOC39501']
1840,LOC27208514,[1],['LOC33763']
1841,LOC27208517,[1],['LOC33049']
1842,LOC27208518,[1],['LOC43385']
1843,LOC27208519,[1],['LOC318137']
1844,LOC27208523,[1],['LOC3355093']
1845,LOC27208526,[1],['LOC8674016']
1846,LOC27208527,[1],['LOC12798517']
1847,LOC27208529,[1],['LOC7354412']
1848,LOC27208531,[1],['LOC8674015']
1849,LOC27208532,[1],['LOC19834982']
1850,LOC27208535,[1],['LOC8674074']
1851,LOC27208541,[1],['LOC31579']
1852,LOC27208546,[1],['LOC43828']
1853,LOC27208550,[1],['LOC36518']
1854,LOC27208552,[1],['LOC4379884']
1855,LOC27208555,[1],['LOC41000']
1856,LOC27208557,[1],['LOC33235']
1857,LOC27208559,[1],['LOC31081']
1858,LOC27208560,[1],['LOC19834861']
1859,LOC27208561,[1],['LOC5740866']
1860,LOC27208565,[1],['LOC32222']
1861,LOC27208566,[1],['LOC36184']
1862,LOC27208567,[1],['LOC36107']
1863,LOC27208569,[1],['LOC326149']
1864,LOC27208572,[1],['LOC12798293']
1865,LOC27208573,[1],['LOC12797937']
1866,LOC27208577,[1],['LOC42917']
1867,LOC27208581,[1],['LOC5740378']
1868,LOC27208582,[1],['LOC10178949']
1869,LOC27208585,[1],['LOC12797895']
1870,LOC27208586,[1],['LOC31917']
1871,LOC27208588,[1],['LOC39601']
1872,LOC27208589,[1],['LOC318261']
1873,LOC27208591,[1],['LOC12798251']
1874,LOC27208595,[1],['LOC19835307']
1875,LOC27208596,[1],['LOC19835591']
1876,LOC27208598,[1],['LOC12798545']
1877,LOC27208599,"[1, 2]",['LOC33892']
1878,LOC27208603,[1],['LOC40010']
1879,LOC27208604,[1],['LOC32988']
1880,LOC27208605,[1],['LOC12798252']
1881,LOC27208607,[1],['LOC36944']
1882,LOC27208608,[1],['LOC8674075']
1883,LOC27208613,[1],['LOC31902']
1884,LOC27208614,[1],['LOC19836082']
1885,LOC27208615,[1],['LOC12798395']
1886,LOC27208617,[1],['LOC3355135']
1887,LOC27208618,[1],['LOC31370']
1888,LOC27208620,[1],['LOC32095']
1889,LOC27208623,[1],['LOC7354402']
1890,LOC27208628,[1],['LOC3772538']
1891,LOC27208632,[1],['LOC19836050']
1892,LOC27208636,[1],['LOC33782']
1893,LOC27208637,[1],['LOC10178817']
1894,LOC27208639,[1],['LOC3355129']
1895,LOC27208642,[1],['LOC31071']
1896,LOC27208645,[1],['LOC36998']
1897,LOC27208648,"[1, 1]","['LOC12798394', 'LOC36092']"
1898,LOC27208652,[1],['LOC39765']
1899,LOC27208653,[1],['LOC4379870']
1900,LOC27208654,[1],['LOC38835']
1901,LOC27208655,[1],['LOC43777']
1902,LOC27208657,[1],['LOC38721']
1903,LOC27208660,[1],['LOC38959']
1904,LOC27208661,[1],['LOC10178909']
1905,LOC27208664,[1],['LOC14462474']
1906,LOC27208667,[1],['LOC36309']
1907,LOC27208670,[1],['LOC326167']
1908,LOC27208671,[1],['LOC32579']
1909,LOC27208672,[1],['LOC43287']
1910,LOC27208675,[1],['LOC35624']
1911,LOC27208676,[1],['LOC50032']
1912,LOC27208679,[1],['LOC38500']
1913,LOC27208681,[1],['LOC10178831']
1914,LOC27208682,[1],['LOC19834832']
1915,LOC27208683,[1],['LOC8674094']
1916,LOC27208684,[1],['LOC14462442']
1917,LOC27208685,[1],['LOC12798477']
1918,LOC27208688,[1],['LOC3355151']
1919,LOC27208689,[1],['LOC14462624']
1920,LOC27208690,[1],['LOC19835553']
1921,LOC27208693,[1],['LOC33725']
1922,LOC27208695,[1],['LOC36308']
1923,LOC27208698,[1],['LOC3772110']
1924,LOC27208699,[1],['LOC37987']
1925,LOC27208700,[1],['LOC31166']
1926,LOC27208703,[1],['LOC36858']
1927,LOC27208704,[1],['LOC19835013']
1928,LOC27208705,[1],['LOC35886']
1929,LOC27208709,[1],['LOC41420']
1930,LOC27208711,[1],['LOC32633']
1931,LOC27208712,[1],['LOC32350']
1932,LOC27208714,[1],['LOC41449']
1933,LOC27208716,[1],['LOC43249']
1934,LOC27208717,[1],['LOC12797997']
1935,LOC27208719,[1],['LOC32594']
1936,LOC27208721,[1],['LOC12798151']
1937,LOC27208723,[1],['LOC31614']
1938,LOC27208724,[1],['LOC54520430']
1939,LOC27208725,[1],['LOC37860']
1940,LOC27208726,[1],['LOC10178880']
1941,LOC27208727,[1],['LOC5740691']
1942,LOC27208731,[1],['LOC31519']
1943,LOC27208735,[1],['LOC32521']
1944,LOC27208740,[1],['LOC42410']
1945,LOC27208742,[1],['LOC326158']
